cell_id,Saxicola maurus,Saxicola maurus hemprichii,Saxicola maurus [maurus Group],Saxicola maurus przewalskii
8442dc5ffffffff,6.0,0.0,0.0,0.0
8442dc7ffffffff,5.0,0.0,0.0,0.0
8442dc9ffffffff,8.0,0.0,0.0,0.0
8442dcbffffffff,9.0,0.0,0.0,0.0
8442dcdffffffff,28.0,0.0,0.0,0.0
8442dd1ffffffff,126.0,0.0,0.0,0.0
8442dd3ffffffff,23.0,0.0,0.0,0.0
8442dd5ffffffff,3.0,0.0,0.0,0.0
8442dd7ffffffff,12.0,0.0,0.0,0.0
8442dd9ffffffff,338.0,0.0,0.0,0.0
8442ddbffffffff,5.0,0.0,0.0,0.0
8442e23ffffffff,23.0,0.0,0.0,0.0
8442e27ffffffff,64.0,0.0,0.0,0.0
8442e31ffffffff,15.0,0.0,0.0,0.0
8442e35ffffffff,5.0,0.0,0.0,0.0
8442e37ffffffff,38.0,0.0,0.0,0.0
8442e41ffffffff,6.0,0.0,0.0,0.0
8442e97ffffffff,10.0,0.0,0.0,0.0
8442ea1ffffffff,2.0,0.0,0.0,0.0
8442ea5ffffffff,3.0,0.0,0.0,0.0
8442ea7ffffffff,3.0,0.0,0.0,0.0
8442ea9ffffffff,18.0,0.0,0.0,0.0
8442eabffffffff,4.0,0.0,0.0,0.0
8442eb1ffffffff,5.0,0.0,0.0,0.0
8442eb3ffffffff,29.0,0.0,0.0,0.0
8442eb5ffffffff,32.0,0.0,0.0,0.0
8442ebbffffffff,12.0,0.0,0.0,0.0
8442ee7ffffffff,1.0,0.0,0.0,0.0
8443047ffffffff,2.0,0.0,0.0,0.0
8443107ffffffff,2.0,0.0,0.0,0.0
844315dffffffff,4.0,0.0,0.0,0.0
8443241ffffffff,17.0,0.0,0.0,0.0
844324dffffffff,5.0,0.0,0.0,0.0
8443261ffffffff,2.0,0.0,0.0,0.0
8443319ffffffff,1.0,0.0,0.0,0.0
844331dffffffff,2.0,0.0,0.0,0.0
8443341ffffffff,2.0,0.0,0.0,0.0
8443343ffffffff,1.0,0.0,0.0,0.0
8443603ffffffff,8.0,0.0,0.0,0.0
8443609ffffffff,2.0,0.0,0.0,0.0
844360bffffffff,10.0,0.0,0.0,0.0
8443611ffffffff,5.0,0.0,0.0,0.0
844361dffffffff,9.0,0.0,0.0,0.0
8443643ffffffff,5.0,0.0,0.0,0.0
8443655ffffffff,3.0,0.0,0.0,0.0
8443811ffffffff,4.0,0.0,0.0,0.0
84438c1ffffffff,10.0,0.0,0.0,0.0
84438c3ffffffff,1.0,0.0,0.0,0.0
84438c9ffffffff,1.0,0.0,0.0,0.0
8443929ffffffff,4.0,0.0,0.0,0.0
844396dffffffff,3.0,0.0,0.0,0.0
8443a03ffffffff,20.0,2.0,0.0,0.0
8443a13ffffffff,21.0,0.0,0.0,0.0
8443a15ffffffff,1.0,0.0,0.0,0.0
8443a17ffffffff,40.0,2.0,0.0,0.0
8443a2bffffffff,1.0,0.0,0.0,0.0
8443a33ffffffff,7.0,0.0,0.0,0.0
8443a39ffffffff,4.0,0.0,0.0,0.0
8443a69ffffffff,8.0,0.0,0.0,0.0
8443aa9ffffffff,5.0,0.0,0.0,0.0
8443ac1ffffffff,3.0,0.0,0.0,0.0
8443ac3ffffffff,47.0,0.0,1.0,0.0
8443acdffffffff,12.0,0.0,4.0,0.0
8443ae5ffffffff,14.0,0.0,0.0,0.0
8443aedffffffff,4.0,0.0,0.0,0.0
8452021ffffffff,1.0,0.0,0.0,0.0
8452025ffffffff,4.0,0.0,0.0,0.0
8452113ffffffff,3.0,0.0,0.0,0.0
8452151ffffffff,2.0,0.0,0.0,0.0
845215bffffffff,1.0,0.0,0.0,0.0
8452303ffffffff,2.0,0.0,0.0,0.0
8452345ffffffff,2.0,0.0,0.0,0.0
84524d3ffffffff,4.0,0.0,0.0,0.0
84524d7ffffffff,3.0,0.0,0.0,0.0
84526bbffffffff,3.0,0.0,0.0,0.0
8452915ffffffff,2.0,0.0,0.0,0.0
845291bffffffff,1.0,0.0,0.0,0.0
84529b3ffffffff,4.0,0.0,0.0,0.0
84529b9ffffffff,8.0,0.0,0.0,0.0
84529bbffffffff,4.0,0.0,0.0,0.0
8452d45ffffffff,2.0,0.0,0.0,0.0
8453129ffffffff,6.0,4.0,0.0,0.0
845313dffffffff,2.0,2.0,0.0,0.0
845326bffffffff,2.0,0.0,0.0,0.0
845343dffffffff,2.0,0.0,0.0,0.0
8453451ffffffff,11.0,0.0,0.0,0.0
84534cdffffffff,2.0,2.0,0.0,0.0
84534d5ffffffff,19.0,3.0,0.0,0.0
8453551ffffffff,5.0,1.0,0.0,0.0
845355dffffffff,1.0,0.0,0.0,0.0
8453631ffffffff,13.0,0.0,0.0,0.0
8453645ffffffff,43.0,6.0,0.0,0.0
8453669ffffffff,3.0,0.0,0.0,0.0
8453685ffffffff,1.0,0.0,0.0,0.0
84536a3ffffffff,27.0,0.0,0.0,0.0
84536a9ffffffff,2.0,0.0,0.0,0.0
84536e5ffffffff,72.0,0.0,0.0,0.0
84536e7ffffffff,1.0,0.0,0.0,0.0
84536edffffffff,2.0,0.0,0.0,0.0
845372bffffffff,3.0,0.0,0.0,0.0
8453765ffffffff,2.0,0.0,0.0,0.0
8453a43ffffffff,6.0,0.0,0.0,0.0
8453a4bffffffff,3.0,0.0,0.0,0.0
8453a95ffffffff,1.0,0.0,0.0,0.0
8453a97ffffffff,1.0,0.0,0.0,0.0
8453ad7ffffffff,5.0,0.0,0.0,0.0
8460021ffffffff,3.0,0.0,3.0,0.0
8460025ffffffff,275.0,0.0,44.0,0.0
8460027ffffffff,77.0,0.0,0.0,0.0
846002dffffffff,196.0,0.0,33.0,0.0
8460045ffffffff,8.0,0.0,2.0,0.0
846004dffffffff,102.0,0.0,25.0,0.0
8460061ffffffff,2.0,0.0,0.0,0.0
8460067ffffffff,17.0,0.0,0.0,0.0
8460069ffffffff,61.0,0.0,14.0,0.0
846006bffffffff,1.0,0.0,0.0,0.0
8460103ffffffff,3.0,0.0,0.0,0.0
8460107ffffffff,6.0,0.0,0.0,0.0
8460113ffffffff,212.0,0.0,12.0,0.0
8460117ffffffff,8.0,0.0,0.0,0.0
8460119ffffffff,3.0,0.0,0.0,0.0
846011bffffffff,94.0,0.0,3.0,0.0
846011dffffffff,4.0,0.0,0.0,0.0
8460127ffffffff,1.0,0.0,0.0,0.0
8460129ffffffff,4.0,0.0,0.0,0.0
8460137ffffffff,2.0,0.0,0.0,0.0
8460141ffffffff,2.0,0.0,0.0,0.0
8460143ffffffff,6.0,0.0,0.0,0.0
8460145ffffffff,41.0,0.0,0.0,0.0
8460147ffffffff,1.0,0.0,0.0,0.0
8460149ffffffff,5.0,0.0,0.0,0.0
846014bffffffff,19.0,0.0,0.0,0.0
846014dffffffff,11.0,0.0,0.0,0.0
8460151ffffffff,13.0,0.0,0.0,0.0
8460153ffffffff,2.0,0.0,0.0,0.0
8460155ffffffff,2.0,0.0,0.0,0.0
8460157ffffffff,3.0,0.0,0.0,0.0
8460159ffffffff,3.0,0.0,0.0,0.0
846015dffffffff,52.0,0.0,0.0,0.0
8460161ffffffff,13.0,0.0,0.0,0.0
8460163ffffffff,3.0,0.0,0.0,0.0
8460169ffffffff,216.0,0.0,0.0,0.0
846016bffffffff,5.0,0.0,0.0,0.0
846016dffffffff,25.0,0.0,0.0,0.0
84601e1ffffffff,35.0,0.0,0.0,0.0
84601e9ffffffff,593.0,0.0,12.0,0.0
8460221ffffffff,14.0,0.0,2.0,0.0
8460225ffffffff,21.0,0.0,6.0,0.0
8460227ffffffff,106.0,0.0,4.0,0.0
8460263ffffffff,52.0,0.0,2.0,0.0
8460269ffffffff,6.0,0.0,0.0,0.0
8460301ffffffff,22.0,0.0,0.0,0.0
8460303ffffffff,33.0,0.0,0.0,0.0
8460307ffffffff,6.0,0.0,0.0,0.0
8460313ffffffff,170.0,0.0,38.0,0.0
8460315ffffffff,33.0,0.0,3.0,0.0
8460317ffffffff,30.0,0.0,8.0,0.0
846031bffffffff,19.0,0.0,3.0,0.0
846031dffffffff,1.0,0.0,0.0,0.0
8460321ffffffff,15.0,0.0,0.0,0.0
8460335ffffffff,4.0,0.0,0.0,0.0
8460337ffffffff,6.0,0.0,0.0,0.0
8460339ffffffff,9.0,0.0,0.0,0.0
846033dffffffff,4.0,0.0,0.0,0.0
8460343ffffffff,5.0,0.0,0.0,0.0
846035dffffffff,2.0,0.0,0.0,0.0
8460801ffffffff,1.0,0.0,0.0,0.0
8460803ffffffff,2.0,0.0,0.0,0.0
8460805ffffffff,37.0,0.0,0.0,0.0
8460807ffffffff,24.0,0.0,0.0,0.0
846080bffffffff,7.0,0.0,0.0,0.0
8460813ffffffff,11.0,0.0,0.0,0.0
8460815ffffffff,8.0,0.0,0.0,0.0
8460817ffffffff,10.0,0.0,0.0,0.0
846081dffffffff,34.0,0.0,0.0,0.0
8460825ffffffff,2.0,0.0,0.0,0.0
846082bffffffff,10.0,0.0,0.0,0.0
8460841ffffffff,26.0,0.0,0.0,0.0
8460843ffffffff,2.0,0.0,0.0,0.0
8460845ffffffff,74.0,0.0,0.0,0.0
846084bffffffff,8.0,0.0,0.0,0.0
846084dffffffff,5.0,0.0,0.0,0.0
8460853ffffffff,5.0,0.0,0.0,0.0
8460857ffffffff,27.0,0.0,0.0,0.0
8460859ffffffff,2.0,0.0,0.0,0.0
846085bffffffff,4.0,0.0,0.0,0.0
846085dffffffff,4.0,0.0,0.0,0.0
846086bffffffff,2.0,0.0,0.0,0.0
846086dffffffff,7.0,0.0,0.0,0.0
8460881ffffffff,16.0,0.0,0.0,0.0
8460883ffffffff,6.0,0.0,0.0,0.0
8460885ffffffff,296.0,0.0,0.0,0.0
8460887ffffffff,34.0,0.0,0.0,0.0
8460889ffffffff,11.0,0.0,0.0,0.0
846088bffffffff,8.0,0.0,0.0,0.0
846088dffffffff,268.0,0.0,0.0,0.0
846089dffffffff,2.0,0.0,0.0,0.0
84608a1ffffffff,21.0,0.0,0.0,0.0
84608a3ffffffff,26.0,0.0,0.0,0.0
84608a5ffffffff,13.0,0.0,0.0,0.0
84608a7ffffffff,5.0,0.0,0.0,0.0
84608a9ffffffff,5.0,0.0,0.0,0.0
84608abffffffff,8.0,0.0,0.0,0.0
84608b1ffffffff,172.0,0.0,0.0,0.0
84608b5ffffffff,1500.0,0.0,0.0,0.0
84608b7ffffffff,54.0,0.0,0.0,0.0
84608b9ffffffff,35.0,0.0,0.0,0.0
84608bdffffffff,648.0,0.0,0.0,0.0
84608c1ffffffff,33.0,0.0,0.0,0.0
84608c3ffffffff,12.0,0.0,0.0,0.0
84608c5ffffffff,1.0,0.0,0.0,0.0
84608c9ffffffff,3.0,0.0,0.0,0.0
84608cdffffffff,7.0,0.0,0.0,0.0
84608d1ffffffff,14.0,0.0,0.0,0.0
84608d5ffffffff,6.0,0.0,0.0,0.0
84608d7ffffffff,14.0,0.0,0.0,0.0
84608ddffffffff,2.0,0.0,0.0,0.0
84608e1ffffffff,11.0,0.0,0.0,0.0
84608e3ffffffff,94.0,0.0,0.0,0.0
84608e5ffffffff,377.0,0.0,0.0,0.0
84608e9ffffffff,256.0,0.0,0.0,0.0
84608ebffffffff,134.0,0.0,0.0,0.0
84608edffffffff,2.0,0.0,0.0,0.0
8460901ffffffff,151.0,0.0,0.0,0.0
8460903ffffffff,12.0,0.0,0.0,0.0
8460905ffffffff,10.0,0.0,0.0,0.0
846090bffffffff,5.0,0.0,0.0,0.0
846090dffffffff,1.0,0.0,0.0,0.0
8460911ffffffff,7.0,0.0,0.0,0.0
8460913ffffffff,6.0,0.0,0.0,0.0
8460915ffffffff,27.0,0.0,0.0,0.0
8460919ffffffff,10.0,0.0,0.0,0.0
846091dffffffff,23.0,0.0,0.0,0.0
8460921ffffffff,4.0,0.0,0.0,0.0
8460923ffffffff,1.0,0.0,0.0,0.0
8460925ffffffff,161.0,0.0,0.0,0.0
8460927ffffffff,175.0,0.0,0.0,0.0
8460929ffffffff,2.0,0.0,0.0,0.0
846092bffffffff,2.0,0.0,0.0,0.0
8460931ffffffff,11.0,0.0,0.0,0.0
8460937ffffffff,7.0,0.0,0.0,0.0
8460939ffffffff,18.0,0.0,0.0,0.0
846093bffffffff,18.0,0.0,0.0,0.0
846093dffffffff,5.0,0.0,0.0,0.0
8460945ffffffff,2.0,0.0,0.0,0.0
8460947ffffffff,8.0,0.0,0.0,0.0
846094dffffffff,29.0,0.0,0.0,0.0
8460955ffffffff,15.0,0.0,0.0,0.0
8460961ffffffff,92.0,0.0,0.0,0.0
8460963ffffffff,7.0,0.0,0.0,0.0
8460965ffffffff,92.0,0.0,0.0,0.0
8460969ffffffff,41.0,0.0,0.0,0.0
846096bffffffff,17.0,0.0,0.0,0.0
8460981ffffffff,2.0,0.0,0.0,0.0
8460983ffffffff,16.0,0.0,0.0,0.0
8460985ffffffff,19.0,0.0,0.0,0.0
8460987ffffffff,37.0,0.0,0.0,0.0
846098bffffffff,3.0,0.0,0.0,0.0
8460993ffffffff,26.0,0.0,0.0,0.0
8460997ffffffff,11.0,0.0,0.0,0.0
8460999ffffffff,138.0,0.0,0.0,0.0
846099bffffffff,91.0,0.0,0.0,0.0
84609a1ffffffff,2.0,0.0,0.0,0.0
84609a5ffffffff,1.0,0.0,0.0,0.0
84609abffffffff,17.0,0.0,0.0,0.0
84609b1ffffffff,3.0,0.0,0.0,0.0
84609b3ffffffff,4.0,0.0,0.0,0.0
84609b7ffffffff,6.0,0.0,0.0,0.0
84609b9ffffffff,1.0,0.0,0.0,0.0
84609c3ffffffff,6.0,0.0,0.0,0.0
84609c7ffffffff,19.0,0.0,0.0,0.0
84609c9ffffffff,3.0,0.0,0.0,0.0
84609cbffffffff,2.0,0.0,0.0,0.0
84609d3ffffffff,2.0,0.0,0.0,0.0
84609d5ffffffff,8.0,0.0,0.0,0.0
84609d7ffffffff,10.0,0.0,0.0,0.0
84609dbffffffff,13.0,0.0,0.0,0.0
84609ddffffffff,6.0,0.0,0.0,0.0
84609e1ffffffff,154.0,0.0,0.0,0.0
84609e3ffffffff,60.0,0.0,0.0,0.0
84609e9ffffffff,9.0,0.0,0.0,0.0
84609ebffffffff,14.0,0.0,0.0,0.0
84609edffffffff,3.0,0.0,0.0,0.0
8460a0dffffffff,51.0,0.0,0.0,0.0
8460a11ffffffff,2.0,0.0,0.0,0.0
8460a13ffffffff,10.0,0.0,0.0,0.0
8460a15ffffffff,2.0,0.0,0.0,0.0
8460a1bffffffff,10.0,0.0,0.0,0.0
8460a21ffffffff,6.0,0.0,0.0,0.0
8460a25ffffffff,519.0,0.0,0.0,0.0
8460a27ffffffff,108.0,0.0,0.0,0.0
8460a39ffffffff,31.0,0.0,0.0,0.0
8460a3dffffffff,2.0,0.0,0.0,0.0
8460a41ffffffff,1.0,0.0,0.0,0.0
8460a51ffffffff,2.0,0.0,0.0,0.0
8460a59ffffffff,6.0,0.0,0.0,0.0
8460a5bffffffff,2.0,0.0,0.0,0.0
8460a61ffffffff,34.0,0.0,0.0,0.0
8460a63ffffffff,4.0,0.0,0.0,0.0
8460a65ffffffff,2.0,0.0,0.0,0.0
8460a67ffffffff,7.0,0.0,0.0,0.0
8460a83ffffffff,8.0,0.0,0.0,0.0
8460a89ffffffff,205.0,0.0,0.0,0.0
8460a91ffffffff,927.0,0.0,0.0,0.0
8460a95ffffffff,8.0,0.0,0.0,0.0
8460a97ffffffff,92.0,0.0,0.0,0.0
8460a99ffffffff,52.0,0.0,4.0,0.0
8460a9bffffffff,4.0,0.0,0.0,0.0
8460a9dffffffff,20.0,0.0,0.0,0.0
8460aa1ffffffff,2.0,0.0,0.0,0.0
8460aa3ffffffff,119.0,0.0,0.0,0.0
8460aa9ffffffff,2.0,0.0,0.0,0.0
8460aadffffffff,19.0,0.0,0.0,0.0
8460ab1ffffffff,9.0,0.0,0.0,0.0
8460ab5ffffffff,10.0,0.0,0.0,0.0
8460ab7ffffffff,1.0,0.0,0.0,0.0
8460ab9ffffffff,2.0,0.0,0.0,0.0
8460abbffffffff,4.0,0.0,0.0,0.0
8460ac3ffffffff,6.0,0.0,0.0,0.0
8460ac5ffffffff,2.0,0.0,0.0,0.0
8460ac7ffffffff,3.0,0.0,0.0,0.0
8460ac9ffffffff,5.0,0.0,0.0,0.0
8460acbffffffff,2.0,0.0,0.0,0.0
8460acdffffffff,8.0,0.0,0.0,0.0
8460ad3ffffffff,43.0,0.0,2.0,0.0
8460ad5ffffffff,6.0,0.0,0.0,0.0
8460ad7ffffffff,1.0,0.0,0.0,0.0
8460adbffffffff,15.0,0.0,0.0,0.0
8460ae1ffffffff,7.0,0.0,0.0,0.0
8460ae3ffffffff,12.0,0.0,0.0,0.0
8460ae7ffffffff,2.0,0.0,0.0,0.0
8460ae9ffffffff,1.0,0.0,0.0,0.0
8460b09ffffffff,2.0,0.0,0.0,0.0
8460b11ffffffff,9.0,0.0,0.0,0.0
8460b17ffffffff,16.0,0.0,0.0,0.0
8460b19ffffffff,54.0,0.0,0.0,0.0
8460b1bffffffff,357.0,0.0,0.0,0.0
8460b21ffffffff,3.0,0.0,0.0,0.0
8460b27ffffffff,7.0,0.0,0.0,0.0
8460b29ffffffff,18.0,0.0,0.0,0.0
8460b2bffffffff,7.0,0.0,0.0,0.0
8460b3bffffffff,3.0,0.0,0.0,0.0
8460b3dffffffff,11.0,0.0,0.0,0.0
8460b41ffffffff,1.0,0.0,0.0,0.0
8460b47ffffffff,17.0,0.0,0.0,0.0
8460b53ffffffff,4.0,0.0,0.0,0.0
8460b57ffffffff,7.0,0.0,0.0,0.0
8460b5dffffffff,1.0,0.0,0.0,0.0
8460f65ffffffff,6.0,0.0,0.0,0.0
8460f6dffffffff,1.0,0.0,0.0,0.0
8461885ffffffff,16.0,0.0,0.0,0.0
8461889ffffffff,2.0,0.0,0.0,0.0
8461891ffffffff,3.0,0.0,0.0,0.0
8461893ffffffff,429.0,0.0,0.0,0.0
8461897ffffffff,5.0,0.0,0.0,0.0
84618b1ffffffff,7.0,0.0,0.0,0.0
84618b3ffffffff,2.0,0.0,0.0,0.0
84618bdffffffff,3.0,0.0,0.0,0.0
84618c1ffffffff,24.0,0.0,8.0,0.0
84618c3ffffffff,6.0,0.0,0.0,0.0
84618c5ffffffff,12.0,0.0,2.0,0.0
84618c7ffffffff,21.0,0.0,0.0,0.0
84618cbffffffff,10.0,0.0,0.0,0.0
84618ddffffffff,3.0,0.0,0.0,0.0
84618e1ffffffff,1.0,0.0,1.0,0.0
84618ebffffffff,3.0,0.0,0.0,0.0
84619abffffffff,2.0,0.0,0.0,0.0
84619bdffffffff,2.0,0.0,0.0,0.0
84619e7ffffffff,3.0,0.0,0.0,0.0
8461ab7ffffffff,4.0,0.0,0.0,0.0
8463321ffffffff,11.0,0.0,0.0,0.0
8463325ffffffff,14.0,0.0,0.0,0.0
846336dffffffff,6.0,0.0,0.0,0.0
846481bffffffff,2.0,0.0,0.0,0.0
84648ddffffffff,2.0,0.0,0.0,0.0
8464911ffffffff,7.0,0.0,0.0,7.0
8464921ffffffff,4.0,0.0,0.0,2.0
8464925ffffffff,2.0,0.0,0.0,2.0
8464967ffffffff,1.0,0.0,0.0,0.0
8464981ffffffff,9.0,0.0,0.0,9.0
8464983ffffffff,2.0,0.0,0.0,2.0
84649b7ffffffff,1.0,0.0,0.0,0.0
84649d3ffffffff,2.0,0.0,0.0,2.0
846592bffffffff,1.0,0.0,0.0,0.0
846a6d9ffffffff,2.0,0.0,0.0,0.0
846b6e3ffffffff,1.0,0.0,0.0,0.0
847ac87ffffffff,8.0,0.0,0.0,0.0
847ac9dffffffff,1.0,0.0,0.0,0.0
847aca3ffffffff,2.0,0.0,0.0,0.0
847acc5ffffffff,2.0,0.0,0.0,0.0
847accdffffffff,12.0,0.0,0.0,0.0
