cell_id,Thinornis dubius,Thinornis dubius curonicus,Thinornis dubius dubius/jerdoni
842c323ffffffff,2.0,0.0,0.0
842c32bffffffff,6.0,0.0,0.0
842c333ffffffff,2.0,0.0,0.0
842c33bffffffff,2.0,0.0,0.0
842c355ffffffff,6.0,0.0,0.0
842c365ffffffff,4.0,0.0,0.0
842c439ffffffff,1.0,0.0,0.0
842c4cdffffffff,1.0,0.0,0.0
842c56dffffffff,26.0,0.0,0.0
842c6d1ffffffff,2.0,0.0,0.0
842c725ffffffff,9.0,0.0,0.0
842c729ffffffff,1.0,0.0,0.0
842c833ffffffff,2.0,0.0,0.0
842c835ffffffff,4.0,0.0,0.0
842c887ffffffff,1.0,0.0,0.0
842c8d7ffffffff,5.0,0.0,0.0
842c903ffffffff,6.0,0.0,0.0
842c915ffffffff,1.0,0.0,0.0
842c931ffffffff,20.0,0.0,0.0
842c933ffffffff,11.0,0.0,0.0
842c935ffffffff,3.0,0.0,0.0
842c937ffffffff,81.0,9.0,0.0
842c93bffffffff,442.0,11.0,0.0
842c987ffffffff,2.0,0.0,0.0
842c9c9ffffffff,17.0,0.0,0.0
842ca4dffffffff,2.0,0.0,0.0
842caa9ffffffff,2.0,0.0,0.0
842caabffffffff,2.0,0.0,0.0
842cac1ffffffff,10.0,0.0,0.0
842cac3ffffffff,9.0,0.0,0.0
842cac5ffffffff,2.0,0.0,0.0
842cac9ffffffff,6.0,0.0,0.0
842cadbffffffff,3.0,0.0,0.0
842caddffffffff,2.0,0.0,0.0
842cc03ffffffff,2.0,0.0,0.0
842cc05ffffffff,19.0,0.0,0.0
842cc07ffffffff,29.0,0.0,0.0
842cc15ffffffff,2.0,0.0,0.0
842cc37ffffffff,13.0,0.0,0.0
842cc39ffffffff,4.0,0.0,0.0
842cc6bffffffff,2.0,0.0,0.0
842ccb9ffffffff,1.0,0.0,0.0
842cd33ffffffff,2.0,0.0,0.0
842cd49ffffffff,26.0,0.0,0.0
842cd4bffffffff,27.0,0.0,0.0
842cd5bffffffff,6.0,0.0,0.0
842cd9dffffffff,1.0,0.0,0.0
842cdcbffffffff,3.0,0.0,0.0
842cdd5ffffffff,6.0,0.0,0.0
842cdd7ffffffff,2.0,0.0,0.0
842ce41ffffffff,4.0,0.0,0.0
842ce45ffffffff,6.0,0.0,0.0
842ce49ffffffff,6.0,0.0,0.0
842ce4bffffffff,7.0,0.0,0.0
842ce51ffffffff,10.0,0.0,0.0
842ce59ffffffff,7.0,0.0,0.0
842cf03ffffffff,6.0,0.0,0.0
842cf07ffffffff,108.0,0.0,0.0
842cf17ffffffff,2.0,0.0,0.0
842cf27ffffffff,7.0,0.0,0.0
842cf29ffffffff,2.0,0.0,0.0
842cf31ffffffff,5.0,0.0,0.0
842cf33ffffffff,9.0,0.0,0.0
842cf35ffffffff,134.0,0.0,0.0
842cf37ffffffff,16.0,0.0,0.0
842cf3dffffffff,4.0,0.0,0.0
842cf57ffffffff,3.0,0.0,0.0
842cf59ffffffff,4.0,0.0,0.0
842cf5bffffffff,5.0,0.0,0.0
842cf67ffffffff,5.0,0.0,0.0
842d009ffffffff,3.0,0.0,0.0
842d01dffffffff,17.0,0.0,0.0
842d021ffffffff,8.0,0.0,0.0
842d023ffffffff,2.0,0.0,0.0
842d029ffffffff,1.0,0.0,0.0
842d02dffffffff,2.0,0.0,0.0
842d033ffffffff,1.0,0.0,0.0
842d039ffffffff,2.0,0.0,0.0
842d03bffffffff,15.0,0.0,0.0
842d03dffffffff,12.0,0.0,0.0
842d065ffffffff,3.0,0.0,0.0
842d067ffffffff,2.0,0.0,0.0
842d06dffffffff,4.0,0.0,0.0
842d0edffffffff,23.0,0.0,0.0
842d103ffffffff,1.0,0.0,0.0
842d105ffffffff,6.0,0.0,0.0
842d107ffffffff,7.0,0.0,0.0
842d115ffffffff,1.0,0.0,0.0
842d117ffffffff,5.0,0.0,0.0
842d11bffffffff,2.0,0.0,0.0
842d123ffffffff,2.0,0.0,0.0
842d125ffffffff,53.0,0.0,0.0
842d139ffffffff,3.0,0.0,0.0
842d13dffffffff,8.0,0.0,0.0
842d143ffffffff,2.0,0.0,0.0
842d147ffffffff,2.0,0.0,0.0
842d14bffffffff,62.0,0.0,0.0
842d155ffffffff,1.0,0.0,0.0
842d15bffffffff,3.0,0.0,0.0
842d161ffffffff,3.0,0.0,0.0
842d16dffffffff,2.0,0.0,0.0
842d183ffffffff,4.0,0.0,0.0
842d193ffffffff,1.0,0.0,0.0
842d1a1ffffffff,4.0,0.0,0.0
842d1a5ffffffff,2.0,0.0,0.0
842d1b1ffffffff,2.0,0.0,0.0
842d1b3ffffffff,2.0,0.0,0.0
842d1b7ffffffff,9.0,0.0,0.0
842d1bdffffffff,2.0,0.0,0.0
842d1ebffffffff,2.0,0.0,0.0
842d227ffffffff,51.0,0.0,0.0
842d2dbffffffff,2.0,0.0,0.0
842d303ffffffff,5.0,0.0,0.0
842d305ffffffff,2.0,0.0,0.0
842d309ffffffff,5.0,0.0,0.0
842d317ffffffff,3.0,0.0,0.0
842d32bffffffff,5.0,0.0,0.0
842d331ffffffff,131.0,0.0,0.0
842d333ffffffff,23.0,0.0,0.0
842d337ffffffff,4.0,0.0,0.0
842d33bffffffff,5.0,0.0,0.0
842d33dffffffff,13.0,0.0,0.0
842d347ffffffff,4.0,0.0,0.0
842d349ffffffff,2.0,0.0,0.0
842d353ffffffff,2.0,0.0,0.0
842d357ffffffff,2.0,0.0,0.0
842d35dffffffff,8.0,0.0,0.0
842d361ffffffff,4.0,0.0,0.0
842d367ffffffff,14.0,0.0,0.0
842d5c1ffffffff,3.0,0.0,0.0
842d5c3ffffffff,19.0,0.0,0.0
842d641ffffffff,39.0,0.0,0.0
842d64dffffffff,17.0,0.0,0.0
842d753ffffffff,4.0,0.0,0.0
842d82dffffffff,2.0,0.0,0.0
842d949ffffffff,2.0,0.0,0.0
842d94bffffffff,5.0,0.0,0.0
842d959ffffffff,1.0,0.0,0.0
842da17ffffffff,161.0,0.0,0.0
842da1bffffffff,21.0,0.0,0.0
842da23ffffffff,8.0,0.0,0.0
842da25ffffffff,17.0,0.0,0.0
842da45ffffffff,7.0,0.0,0.0
842da51ffffffff,3.0,0.0,0.0
842da53ffffffff,2.0,0.0,0.0
842da5dffffffff,58.0,0.0,0.0
842da69ffffffff,9.0,0.0,0.0
842da6bffffffff,13.0,0.0,0.0
842da81ffffffff,121.0,0.0,0.0
842da8dffffffff,18.0,0.0,0.0
842da99ffffffff,1.0,0.0,0.0
842dab3ffffffff,1.0,0.0,0.0
842dac5ffffffff,4.0,0.0,0.0
842dac9ffffffff,3.0,0.0,0.0
842dacdffffffff,4.0,0.0,0.0
842dae3ffffffff,2.0,0.0,0.0
842dae9ffffffff,46.0,0.0,0.0
842db01ffffffff,167.0,1.0,0.0
842db03ffffffff,275.0,3.0,0.0
842db05ffffffff,90.0,0.0,0.0
842db0bffffffff,273.0,4.0,0.0
842db0dffffffff,16.0,0.0,0.0
842db11ffffffff,20.0,2.0,0.0
842db15ffffffff,33.0,0.0,0.0
842db1bffffffff,8.0,0.0,0.0
842db1dffffffff,16.0,0.0,0.0
842db21ffffffff,2.0,0.0,0.0
842db23ffffffff,2.0,0.0,0.0
842db25ffffffff,8.0,0.0,0.0
842db29ffffffff,8.0,0.0,0.0
842db2bffffffff,9.0,0.0,0.0
842db2dffffffff,18.0,0.0,0.0
842db37ffffffff,6.0,0.0,0.0
842db3dffffffff,20.0,0.0,0.0
842db63ffffffff,41.0,0.0,0.0
842db65ffffffff,5.0,0.0,0.0
842db67ffffffff,234.0,0.0,0.0
842e0a1ffffffff,1.0,0.0,0.0
842e0adffffffff,1.0,0.0,0.0
842e0e7ffffffff,1.0,0.0,0.0
842e135ffffffff,2.0,0.0,0.0
842e187ffffffff,2.0,0.0,0.0
842e1a3ffffffff,4.0,0.0,0.0
842e1a7ffffffff,2.0,0.0,0.0
842e1b5ffffffff,6.0,0.0,0.0
842e1bdffffffff,2.0,0.0,0.0
842e2dbffffffff,4.0,0.0,0.0
842e601ffffffff,5.0,0.0,0.0
842e60bffffffff,21.0,0.0,0.0
842e60dffffffff,1.0,0.0,0.0
842e611ffffffff,53.0,0.0,0.0
842e615ffffffff,20.0,0.0,0.0
842e619ffffffff,16.0,0.0,0.0
842e61bffffffff,1.0,0.0,0.0
842e639ffffffff,1.0,0.0,0.0
842e655ffffffff,2.0,0.0,0.0
842e687ffffffff,2.0,0.0,0.0
842e689ffffffff,13.0,0.0,0.0
842e6a3ffffffff,2.0,0.0,0.0
842e6cbffffffff,2.0,0.0,0.0
842e6d7ffffffff,1.0,0.0,0.0
842e6ddffffffff,2.0,0.0,0.0
842e71dffffffff,1.0,0.0,0.0
842e72dffffffff,2.0,0.0,0.0
842e749ffffffff,10.0,0.0,0.0
842e74dffffffff,2.0,2.0,0.0
842e751ffffffff,1.0,0.0,0.0
842e88bffffffff,6.0,3.0,0.0
842e89dffffffff,3.0,0.0,0.0
842e8a7ffffffff,3.0,3.0,0.0
842e8c7ffffffff,3.0,0.0,0.0
842e993ffffffff,2.0,0.0,0.0
842ea9dffffffff,2.0,0.0,0.0
842eac1ffffffff,4.0,0.0,0.0
842eac7ffffffff,3.0,0.0,0.0
842ead9ffffffff,1.0,0.0,0.0
842eadbffffffff,2.0,2.0,0.0
842ec03ffffffff,6.0,0.0,0.0
842ecb9ffffffff,1.0,0.0,0.0
842ed53ffffffff,2.0,0.0,0.0
842f587ffffffff,1.0,0.0,0.0
842f5a1ffffffff,19.0,0.0,0.0
842f5a3ffffffff,27.0,0.0,0.0
842f5a5ffffffff,29.0,2.0,0.0
842f5a7ffffffff,21.0,2.0,0.0
842f5a9ffffffff,11.0,2.0,0.0
842f5abffffffff,104.0,2.0,0.0
842f5adffffffff,25.0,9.0,0.0
842f5b5ffffffff,2.0,0.0,0.0
842f5b9ffffffff,9.0,0.0,0.0
842f5bbffffffff,5.0,0.0,0.0
842f5bdffffffff,15.0,0.0,0.0
843000dffffffff,2.0,0.0,0.0
8430115ffffffff,4.0,4.0,0.0
8430259ffffffff,2.0,0.0,0.0
84302b7ffffffff,82.0,0.0,0.0
8430301ffffffff,2.0,0.0,0.0
8430305ffffffff,31.0,4.0,0.0
8430325ffffffff,4.0,0.0,0.0
8430329ffffffff,3.0,0.0,0.0
843032dffffffff,4.0,0.0,0.0
8430345ffffffff,2.0,0.0,0.0
8430815ffffffff,3.0,0.0,0.0
8430827ffffffff,2.0,0.0,0.0
8430833ffffffff,69.0,1.0,0.0
843084bffffffff,4.0,0.0,0.0
8430911ffffffff,7.0,0.0,0.0
843091bffffffff,4.0,0.0,0.0
8430929ffffffff,1.0,0.0,0.0
8430981ffffffff,2.0,0.0,0.0
8430985ffffffff,4.0,0.0,0.0
8430987ffffffff,2.0,0.0,0.0
843098dffffffff,2.0,0.0,0.0
8430991ffffffff,15.0,0.0,0.0
8430995ffffffff,2.0,0.0,0.0
8430997ffffffff,7.0,0.0,0.0
843099dffffffff,2.0,0.0,0.0
84309a1ffffffff,7.0,0.0,0.0
84309a3ffffffff,4.0,0.0,0.0
84309a5ffffffff,10.0,1.0,0.0
84309a7ffffffff,4.0,0.0,0.0
84309b1ffffffff,3.0,0.0,0.0
84309b3ffffffff,10.0,0.0,0.0
84309b5ffffffff,7.0,0.0,0.0
84309b7ffffffff,2.0,0.0,0.0
84309bbffffffff,20.0,0.0,0.0
84309bdffffffff,2.0,0.0,0.0
84309d3ffffffff,19.0,0.0,0.0
84309d5ffffffff,7.0,0.0,0.0
84309d9ffffffff,31.0,0.0,0.0
8430a13ffffffff,2.0,2.0,0.0
8430a27ffffffff,5.0,0.0,0.0
8430c05ffffffff,2.0,0.0,0.0
8430c15ffffffff,1.0,0.0,0.0
8430c17ffffffff,2.0,0.0,0.0
8430c29ffffffff,4.0,0.0,0.0
8430c41ffffffff,2.0,0.0,0.0
8430c45ffffffff,2.0,0.0,0.0
8430c49ffffffff,7.0,2.0,0.0
8430c4dffffffff,4.0,0.0,0.0
8430c63ffffffff,2.0,0.0,0.0
8430c65ffffffff,6.0,0.0,0.0
8430c67ffffffff,1.0,0.0,0.0
8430c6dffffffff,1.0,0.0,0.0
8430d03ffffffff,10.0,0.0,0.0
8430d11ffffffff,3.0,0.0,0.0
8430d1dffffffff,4.0,0.0,0.0
8430d97ffffffff,18.0,2.0,0.0
8430d9bffffffff,3.0,0.0,0.0
8430e01ffffffff,11.0,0.0,0.0
8430e03ffffffff,18.0,0.0,0.0
8430e07ffffffff,48.0,0.0,0.0
8430e09ffffffff,26.0,18.0,0.0
8430e0bffffffff,45.0,5.0,0.0
8430e0dffffffff,2.0,0.0,0.0
8430e15ffffffff,1.0,0.0,0.0
8430e17ffffffff,1.0,0.0,0.0
8430e1dffffffff,4.0,0.0,0.0
8430e23ffffffff,6.0,0.0,0.0
8430e2bffffffff,20.0,0.0,0.0
8430e31ffffffff,22.0,0.0,0.0
8430e37ffffffff,8.0,2.0,0.0
8430e39ffffffff,3.0,0.0,0.0
8430e53ffffffff,2.0,0.0,0.0
8430e55ffffffff,4.0,0.0,0.0
8430e57ffffffff,2.0,0.0,0.0
8430ea7ffffffff,1.0,0.0,0.0
8430ecbffffffff,4.0,0.0,0.0
8430f31ffffffff,2.0,0.0,0.0
8431053ffffffff,1.0,0.0,0.0
8431183ffffffff,2.0,0.0,0.0
84312c5ffffffff,2.0,0.0,0.0
84312edffffffff,7.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0
843155bffffffff,2.0,0.0,0.0
8431597ffffffff,2.0,0.0,0.0
8431649ffffffff,2.0,0.0,0.0
84316c1ffffffff,2.0,0.0,0.0
84316c5ffffffff,5.0,0.0,0.0
84316cdffffffff,3.0,0.0,0.0
84316e7ffffffff,11.0,0.0,0.0
8431819ffffffff,9.0,0.0,0.0
8431857ffffffff,2.0,0.0,0.0
8431859ffffffff,15.0,1.0,0.0
843185bffffffff,225.0,5.0,0.0
8431889ffffffff,14.0,0.0,0.0
84318c3ffffffff,2.0,0.0,0.0
84318c7ffffffff,8.0,2.0,0.0
84318d1ffffffff,82.0,3.0,0.0
84318d3ffffffff,11.0,0.0,0.0
84318d7ffffffff,95.0,2.0,0.0
8431927ffffffff,9.0,0.0,0.0
8431a51ffffffff,3.0,0.0,0.0
8431a85ffffffff,20.0,2.0,0.0
8431aa1ffffffff,26.0,0.0,0.0
8431aa5ffffffff,24.0,0.0,0.0
8431aa7ffffffff,12.0,0.0,0.0
8431aa9ffffffff,12.0,0.0,0.0
8431aabffffffff,14.0,0.0,0.0
8431aadffffffff,72.0,0.0,0.0
8431abdffffffff,2.0,0.0,0.0
8431ae3ffffffff,2.0,2.0,0.0
84344c5ffffffff,63.0,0.0,0.0
84344c9ffffffff,1.0,0.0,0.0
84344cbffffffff,164.0,0.0,0.0
84344cdffffffff,8.0,0.0,0.0
8434691ffffffff,3.0,0.0,0.0
8434695ffffffff,110.0,0.0,0.0
8434697ffffffff,211.0,0.0,0.0
8434699ffffffff,1.0,0.0,0.0
84346a7ffffffff,2.0,0.0,0.0
84346b5ffffffff,30.0,0.0,0.0
84346b7ffffffff,5.0,0.0,0.0
84346bbffffffff,5.0,0.0,0.0
84346d7ffffffff,2.0,0.0,0.0
8438105ffffffff,1.0,1.0,0.0
8438161ffffffff,25.0,0.0,0.0
8438169ffffffff,14.0,0.0,0.0
843816dffffffff,82.0,0.0,0.0
8438243ffffffff,8.0,0.0,0.0
8438245ffffffff,2.0,0.0,0.0
8438247ffffffff,176.0,0.0,0.0
8438251ffffffff,56.0,0.0,0.0
8438253ffffffff,3.0,0.0,0.0
8438255ffffffff,56.0,0.0,0.0
8438259ffffffff,130.0,0.0,0.0
843825bffffffff,371.0,0.0,0.0
843825dffffffff,14.0,0.0,0.0
8438269ffffffff,12.0,0.0,0.0
843826bffffffff,43.0,0.0,0.0
8438325ffffffff,2.0,0.0,0.0
8438353ffffffff,2.0,0.0,0.0
8438365ffffffff,13.0,10.0,0.0
8438367ffffffff,17.0,0.0,0.0
8438421ffffffff,2.0,0.0,0.0
8438435ffffffff,3.0,0.0,0.0
84384c5ffffffff,2.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0
84384e7ffffffff,1.0,0.0,0.0
8438625ffffffff,30.0,0.0,0.0
843862bffffffff,1.0,0.0,0.0
8438633ffffffff,2.0,0.0,0.0
8438685ffffffff,2.0,0.0,0.0
8438699ffffffff,2.0,0.0,0.0
84386a1ffffffff,3.0,0.0,0.0
84386a7ffffffff,1.0,0.0,0.0
84386a9ffffffff,1.0,0.0,0.0
84386e1ffffffff,6.0,0.0,0.0
84386e3ffffffff,12.0,0.0,0.0
84386e9ffffffff,3.0,0.0,0.0
8438719ffffffff,2.0,0.0,0.0
8438753ffffffff,2.0,0.0,0.0
843875bffffffff,1.0,0.0,0.0
8438a49ffffffff,1.0,0.0,0.0
8439001ffffffff,219.0,0.0,0.0
8439003ffffffff,278.0,0.0,0.0
8439005ffffffff,14.0,0.0,0.0
8439007ffffffff,358.0,0.0,0.0
8439009ffffffff,21.0,0.0,0.0
843900bffffffff,391.0,0.0,0.0
843900dffffffff,106.0,0.0,0.0
8439011ffffffff,189.0,0.0,0.0
8439013ffffffff,6.0,0.0,0.0
8439015ffffffff,60.0,0.0,0.0
8439019ffffffff,39.0,0.0,0.0
843901bffffffff,87.0,0.0,0.0
843901dffffffff,345.0,0.0,0.0
8439021ffffffff,48.0,0.0,0.0
8439023ffffffff,25.0,0.0,0.0
8439025ffffffff,113.0,1.0,0.0
8439027ffffffff,16.0,0.0,0.0
8439029ffffffff,207.0,0.0,0.0
843902bffffffff,93.0,0.0,0.0
843902dffffffff,79.0,0.0,0.0
8439031ffffffff,9.0,0.0,0.0
8439033ffffffff,41.0,0.0,0.0
8439035ffffffff,78.0,0.0,0.0
8439039ffffffff,240.0,0.0,0.0
843903bffffffff,114.0,0.0,0.0
843903dffffffff,277.0,0.0,0.0
8439041ffffffff,5.0,0.0,0.0
8439043ffffffff,7.0,0.0,0.0
8439047ffffffff,206.0,0.0,0.0
843904bffffffff,18.0,0.0,0.0
843904dffffffff,1.0,0.0,0.0
8439051ffffffff,91.0,0.0,0.0
8439053ffffffff,66.0,0.0,0.0
8439055ffffffff,22.0,0.0,0.0
8439057ffffffff,138.0,0.0,0.0
8439059ffffffff,10.0,0.0,0.0
843905bffffffff,48.0,0.0,0.0
843905dffffffff,23.0,0.0,0.0
8439061ffffffff,77.0,0.0,0.0
8439063ffffffff,59.0,0.0,0.0
8439065ffffffff,43.0,0.0,0.0
8439067ffffffff,82.0,0.0,0.0
8439069ffffffff,2.0,0.0,0.0
843906bffffffff,39.0,0.0,0.0
843906dffffffff,69.0,0.0,0.0
8439083ffffffff,2.0,0.0,0.0
8439089ffffffff,223.0,0.0,0.0
843908bffffffff,45.0,0.0,0.0
843908dffffffff,322.0,0.0,0.0
8439093ffffffff,10.0,0.0,0.0
8439095ffffffff,11.0,0.0,0.0
8439097ffffffff,76.0,0.0,0.0
843909dffffffff,4.0,0.0,0.0
84390a1ffffffff,27.0,0.0,0.0
84390a5ffffffff,19.0,0.0,0.0
84390a9ffffffff,3.0,0.0,0.0
84390adffffffff,2.0,0.0,0.0
84390b3ffffffff,7.0,0.0,0.0
84390b9ffffffff,1.0,0.0,0.0
84390bbffffffff,1.0,0.0,0.0
84390c1ffffffff,25.0,0.0,0.0
84390c3ffffffff,53.0,0.0,0.0
84390c5ffffffff,9.0,0.0,0.0
84390c7ffffffff,20.0,0.0,0.0
84390c9ffffffff,30.0,0.0,0.0
84390cbffffffff,649.0,0.0,0.0
84390d1ffffffff,13.0,0.0,0.0
84390d5ffffffff,1.0,0.0,0.0
84390d7ffffffff,9.0,0.0,0.0
84390d9ffffffff,5.0,0.0,0.0
84390ddffffffff,5.0,0.0,0.0
84390e1ffffffff,1.0,0.0,0.0
84390e3ffffffff,128.0,0.0,0.0
84390e5ffffffff,4.0,0.0,0.0
84390ebffffffff,3.0,0.0,0.0
8439101ffffffff,57.0,0.0,0.0
8439103ffffffff,49.0,0.0,0.0
8439109ffffffff,9.0,0.0,0.0
843910bffffffff,4.0,0.0,0.0
8439111ffffffff,275.0,2.0,0.0
8439113ffffffff,99.0,0.0,0.0
8439115ffffffff,170.0,1.0,0.0
8439117ffffffff,54.0,0.0,0.0
8439119ffffffff,444.0,17.0,0.0
843911bffffffff,6.0,0.0,0.0
843911dffffffff,41.0,4.0,0.0
8439151ffffffff,18.0,0.0,0.0
8439153ffffffff,98.0,0.0,0.0
8439155ffffffff,14.0,0.0,0.0
8439157ffffffff,250.0,10.0,0.0
8439159ffffffff,92.0,0.0,0.0
843915bffffffff,125.0,0.0,0.0
843915dffffffff,6.0,0.0,0.0
8439181ffffffff,17.0,0.0,0.0
8439183ffffffff,288.0,0.0,0.0
8439185ffffffff,74.0,0.0,0.0
8439187ffffffff,26.0,0.0,0.0
8439189ffffffff,40.0,0.0,0.0
843918bffffffff,443.0,0.0,0.0
843918dffffffff,9.0,0.0,0.0
8439191ffffffff,19.0,0.0,0.0
8439193ffffffff,21.0,0.0,0.0
8439195ffffffff,461.0,0.0,0.0
8439197ffffffff,66.0,0.0,0.0
8439199ffffffff,4.0,0.0,0.0
843919bffffffff,127.0,0.0,0.0
843919dffffffff,4.0,0.0,0.0
84391a5ffffffff,2.0,0.0,0.0
84391a7ffffffff,1.0,0.0,0.0
84391a9ffffffff,396.0,1.0,0.0
84391abffffffff,58.0,2.0,0.0
84391b9ffffffff,4.0,0.0,0.0
84391c1ffffffff,20.0,0.0,0.0
84391c3ffffffff,10.0,0.0,0.0
84391c5ffffffff,143.0,2.0,0.0
84391c7ffffffff,433.0,5.0,0.0
84391c9ffffffff,4.0,0.0,0.0
84391cbffffffff,23.0,0.0,0.0
84391d1ffffffff,13.0,0.0,0.0
84391d3ffffffff,3.0,0.0,0.0
84391d5ffffffff,12.0,0.0,0.0
84391d7ffffffff,25.0,0.0,0.0
84391d9ffffffff,1.0,0.0,0.0
84391dbffffffff,2.0,0.0,0.0
84391ddffffffff,1.0,0.0,0.0
84391e1ffffffff,10.0,0.0,0.0
84391e3ffffffff,136.0,5.0,0.0
84391e7ffffffff,7.0,0.0,0.0
84391e9ffffffff,17.0,0.0,0.0
84391ebffffffff,415.0,23.0,0.0
8439203ffffffff,5.0,0.0,0.0
8439205ffffffff,3.0,0.0,0.0
8439207ffffffff,11.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
8439215ffffffff,2.0,0.0,0.0
8439217ffffffff,23.0,0.0,0.0
843921bffffffff,3.0,0.0,0.0
8439221ffffffff,9.0,0.0,0.0
8439227ffffffff,117.0,0.0,0.0
8439229ffffffff,11.0,0.0,0.0
8439231ffffffff,6.0,0.0,0.0
8439233ffffffff,7.0,0.0,0.0
8439237ffffffff,9.0,0.0,0.0
8439239ffffffff,4.0,0.0,0.0
843923dffffffff,90.0,0.0,0.0
8439255ffffffff,2.0,0.0,0.0
8439257ffffffff,2.0,0.0,0.0
843925bffffffff,5.0,0.0,0.0
8439281ffffffff,1.0,0.0,0.0
8439285ffffffff,19.0,0.0,0.0
8439287ffffffff,7.0,0.0,0.0
8439289ffffffff,4.0,0.0,0.0
843928bffffffff,53.0,0.0,0.0
843928dffffffff,18.0,0.0,0.0
8439291ffffffff,10.0,0.0,0.0
8439293ffffffff,5.0,0.0,0.0
8439295ffffffff,16.0,0.0,0.0
8439297ffffffff,82.0,0.0,0.0
8439299ffffffff,41.0,0.0,0.0
843929bffffffff,19.0,0.0,0.0
843929dffffffff,103.0,0.0,0.0
84392a1ffffffff,398.0,0.0,0.0
84392a3ffffffff,364.0,0.0,0.0
84392a5ffffffff,19.0,0.0,0.0
84392a7ffffffff,183.0,0.0,0.0
84392a9ffffffff,26.0,0.0,0.0
84392abffffffff,44.0,0.0,0.0
84392adffffffff,305.0,0.0,0.0
84392b1ffffffff,2.0,0.0,0.0
84392b5ffffffff,468.0,0.0,0.0
84392b7ffffffff,28.0,0.0,0.0
84392b9ffffffff,16.0,0.0,0.0
84392bbffffffff,2.0,0.0,0.0
84392bdffffffff,1.0,0.0,0.0
84392c1ffffffff,3.0,0.0,0.0
84392c5ffffffff,180.0,0.0,0.0
84392c7ffffffff,97.0,0.0,0.0
84392cbffffffff,5.0,0.0,0.0
84392d1ffffffff,286.0,0.0,0.0
84392d5ffffffff,38.0,0.0,0.0
84392d9ffffffff,6.0,0.0,0.0
84392dbffffffff,65.0,0.0,0.0
84392ddffffffff,11.0,0.0,0.0
84392e1ffffffff,301.0,0.0,0.0
84392e3ffffffff,4.0,0.0,0.0
84392e5ffffffff,19.0,0.0,0.0
84392e7ffffffff,96.0,0.0,0.0
84392e9ffffffff,60.0,0.0,0.0
84392ebffffffff,233.0,0.0,0.0
84392edffffffff,2.0,0.0,0.0
8439311ffffffff,11.0,0.0,0.0
8439313ffffffff,5.0,0.0,0.0
8439317ffffffff,18.0,0.0,0.0
843931bffffffff,72.0,0.0,0.0
8439331ffffffff,5.0,0.0,0.0
8439333ffffffff,141.0,4.0,0.0
8439337ffffffff,30.0,0.0,0.0
843933bffffffff,44.0,0.0,0.0
8439423ffffffff,21.0,0.0,0.0
8439427ffffffff,15.0,0.0,0.0
8439433ffffffff,13.0,0.0,0.0
8439435ffffffff,407.0,0.0,0.0
8439441ffffffff,3.0,0.0,0.0
8439443ffffffff,19.0,0.0,0.0
8439445ffffffff,1.0,0.0,0.0
8439447ffffffff,900.0,0.0,0.0
843944bffffffff,4.0,0.0,0.0
843944dffffffff,10.0,0.0,0.0
8439451ffffffff,11.0,0.0,0.0
8439455ffffffff,35.0,0.0,0.0
8439459ffffffff,116.0,0.0,0.0
843945dffffffff,2.0,0.0,0.0
8439469ffffffff,2.0,0.0,0.0
843946bffffffff,2.0,0.0,0.0
843946dffffffff,385.0,0.0,0.0
843950dffffffff,7.0,0.0,0.0
843951dffffffff,31.0,0.0,0.0
843952dffffffff,3.0,0.0,0.0
8439541ffffffff,394.0,0.0,0.0
8439545ffffffff,3.0,0.0,0.0
8439547ffffffff,468.0,0.0,0.0
843954bffffffff,73.0,0.0,0.0
8439561ffffffff,98.0,0.0,0.0
8439563ffffffff,5.0,0.0,0.0
8439565ffffffff,112.0,0.0,0.0
8439567ffffffff,392.0,0.0,0.0
8439569ffffffff,2.0,0.0,0.0
843956bffffffff,44.0,0.0,0.0
843956dffffffff,6.0,0.0,0.0
84395c1ffffffff,1.0,0.0,0.0
84395c9ffffffff,123.0,0.0,0.0
84395d9ffffffff,1.0,0.0,0.0
8439605ffffffff,6.0,0.0,0.0
8439607ffffffff,18.0,0.0,0.0
8439613ffffffff,3.0,0.0,0.0
8439617ffffffff,6.0,0.0,0.0
8439627ffffffff,2.0,0.0,0.0
8439633ffffffff,5.0,0.0,0.0
843963bffffffff,5.0,0.0,0.0
8439665ffffffff,4.0,1.0,0.0
843966dffffffff,1.0,0.0,0.0
8439683ffffffff,3.0,0.0,0.0
8439689ffffffff,8.0,4.0,0.0
843968bffffffff,2.0,2.0,0.0
843968dffffffff,85.0,0.0,0.0
843969bffffffff,13.0,0.0,0.0
84396c1ffffffff,4.0,0.0,0.0
84396c3ffffffff,2.0,1.0,0.0
84396c5ffffffff,68.0,0.0,0.0
84396c7ffffffff,80.0,3.0,0.0
84396d1ffffffff,1.0,0.0,0.0
84396e9ffffffff,36.0,0.0,0.0
84396ebffffffff,66.0,0.0,0.0
84396edffffffff,2.0,0.0,0.0
8439701ffffffff,56.0,0.0,0.0
8439703ffffffff,24.0,0.0,0.0
8439709ffffffff,151.0,0.0,0.0
843970bffffffff,31.0,0.0,0.0
843970dffffffff,3.0,0.0,0.0
8439711ffffffff,130.0,0.0,0.0
8439715ffffffff,4.0,0.0,0.0
