cell_id,Cisticola juncidis,Cisticola juncidis [juncidis Group],Cisticola juncidis terrestris/uropygialis,Cisticola juncidis [tinnabulans Group],Cisticola juncidis brunniceps
843cec5ffffffff,3.0,0.0,0.0,0.0,0.0
843cec9ffffffff,11.0,0.0,0.0,0.0,0.0
843cecdffffffff,69.0,0.0,0.0,0.0,0.0
843ced1ffffffff,8.0,0.0,0.0,0.0,0.0
843ced9ffffffff,1.0,0.0,0.0,0.0,0.0
843ceddffffffff,9.0,0.0,0.0,0.0,0.0
843cf05ffffffff,3.0,0.0,0.0,0.0,0.0
843cf0bffffffff,38.0,0.0,0.0,0.0,0.0
843cf0dffffffff,24.0,0.0,0.0,0.0,0.0
843cf11ffffffff,184.0,0.0,0.0,0.0,0.0
843cf13ffffffff,30.0,0.0,0.0,0.0,0.0
843cf15ffffffff,5.0,0.0,0.0,0.0,0.0
843cf17ffffffff,123.0,0.0,0.0,0.0,0.0
843cf21ffffffff,28.0,0.0,0.0,0.0,0.0
843cf25ffffffff,1.0,0.0,0.0,0.0,0.0
843cf29ffffffff,1379.0,0.0,0.0,0.0,0.0
843cf2dffffffff,710.0,0.0,0.0,0.0,0.0
843cf33ffffffff,2.0,0.0,0.0,0.0,0.0
843cf35ffffffff,1.0,0.0,0.0,0.0,0.0
843cf41ffffffff,42.0,0.0,0.0,0.0,0.0
843cf43ffffffff,68.0,0.0,0.0,0.0,0.0
843cf47ffffffff,20.0,0.0,0.0,0.0,0.0
843cf49ffffffff,5.0,0.0,0.0,0.0,0.0
843cf4bffffffff,7.0,0.0,0.0,0.0,0.0
843cf59ffffffff,2.0,0.0,0.0,0.0,0.0
843cf61ffffffff,60.0,0.0,0.0,0.0,0.0
843cf63ffffffff,4.0,0.0,0.0,0.0,0.0
843cf65ffffffff,92.0,0.0,0.0,0.0,0.0
843cf67ffffffff,117.0,0.0,0.0,0.0,0.0
843cf69ffffffff,30.0,0.0,0.0,0.0,0.0
843cf6bffffffff,5.0,0.0,0.0,0.0,0.0
843d107ffffffff,9.0,0.0,0.0,0.0,0.0
843d10dffffffff,47.0,0.0,0.0,0.0,0.0
843d123ffffffff,9.0,0.0,0.0,0.0,0.0
843d137ffffffff,80.0,0.0,0.0,0.0,0.0
843d13dffffffff,36.0,0.0,0.0,0.0,0.0
843d147ffffffff,26.0,0.0,0.0,0.0,0.0
843d161ffffffff,2.0,0.0,0.0,0.0,0.0
843d163ffffffff,2.0,0.0,0.0,0.0,0.0
843d165ffffffff,4.0,0.0,0.0,0.0,0.0
843d167ffffffff,5.0,0.0,0.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0,0.0,0.0
843d16bffffffff,50.0,0.0,0.0,0.0,0.0
843d321ffffffff,1.0,0.0,0.0,0.0,0.0
843d323ffffffff,3.0,0.0,0.0,0.0,0.0
843d325ffffffff,24.0,0.0,0.0,0.0,0.0
843d349ffffffff,2.0,0.0,0.0,0.0,0.0
843d363ffffffff,60.0,0.0,0.0,0.0,0.0
843d36bffffffff,26.0,0.0,0.0,0.0,0.0
843d805ffffffff,2.0,0.0,0.0,0.0,0.0
843d80dffffffff,14.0,0.0,0.0,0.0,0.0
843d845ffffffff,18.0,0.0,0.0,0.0,0.0
843d847ffffffff,4.0,0.0,0.0,0.0,0.0
843d84dffffffff,4.0,0.0,0.0,0.0,0.0
843d851ffffffff,9.0,0.0,0.0,0.0,0.0
843d853ffffffff,2.0,0.0,0.0,0.0,0.0
843d859ffffffff,63.0,0.0,0.0,0.0,0.0
843d85bffffffff,1.0,0.0,0.0,0.0,0.0
843d869ffffffff,2.0,0.0,0.0,0.0,0.0
843d86bffffffff,4.0,0.0,0.0,0.0,0.0
843d883ffffffff,8.0,0.0,0.0,0.0,0.0
843d895ffffffff,1.0,0.0,0.0,0.0,0.0
843d899ffffffff,29.0,0.0,0.0,0.0,0.0
843d8b1ffffffff,5.0,0.0,0.0,0.0,0.0
843d8b7ffffffff,3.0,0.0,0.0,0.0,0.0
843d8b9ffffffff,21.0,0.0,0.0,0.0,0.0
843d8bdffffffff,4.0,0.0,0.0,0.0,0.0
843d8c1ffffffff,4.0,0.0,0.0,0.0,0.0
843d8c3ffffffff,8.0,0.0,0.0,0.0,0.0
843d8d1ffffffff,30.0,0.0,0.0,0.0,0.0
843d8d5ffffffff,272.0,0.0,0.0,0.0,0.0
843d8ddffffffff,43.0,0.0,0.0,0.0,0.0
843d907ffffffff,6.0,0.0,0.0,0.0,0.0
843d90dffffffff,3.0,0.0,0.0,0.0,0.0
843d915ffffffff,41.0,0.0,0.0,0.0,0.0
843d921ffffffff,1.0,0.0,0.0,0.0,0.0
843d929ffffffff,50.0,0.0,0.0,0.0,0.0
843d92bffffffff,1.0,0.0,0.0,0.0,0.0
843d92dffffffff,9.0,0.0,0.0,0.0,0.0
843d931ffffffff,2.0,0.0,0.0,0.0,0.0
843d933ffffffff,18.0,0.0,0.0,0.0,0.0
843d939ffffffff,1.0,0.0,0.0,0.0,0.0
843d93bffffffff,14.0,0.0,0.0,0.0,0.0
843d93dffffffff,5.0,0.0,0.0,0.0,0.0
843d963ffffffff,27.0,0.0,0.0,0.0,0.0
843d967ffffffff,301.0,0.0,0.0,0.0,0.0
843d96bffffffff,6.0,0.0,0.0,0.0,0.0
843d96dffffffff,14.0,0.0,0.0,0.0,0.0
843d983ffffffff,5.0,0.0,0.0,0.0,0.0
843d987ffffffff,42.0,0.0,0.0,0.0,0.0
843d989ffffffff,1.0,0.0,0.0,0.0,0.0
843d98dffffffff,36.0,0.0,0.0,0.0,0.0
843d993ffffffff,40.0,0.0,0.0,0.0,0.0
843d997ffffffff,5.0,0.0,0.0,0.0,0.0
843d999ffffffff,2.0,0.0,0.0,0.0,0.0
843d9a7ffffffff,3.0,0.0,0.0,0.0,0.0
843d9abffffffff,6.0,0.0,0.0,0.0,0.0
843d9adffffffff,5.0,0.0,0.0,0.0,0.0
843d9b1ffffffff,1.0,0.0,0.0,0.0,0.0
843d9b7ffffffff,326.0,0.0,0.0,0.0,0.0
843d9b9ffffffff,31.0,0.0,0.0,0.0,0.0
843d9bdffffffff,2.0,0.0,0.0,0.0,0.0
843d9c1ffffffff,4.0,0.0,0.0,0.0,0.0
843d9c9ffffffff,4.0,0.0,0.0,0.0,0.0
843d9d1ffffffff,39.0,0.0,0.0,0.0,0.0
843d9d3ffffffff,15.0,0.0,0.0,0.0,0.0
843d9dbffffffff,91.0,0.0,0.0,0.0,0.0
843d9e5ffffffff,245.0,0.0,0.0,0.0,0.0
843d9e7ffffffff,15.0,0.0,0.0,0.0,0.0
843d9edffffffff,6.0,0.0,0.0,0.0,0.0
843da0bffffffff,5.0,0.0,0.0,0.0,0.0
843da11ffffffff,330.0,0.0,0.0,0.0,0.0
843da13ffffffff,275.0,0.0,0.0,0.0,0.0
843da15ffffffff,2.0,0.0,0.0,0.0,0.0
843da17ffffffff,6.0,0.0,0.0,0.0,0.0
843da19ffffffff,101.0,0.0,0.0,0.0,0.0
843da1bffffffff,153.0,0.0,0.0,0.0,0.0
843da1dffffffff,967.0,0.0,0.0,0.0,0.0
843da21ffffffff,6.0,0.0,0.0,0.0,0.0
843da25ffffffff,16.0,0.0,0.0,0.0,0.0
843da27ffffffff,3.0,0.0,0.0,0.0,0.0
843da2dffffffff,3.0,0.0,0.0,0.0,0.0
843da33ffffffff,27.0,0.0,0.0,0.0,0.0
843da37ffffffff,132.0,0.0,0.0,0.0,0.0
843da3bffffffff,2.0,0.0,0.0,0.0,0.0
843da57ffffffff,17.0,0.0,0.0,0.0,0.0
843da63ffffffff,10.0,0.0,0.0,0.0,0.0
843da69ffffffff,157.0,0.0,0.0,0.0,0.0
843da81ffffffff,8.0,0.0,0.0,0.0,0.0
843da91ffffffff,2.0,0.0,0.0,0.0,0.0
843da93ffffffff,2.0,0.0,0.0,0.0,0.0
843da95ffffffff,3.0,0.0,0.0,0.0,0.0
843da97ffffffff,17.0,0.0,0.0,0.0,0.0
843da99ffffffff,8.0,0.0,0.0,0.0,0.0
843da9dffffffff,27.0,0.0,0.0,0.0,0.0
843daa1ffffffff,2.0,0.0,0.0,0.0,0.0
843daa5ffffffff,18.0,0.0,0.0,0.0,0.0
843daa7ffffffff,2.0,0.0,0.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0,0.0,0.0
843dab5ffffffff,2.0,0.0,0.0,0.0,0.0
843dac3ffffffff,4.0,0.0,0.0,0.0,0.0
843dac5ffffffff,3.0,0.0,0.0,0.0,0.0
843dac9ffffffff,180.0,0.0,0.0,0.0,0.0
843dad5ffffffff,141.0,0.0,0.0,0.0,0.0
843dad7ffffffff,10.0,0.0,0.0,0.0,0.0
843dad9ffffffff,4.0,0.0,0.0,0.0,0.0
843daddffffffff,101.0,0.0,0.0,0.0,0.0
843dae1ffffffff,8.0,0.0,0.0,0.0,0.0
843db0bffffffff,2.0,0.0,0.0,0.0,0.0
843db13ffffffff,19.0,0.0,0.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0,0.0,0.0
843db29ffffffff,5.0,0.0,0.0,0.0,0.0
843db2dffffffff,7.0,0.0,0.0,0.0,0.0
843db35ffffffff,8.0,0.0,0.0,0.0,0.0
843db37ffffffff,5.0,0.0,0.0,0.0,0.0
843db3bffffffff,16.0,0.0,0.0,0.0,0.0
843db43ffffffff,3.0,0.0,0.0,0.0,0.0
843db51ffffffff,5.0,0.0,0.0,0.0,0.0
843db53ffffffff,4.0,0.0,0.0,0.0,0.0
843db55ffffffff,38.0,0.0,0.0,0.0,0.0
843db57ffffffff,95.0,0.0,0.0,0.0,0.0
843db5dffffffff,1.0,0.0,0.0,0.0,0.0
843db65ffffffff,15.0,0.0,0.0,0.0,0.0
843db67ffffffff,28.0,0.0,0.0,0.0,0.0
843db6dffffffff,9.0,0.0,0.0,0.0,0.0
843e437ffffffff,1.0,0.0,0.0,0.0,0.0
843e583ffffffff,20.0,0.0,0.0,0.0,0.0
843e5b9ffffffff,14.0,2.0,0.0,0.0,0.0
843e5cbffffffff,16.0,0.0,0.0,0.0,0.0
843e5d5ffffffff,2.0,0.0,0.0,0.0,0.0
843e605ffffffff,14.0,3.0,0.0,0.0,0.0
843e621ffffffff,2.0,0.0,0.0,0.0,0.0
843e625ffffffff,19.0,0.0,0.0,0.0,0.0
843e629ffffffff,16.0,0.0,0.0,0.0,0.0
843e655ffffffff,4.0,0.0,0.0,0.0,0.0
843e665ffffffff,5.0,2.0,0.0,0.0,0.0
843e66bffffffff,2.0,0.0,0.0,0.0,0.0
843e719ffffffff,6.0,0.0,0.0,0.0,0.0
843e753ffffffff,2.0,0.0,0.0,0.0,0.0
843ee93ffffffff,5.0,0.0,0.0,0.0,0.0
843ee9bffffffff,3.0,0.0,0.0,0.0,0.0
843f24bffffffff,2.0,0.0,0.0,0.0,0.0
843f283ffffffff,2.0,0.0,0.0,0.0,0.0
843f287ffffffff,2.0,0.0,0.0,0.0,0.0
843f289ffffffff,5.0,0.0,0.0,0.0,0.0
843f28dffffffff,3.0,0.0,0.0,0.0,0.0
843f291ffffffff,4.0,0.0,0.0,0.0,0.0
843f295ffffffff,6.0,0.0,0.0,0.0,0.0
843f299ffffffff,20.0,0.0,0.0,0.0,0.0
843f29bffffffff,4.0,0.0,0.0,0.0,0.0
843f2b9ffffffff,18.0,0.0,0.0,0.0,0.0
843f2c1ffffffff,2.0,0.0,0.0,0.0,0.0
843f2c3ffffffff,26.0,0.0,0.0,0.0,0.0
843f2c7ffffffff,2.0,0.0,0.0,0.0,0.0
843f2c9ffffffff,3.0,0.0,0.0,0.0,0.0
843f2d1ffffffff,6.0,0.0,0.0,0.0,0.0
843f2d5ffffffff,34.0,0.0,0.0,0.0,0.0
843f2ddffffffff,75.0,0.0,0.0,0.0,0.0
843f305ffffffff,119.0,0.0,0.0,0.0,0.0
843f30bffffffff,9.0,0.0,0.0,0.0,0.0
843f343ffffffff,3.0,0.0,0.0,0.0,0.0
843f349ffffffff,2.0,0.0,0.0,0.0,0.0
843f34dffffffff,5.0,0.0,0.0,0.0,0.0
843f351ffffffff,7.0,0.0,0.0,0.0,0.0
843f355ffffffff,41.0,7.0,0.0,0.0,0.0
843f357ffffffff,2.0,0.0,0.0,0.0,0.0
843f35dffffffff,8.0,1.0,0.0,0.0,0.0
843f365ffffffff,40.0,0.0,0.0,0.0,0.0
843f459ffffffff,4.0,0.0,0.0,0.0,0.0
843f4d1ffffffff,131.0,27.0,0.0,0.0,0.0
843f4d3ffffffff,77.0,16.0,0.0,0.0,0.0
843f4d9ffffffff,15.0,3.0,0.0,0.0,0.0
843f4dbffffffff,6.0,0.0,0.0,0.0,0.0
843f4ddffffffff,8.0,0.0,0.0,0.0,0.0
843f593ffffffff,1.0,0.0,0.0,0.0,0.0
843f605ffffffff,3.0,0.0,0.0,0.0,0.0
843f609ffffffff,2.0,0.0,0.0,0.0,0.0
843f61dffffffff,5.0,0.0,0.0,0.0,0.0
843f623ffffffff,1.0,0.0,0.0,0.0,0.0
843f627ffffffff,2.0,0.0,0.0,0.0,0.0
843f629ffffffff,4.0,0.0,0.0,0.0,0.0
843f62bffffffff,10.0,0.0,0.0,0.0,0.0
843f631ffffffff,11.0,0.0,0.0,0.0,0.0
843f645ffffffff,9.0,0.0,0.0,0.0,0.0
843f649ffffffff,2.0,0.0,0.0,0.0,0.0
843f64dffffffff,41.0,0.0,0.0,0.0,0.0
843f661ffffffff,15.0,0.0,0.0,0.0,0.0
843f663ffffffff,3.0,0.0,0.0,0.0,0.0
843f66bffffffff,29.0,0.0,0.0,0.0,0.0
843f681ffffffff,3.0,0.0,0.0,0.0,0.0
843f731ffffffff,2.0,0.0,0.0,0.0,0.0
843f749ffffffff,3.0,0.0,0.0,0.0,0.0
8440193ffffffff,9.0,0.0,0.0,0.0,0.0
84402d7ffffffff,4.0,0.0,0.0,0.0,0.0
8440349ffffffff,2.0,0.0,0.0,0.0,0.0
8440403ffffffff,4.0,0.0,0.0,0.0,0.0
8440413ffffffff,3.0,0.0,0.0,0.0,0.0
8440439ffffffff,3.0,0.0,0.0,0.0,0.0
8440495ffffffff,2.0,0.0,0.0,0.0,0.0
8440499ffffffff,20.0,0.0,0.0,0.0,0.0
844049dffffffff,2.0,0.0,0.0,0.0,0.0
84404c1ffffffff,4.0,0.0,0.0,0.0,0.0
84404ddffffffff,2.0,0.0,0.0,0.0,0.0
844054dffffffff,3.0,0.0,0.0,0.0,0.0
844061bffffffff,2.0,0.0,0.0,0.0,0.0
84406d7ffffffff,1.0,0.0,0.0,0.0,0.0
8440733ffffffff,2.0,0.0,0.0,0.0,0.0
84408d3ffffffff,5.0,0.0,0.0,0.0,0.0
8440957ffffffff,1.0,0.0,0.0,0.0,0.0
844096bffffffff,2.0,0.0,0.0,0.0,0.0
8440a45ffffffff,2.0,0.0,0.0,0.0,0.0
8440a6bffffffff,3.0,0.0,0.0,0.0,0.0
8440a6dffffffff,2.0,0.0,0.0,0.0,0.0
8440a81ffffffff,1.0,0.0,0.0,0.0,0.0
8440b51ffffffff,4.0,0.0,0.0,0.0,0.0
8440b53ffffffff,10.0,0.0,0.0,0.0,0.0
8440e35ffffffff,3.0,0.0,0.0,0.0,0.0
8440e39ffffffff,2.0,0.0,0.0,0.0,0.0
8441035ffffffff,2.0,0.0,0.0,0.0,0.0
8441037ffffffff,34.0,0.0,0.0,0.0,0.0
8441105ffffffff,3.0,0.0,0.0,0.0,0.0
8441111ffffffff,4.0,0.0,0.0,0.0,0.0
8441129ffffffff,6.0,0.0,0.0,0.0,0.0
84411b5ffffffff,2.0,0.0,0.0,0.0,0.0
84411bdffffffff,1.0,0.0,0.0,0.0,0.0
84411c3ffffffff,2.0,0.0,0.0,0.0,0.0
84411c9ffffffff,8.0,0.0,0.0,0.0,0.0
84411cbffffffff,701.0,0.0,0.0,9.0,0.0
84411d5ffffffff,8.0,0.0,0.0,0.0,0.0
84411d7ffffffff,3.0,0.0,0.0,0.0,0.0
84411d9ffffffff,2.0,0.0,0.0,0.0,0.0
84411ddffffffff,12.0,0.0,0.0,0.0,0.0
8441419ffffffff,2.0,0.0,0.0,0.0,0.0
844142bffffffff,2.0,0.0,0.0,0.0,0.0
8441431ffffffff,3.0,0.0,0.0,1.0,0.0
8441437ffffffff,4.0,0.0,0.0,0.0,0.0
8441439ffffffff,4.0,0.0,0.0,0.0,0.0
8441497ffffffff,4.0,0.0,0.0,0.0,0.0
84414d9ffffffff,24.0,0.0,0.0,0.0,0.0
8441547ffffffff,3.0,0.0,0.0,0.0,0.0
844154dffffffff,2.0,0.0,0.0,0.0,0.0
844158dffffffff,3.0,0.0,0.0,0.0,0.0
8441593ffffffff,1.0,0.0,0.0,0.0,0.0
84415cbffffffff,6.0,0.0,0.0,0.0,0.0
84415d7ffffffff,3.0,0.0,0.0,0.0,0.0
84415e1ffffffff,2.0,0.0,0.0,0.0,0.0
8441643ffffffff,5.0,0.0,0.0,0.0,0.0
8441655ffffffff,2.0,0.0,0.0,0.0,0.0
8441683ffffffff,1.0,0.0,0.0,0.0,0.0
8441695ffffffff,3.0,0.0,0.0,0.0,0.0
844169bffffffff,4.0,0.0,0.0,2.0,0.0
84416b7ffffffff,11.0,0.0,0.0,0.0,0.0
84416b9ffffffff,1.0,0.0,0.0,0.0,0.0
84416c3ffffffff,2.0,0.0,0.0,0.0,0.0
84416d1ffffffff,4.0,0.0,0.0,0.0,0.0
84416d3ffffffff,5.0,0.0,0.0,0.0,0.0
84416d5ffffffff,2.0,0.0,0.0,0.0,0.0
84416ddffffffff,2.0,0.0,0.0,0.0,0.0
84416e1ffffffff,9.0,0.0,0.0,0.0,0.0
84416e5ffffffff,2.0,0.0,0.0,2.0,0.0
8441711ffffffff,1.0,0.0,0.0,0.0,0.0
8441717ffffffff,9.0,0.0,0.0,0.0,0.0
8441719ffffffff,11.0,0.0,0.0,0.0,0.0
8441739ffffffff,23.0,0.0,0.0,0.0,0.0
844173dffffffff,7.0,0.0,0.0,0.0,0.0
8441837ffffffff,19.0,0.0,0.0,3.0,0.0
844190bffffffff,2.0,0.0,0.0,2.0,0.0
8441919ffffffff,2.0,0.0,0.0,0.0,0.0
8441925ffffffff,4.0,0.0,0.0,2.0,0.0
844192dffffffff,96.0,0.0,0.0,64.0,0.0
8441949ffffffff,1.0,0.0,0.0,1.0,0.0
84419ddffffffff,26.0,0.0,0.0,0.0,0.0
8441a09ffffffff,62.0,0.0,0.0,13.0,0.0
8441a43ffffffff,40.0,0.0,0.0,11.0,0.0
8441a55ffffffff,202.0,0.0,0.0,19.0,0.0
8441a97ffffffff,2.0,0.0,0.0,0.0,0.0
8441b21ffffffff,2.0,0.0,0.0,0.0,0.0
8441b29ffffffff,6.0,0.0,0.0,3.0,0.0
8441b2dffffffff,7.0,0.0,0.0,1.0,0.0
8441b43ffffffff,33.0,0.0,0.0,1.0,0.0
8441b51ffffffff,6.0,0.0,0.0,3.0,0.0
8441b53ffffffff,2.0,0.0,0.0,0.0,0.0
8441b55ffffffff,18.0,0.0,0.0,0.0,0.0
8441b5dffffffff,25.0,0.0,0.0,0.0,0.0
8441b65ffffffff,2.0,0.0,0.0,2.0,0.0
8442491ffffffff,3.0,0.0,0.0,0.0,0.0
8442493ffffffff,103.0,0.0,0.0,0.0,0.0
8442499ffffffff,11.0,0.0,0.0,0.0,0.0
844249bffffffff,11.0,0.0,0.0,0.0,0.0
8442531ffffffff,20.0,0.0,0.0,0.0,0.0
8442533ffffffff,2.0,0.0,0.0,0.0,0.0
8442581ffffffff,2.0,0.0,0.0,0.0,0.0
8442585ffffffff,4.0,0.0,0.0,0.0,0.0
844259dffffffff,9.0,0.0,0.0,0.0,0.0
84425a7ffffffff,1.0,0.0,0.0,0.0,0.0
84425a9ffffffff,3.0,0.0,0.0,0.0,0.0
84425e7ffffffff,1.0,0.0,0.0,0.0,0.0
8442697ffffffff,5.0,0.0,0.0,0.0,0.0
844269bffffffff,11.0,0.0,0.0,0.0,0.0
8442c01ffffffff,27.0,0.0,0.0,0.0,0.0
8442c05ffffffff,40.0,0.0,0.0,0.0,0.0
8442c07ffffffff,89.0,0.0,0.0,0.0,0.0
8442c0dffffffff,20.0,0.0,0.0,0.0,0.0
8442c11ffffffff,4.0,0.0,0.0,0.0,0.0
8442c13ffffffff,48.0,0.0,0.0,0.0,0.0
8442c19ffffffff,3.0,0.0,0.0,0.0,0.0
8442c1bffffffff,2.0,0.0,0.0,0.0,0.0
8442c1dffffffff,3.0,0.0,0.0,0.0,0.0
8442c25ffffffff,6.0,0.0,0.0,0.0,0.0
8442c29ffffffff,1.0,0.0,0.0,0.0,0.0
8442c2dffffffff,27.0,0.0,0.0,0.0,0.0
8442c31ffffffff,10.0,0.0,0.0,0.0,0.0
8442c33ffffffff,7.0,0.0,0.0,0.0,0.0
8442c39ffffffff,15.0,0.0,0.0,0.0,0.0
8442c3dffffffff,14.0,0.0,0.0,0.0,0.0
8442c41ffffffff,27.0,0.0,0.0,0.0,0.0
8442c43ffffffff,18.0,0.0,0.0,0.0,0.0
8442c45ffffffff,1.0,0.0,0.0,0.0,0.0
8442c47ffffffff,7.0,0.0,0.0,0.0,0.0
8442c49ffffffff,19.0,0.0,0.0,0.0,0.0
8442c4bffffffff,69.0,0.0,0.0,0.0,0.0
8442c4dffffffff,63.0,0.0,0.0,0.0,0.0
8442c51ffffffff,3.0,0.0,0.0,0.0,0.0
8442c53ffffffff,7.0,0.0,0.0,0.0,0.0
8442c55ffffffff,4.0,0.0,0.0,0.0,0.0
8442c57ffffffff,11.0,0.0,0.0,0.0,0.0
8442c59ffffffff,3.0,0.0,0.0,0.0,0.0
8442c5bffffffff,1.0,0.0,0.0,0.0,0.0
8442c5dffffffff,37.0,0.0,0.0,0.0,0.0
8442c61ffffffff,3.0,0.0,0.0,0.0,0.0
8442c63ffffffff,1.0,0.0,0.0,0.0,0.0
8442c67ffffffff,2.0,0.0,0.0,0.0,0.0
8442c69ffffffff,31.0,0.0,0.0,0.0,0.0
8442c83ffffffff,3.0,0.0,0.0,0.0,0.0
8442c85ffffffff,2.0,0.0,0.0,0.0,0.0
8442c89ffffffff,2.0,0.0,0.0,0.0,0.0
8442c93ffffffff,9.0,0.0,0.0,0.0,0.0
8442c95ffffffff,5.0,0.0,0.0,0.0,0.0
8442ca5ffffffff,21.0,0.0,0.0,0.0,0.0
8442ca7ffffffff,3.0,0.0,0.0,0.0,0.0
8442ca9ffffffff,2.0,0.0,0.0,0.0,0.0
8442cabffffffff,91.0,0.0,0.0,0.0,0.0
8442cb3ffffffff,4.0,0.0,0.0,0.0,0.0
8442cb9ffffffff,31.0,0.0,0.0,0.0,0.0
8442cc5ffffffff,65.0,0.0,0.0,0.0,0.0
8442cc7ffffffff,63.0,0.0,0.0,0.0,0.0
8442ccdffffffff,8.0,0.0,0.0,0.0,0.0
8442cd1ffffffff,1.0,0.0,0.0,0.0,0.0
8442cd7ffffffff,2.0,0.0,0.0,0.0,0.0
8442cdbffffffff,8.0,0.0,0.0,0.0,0.0
8442cddffffffff,9.0,0.0,0.0,0.0,0.0
8442ce1ffffffff,5.0,0.0,0.0,0.0,0.0
8442ce3ffffffff,73.0,0.0,0.0,0.0,0.0
8442ce5ffffffff,16.0,0.0,0.0,0.0,0.0
8442ce7ffffffff,28.0,0.0,0.0,0.0,0.0
8442ce9ffffffff,288.0,0.0,0.0,0.0,0.0
8442cebffffffff,94.0,0.0,0.0,0.0,0.0
8442d13ffffffff,9.0,0.0,0.0,0.0,0.0
8442d1bffffffff,6.0,0.0,0.0,0.0,0.0
8442d89ffffffff,33.0,0.0,0.0,0.0,0.0
8442d93ffffffff,6.0,0.0,0.0,0.0,0.0
8442d95ffffffff,9.0,0.0,0.0,0.0,0.0
8442d99ffffffff,3.0,0.0,0.0,0.0,0.0
8442d9dffffffff,6.0,0.0,0.0,0.0,0.0
8442db3ffffffff,9.0,0.0,0.0,0.0,0.0
8442db5ffffffff,581.0,0.0,0.0,0.0,0.0
8442db7ffffffff,17.0,0.0,0.0,0.0,0.0
8442dbbffffffff,6.0,0.0,0.0,0.0,0.0
8442dbdffffffff,13.0,0.0,0.0,0.0,0.0
8442dc3ffffffff,29.0,0.0,0.0,0.0,0.0
8442dc9ffffffff,6.0,0.0,0.0,0.0,0.0
8442dcbffffffff,10.0,0.0,0.0,0.0,0.0
8442dcdffffffff,8.0,0.0,0.0,0.0,0.0
8442dd1ffffffff,49.0,0.0,0.0,0.0,0.0
8442dd3ffffffff,12.0,0.0,0.0,0.0,0.0
8442dd9ffffffff,149.0,0.0,0.0,0.0,0.0
8442dddffffffff,1.0,0.0,0.0,0.0,0.0
8442e23ffffffff,39.0,0.0,0.0,0.0,0.0
8442e27ffffffff,50.0,0.0,0.0,0.0,0.0
8442e35ffffffff,1.0,0.0,0.0,0.0,0.0
8442e37ffffffff,19.0,0.0,0.0,0.0,0.0
8442eb1ffffffff,2.0,0.0,0.0,0.0,0.0
8442eb3ffffffff,4.0,0.0,0.0,0.0,0.0
8442eb5ffffffff,16.0,0.0,0.0,0.0,0.0
844a247ffffffff,19.0,0.0,0.0,0.0,2.0
844a261ffffffff,71.0,0.0,0.0,0.0,15.0
844a265ffffffff,25.0,0.0,0.0,0.0,0.0
844a269ffffffff,5.0,0.0,0.0,0.0,4.0
844a26bffffffff,69.0,0.0,0.0,0.0,6.0
844b197ffffffff,6.0,0.0,0.0,0.0,0.0
844b1b9ffffffff,4.0,0.0,0.0,0.0,4.0
844b1bbffffffff,1.0,0.0,0.0,0.0,1.0
844b265ffffffff,1.0,0.0,0.0,0.0,0.0
844b26dffffffff,241.0,0.0,0.0,29.0,0.0
844b30bffffffff,11.0,0.0,0.0,2.0,0.0
844b321ffffffff,4.0,0.0,0.0,1.0,0.0
844b32bffffffff,1.0,0.0,0.0,1.0,0.0
844b32dffffffff,2.0,0.0,0.0,0.0,0.0
844b349ffffffff,11.0,0.0,0.0,7.0,0.0
844b351ffffffff,2.0,0.0,0.0,2.0,0.0
844b359ffffffff,1.0,0.0,0.0,1.0,0.0
844b35dffffffff,4.0,0.0,0.0,1.0,0.0
844b561ffffffff,51.0,0.0,0.0,0.0,5.0
844b56dffffffff,41.0,0.0,0.0,0.0,4.0
844b621ffffffff,6.0,0.0,0.0,0.0,0.0
844b653ffffffff,1.0,0.0,0.0,0.0,0.0
844b661ffffffff,2.0,0.0,0.0,0.0,0.0
844b665ffffffff,3.0,0.0,0.0,0.0,3.0
844b66bffffffff,9.0,0.0,0.0,0.0,1.0
844b66dffffffff,2.0,0.0,0.0,0.0,2.0
844b6d1ffffffff,2.0,0.0,0.0,0.0,0.0
844b73dffffffff,2.0,0.0,0.0,0.0,0.0
844b751ffffffff,1.0,0.0,0.0,0.0,1.0
844b759ffffffff,17.0,0.0,0.0,0.0,8.0
844b827ffffffff,6.0,0.0,0.0,0.0,0.0
844b841ffffffff,12.0,0.0,0.0,0.0,0.0
844b845ffffffff,20.0,0.0,0.0,2.0,0.0
844b849ffffffff,72.0,0.0,0.0,0.0,0.0
844b84dffffffff,57.0,0.0,0.0,0.0,0.0
844b863ffffffff,44.0,0.0,0.0,8.0,0.0
844b86dffffffff,536.0,0.0,0.0,29.0,0.0
844b913ffffffff,18.0,0.0,0.0,0.0,0.0
844b91bffffffff,60.0,0.0,0.0,0.0,0.0
844b9cdffffffff,190.0,0.0,0.0,0.0,0.0
844ba01ffffffff,117.0,0.0,0.0,0.0,0.0
844ba03ffffffff,4.0,0.0,0.0,0.0,0.0
844ba05ffffffff,183.0,0.0,0.0,50.0,0.0
844ba09ffffffff,343.0,0.0,0.0,13.0,0.0
844ba0bffffffff,1076.0,0.0,0.0,155.0,0.0
844ba0dffffffff,81.0,0.0,0.0,0.0,0.0
844ba15ffffffff,174.0,0.0,0.0,10.0,0.0
