cell_id,Parus cinereus,Parus cinereus [cinereus Group],Parus cinereus [minor Group],Parus cinereus commixtus,Parus cinereus amamiensis,Parus cinereus okinawae,Parus cinereus nigriloris
84608bdffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
84608c1ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
84608c3ffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
84608c5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
84608c9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84608cbffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84608cdffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
84608ddffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84608e1ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
84608e3ffffffff,85.0,85.0,0.0,0.0,0.0,0.0,0.0
84608e5ffffffff,179.0,179.0,0.0,0.0,0.0,0.0,0.0
84608e9ffffffff,28.0,28.0,0.0,0.0,0.0,0.0,0.0
84608ebffffffff,44.0,44.0,0.0,0.0,0.0,0.0,0.0
84608edffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8460901ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460907ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
846090dffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8460911ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460913ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8460915ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8460921ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460923ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460925ffffffff,385.0,385.0,0.0,0.0,0.0,0.0,0.0
8460927ffffffff,239.0,239.0,0.0,0.0,0.0,0.0,0.0
8460929ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
846092dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460931ffffffff,103.0,103.0,0.0,0.0,0.0,0.0,0.0
8460935ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460937ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460939ffffffff,59.0,59.0,0.0,0.0,0.0,0.0,0.0
846093bffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
846093dffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
8460941ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460943ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
846094bffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
846094dffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
8460953ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460959ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
8460961ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8460963ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460965ffffffff,474.0,474.0,0.0,0.0,0.0,0.0,0.0
8460969ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
846096bffffffff,47.0,47.0,0.0,0.0,0.0,0.0,0.0
8460983ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460985ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460989ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
846098bffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8460991ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460997ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8460999ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
846099bffffffff,97.0,97.0,0.0,0.0,0.0,0.0,0.0
84609a5ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
84609a9ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
84609b5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84609b7ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
84609c3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84609c5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84609c7ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
84609cdffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
84609d5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84609d7ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
84609dbffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
84609ddffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
84609e1ffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
84609e3ffffffff,45.0,45.0,0.0,0.0,0.0,0.0,0.0
84609e5ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
84609e7ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
84609e9ffffffff,28.0,28.0,0.0,0.0,0.0,0.0,0.0
84609ebffffffff,36.0,36.0,0.0,0.0,0.0,0.0,0.0
84609edffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8460a13ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8460a1bffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
8460a25ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460a27ffffffff,331.0,331.0,0.0,0.0,0.0,0.0,0.0
8460a61ffffffff,110.0,110.0,0.0,0.0,0.0,0.0,0.0
8460a63ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
8460a83ffffffff,60.0,60.0,0.0,0.0,0.0,0.0,0.0
8460a89ffffffff,242.0,242.0,0.0,0.0,0.0,0.0,0.0
8460a8bffffffff,61.0,61.0,0.0,0.0,0.0,0.0,0.0
8460aa3ffffffff,135.0,135.0,0.0,0.0,0.0,0.0,0.0
8460aa7ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460aadffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460ab1ffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
8460ab5ffffffff,139.0,139.0,0.0,0.0,0.0,0.0,0.0
8460ab7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460ab9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460ac1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8460ac3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460ac9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460acbffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460acdffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
8460ad1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460ad3ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460ad5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460ad7ffffffff,243.0,243.0,0.0,0.0,0.0,0.0,0.0
8460ad9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460ae1ffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
8460ae3ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8460ae9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460aebffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8460b05ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460b15ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8460b17ffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
8460b19ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
8460b1bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460b27ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8460b29ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8460b2bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8460b37ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8460b3bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8460b3dffffffff,53.0,53.0,0.0,0.0,0.0,0.0,0.0
8460b45ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460b47ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8460b61ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460b69ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8460b6bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8460b6dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8461005ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8461007ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8461021ffffffff,66.0,66.0,0.0,0.0,0.0,0.0,0.0
8461023ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8461025ffffffff,456.0,456.0,0.0,0.0,0.0,0.0,0.0
8461027ffffffff,185.0,185.0,0.0,0.0,0.0,0.0,0.0
8461029ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
846102bffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
846102dffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
846103dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8461067ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8461113ffffffff,191.0,191.0,0.0,0.0,0.0,0.0,0.0
8461117ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8461119ffffffff,44.0,44.0,0.0,0.0,0.0,0.0,0.0
846111bffffffff,77.0,77.0,0.0,0.0,0.0,0.0,0.0
8461151ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
84611cbffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
84611cdffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
84611e1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8461883ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8461891ffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
8461893ffffffff,3654.0,3653.0,0.0,0.0,0.0,0.0,0.0
8461895ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8461897ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8461899ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
846189bffffffff,65.0,65.0,0.0,0.0,0.0,0.0,0.0
84618b3ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
84618b9ffffffff,136.0,136.0,0.0,0.0,0.0,0.0,0.0
84618bbffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
84619a5ffffffff,84.0,84.0,0.0,0.0,0.0,0.0,0.0
8464821ffffffff,26.0,0.0,5.0,0.0,0.0,0.0,0.0
8464825ffffffff,58.0,0.0,16.0,0.0,0.0,0.0,0.0
8464827ffffffff,19.0,0.0,13.0,0.0,0.0,0.0,0.0
846482bffffffff,456.0,0.0,148.0,0.0,0.0,0.0,0.0
846482dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8464835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464903ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464911ffffffff,1035.0,0.0,256.0,0.0,0.0,0.0,0.0
846491bffffffff,19.0,0.0,8.0,0.0,0.0,0.0,0.0
8464921ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464967ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8464981ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8464983ffffffff,76.0,6.0,7.0,0.0,0.0,0.0,0.0
8464985ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8464987ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84649c9ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84649cdffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
8465019ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8465033ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8465053ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8465057ffffffff,92.0,92.0,0.0,0.0,0.0,0.0,0.0
8465059ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8465093ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8465099ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
84650d1ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
84650d7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84650d9ffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
84650e5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8465195ffffffff,27.0,27.0,0.0,0.0,0.0,0.0,0.0
846519dffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
84651d9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84651dbffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
846521bffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
84652b7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84652cdffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84652d9ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
846552bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8465545ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8465561ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8465569ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
846556bffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8465827ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8465911ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
846591bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
846591dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
846595dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8465b21ffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
8465b23ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8465b25ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8465b31ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8465b33ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8465b3dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8465b57ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8465b61ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8468923ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
848c101ffffffff,195.0,195.0,0.0,0.0,0.0,0.0,0.0
848c103ffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
848c107ffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
848c13bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
848c147ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
848c8c3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
848cd0bffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
848cd25ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
848cd55ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
848cf4dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
848d855ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
848d8c1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
848d8c7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
848da25ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
848da2dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
848da67ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
848db53ffffffff,129.0,129.0,0.0,0.0,0.0,0.0,0.0
848db59ffffffff,84.0,84.0,0.0,0.0,0.0,0.0,0.0
8494219ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
849421bffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
849421dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8494257ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
849426dffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
849512dffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8495185ffffffff,105.0,105.0,0.0,0.0,0.0,0.0,0.0
8495187ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84951a7ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
84951a9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84951abffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
84951e3ffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
84951e5ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
84951e7ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
8495525ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8495a41ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
8495a4dffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8495a55ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8495a59ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8495a5dffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
8495a91ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8495a99ffffffff,41.0,41.0,0.0,0.0,0.0,0.0,0.0
8495a9bffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
