cell_id,Tachybaptus ruficollis,Tachybaptus ruficollis [ruficollis Group],Tachybaptus ruficollis [tricolor Group]
841fb51ffffffff,4.0,0.0,0.0
841fb55ffffffff,29.0,2.0,0.0
841fb57ffffffff,1.0,0.0,0.0
841fb59ffffffff,2.0,0.0,0.0
841fb5bffffffff,2.0,0.0,0.0
841fb5dffffffff,6.0,2.0,0.0
841fb67ffffffff,13.0,0.0,0.0
841fb6bffffffff,2.0,0.0,0.0
841fb6dffffffff,8.0,0.0,0.0
84200adffffffff,6.0,0.0,0.0
84200e1ffffffff,2.0,0.0,0.0
842010dffffffff,2.0,0.0,0.0
8420125ffffffff,1.0,0.0,0.0
842013dffffffff,1.0,0.0,0.0
842016bffffffff,2.0,0.0,0.0
8420185ffffffff,1.0,0.0,0.0
8420187ffffffff,12.0,0.0,0.0
84201bdffffffff,2.0,0.0,0.0
84204a5ffffffff,2.0,0.0,0.0
8420599ffffffff,1.0,0.0,0.0
842084dffffffff,2.0,0.0,0.0
842099bffffffff,3.0,0.0,0.0
84209a5ffffffff,65.0,0.0,0.0
84209b5ffffffff,5.0,0.0,0.0
84209b7ffffffff,12.0,0.0,0.0
8420a15ffffffff,2.0,0.0,0.0
8420a19ffffffff,2.0,0.0,0.0
8420a53ffffffff,1.0,0.0,0.0
8420ae9ffffffff,2.0,0.0,0.0
8420b11ffffffff,2.0,0.0,0.0
8420b15ffffffff,5.0,0.0,0.0
8420b1bffffffff,2.0,0.0,0.0
8420b3bffffffff,9.0,0.0,0.0
8420cc1ffffffff,2.0,0.0,0.0
8420d59ffffffff,1.0,0.0,0.0
8420e21ffffffff,2.0,0.0,0.0
8420e61ffffffff,1.0,0.0,0.0
8420e69ffffffff,9.0,0.0,0.0
8420e85ffffffff,2.0,0.0,0.0
8420ee9ffffffff,1.0,0.0,0.0
8420f25ffffffff,1.0,0.0,0.0
842152bffffffff,4.0,0.0,0.0
8421981ffffffff,1.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0
8424049ffffffff,1.0,0.0,0.0
8424299ffffffff,1.0,0.0,0.0
84242c7ffffffff,3.0,0.0,0.0
84244b1ffffffff,6.0,4.0,0.0
84244b7ffffffff,10.0,8.0,0.0
84244c1ffffffff,3.0,0.0,0.0
8424517ffffffff,2.0,0.0,0.0
8424529ffffffff,1.0,0.0,0.0
842460dffffffff,2.0,0.0,0.0
8424661ffffffff,4.0,0.0,0.0
84246c1ffffffff,1.0,0.0,0.0
8424757ffffffff,2.0,0.0,0.0
8424759ffffffff,1.0,0.0,0.0
842488bffffffff,1.0,1.0,0.0
84248a3ffffffff,2.0,0.0,0.0
84248a5ffffffff,3.0,0.0,0.0
84248b1ffffffff,11.0,0.0,0.0
84248b9ffffffff,2.0,0.0,0.0
84248e7ffffffff,2.0,0.0,0.0
8424ab5ffffffff,1.0,0.0,0.0
8424c05ffffffff,6.0,0.0,0.0
8424c61ffffffff,2.0,0.0,0.0
8424d05ffffffff,5.0,1.0,0.0
8424d21ffffffff,1.0,1.0,0.0
8424e5bffffffff,12.0,0.0,0.0
8424e8dffffffff,4.0,0.0,0.0
8424e95ffffffff,2.0,0.0,0.0
8424eb5ffffffff,2.0,0.0,0.0
8425123ffffffff,1.0,0.0,0.0
84255a3ffffffff,3.0,0.0,0.0
84255b7ffffffff,8.0,0.0,0.0
8425a4dffffffff,1.0,0.0,0.0
8425b03ffffffff,1.0,0.0,0.0
8425b41ffffffff,3.0,0.0,0.0
8425b47ffffffff,20.0,0.0,0.0
8425b6bffffffff,2.0,0.0,0.0
842c001ffffffff,11.0,0.0,0.0
842c003ffffffff,55.0,0.0,0.0
842c005ffffffff,1.0,0.0,0.0
842c00bffffffff,56.0,2.0,0.0
842c011ffffffff,30.0,0.0,0.0
842c015ffffffff,3.0,0.0,0.0
842c01bffffffff,2.0,0.0,0.0
842c01dffffffff,3.0,0.0,0.0
842c031ffffffff,6.0,0.0,0.0
842c033ffffffff,8.0,0.0,0.0
842c035ffffffff,2.0,0.0,0.0
842c039ffffffff,2.0,0.0,0.0
842c03bffffffff,2.0,0.0,0.0
842c03dffffffff,3.0,0.0,0.0
842c043ffffffff,7.0,0.0,0.0
842c047ffffffff,4.0,2.0,0.0
842c04bffffffff,3.0,0.0,0.0
842c051ffffffff,3.0,0.0,0.0
842c053ffffffff,6.0,0.0,0.0
842c059ffffffff,63.0,5.0,0.0
842c05bffffffff,13.0,0.0,0.0
842c05dffffffff,24.0,0.0,0.0
842c061ffffffff,3.0,0.0,0.0
842c063ffffffff,9.0,2.0,0.0
842c065ffffffff,13.0,0.0,0.0
842c067ffffffff,25.0,0.0,0.0
842c069ffffffff,4.0,0.0,0.0
842c06dffffffff,5.0,0.0,0.0
842c08dffffffff,4.0,0.0,0.0
842c09bffffffff,7.0,0.0,0.0
842c0a3ffffffff,2.0,0.0,0.0
842c0a9ffffffff,11.0,0.0,0.0
842c0b3ffffffff,1.0,0.0,0.0
842c0c1ffffffff,6.0,0.0,0.0
842c0c9ffffffff,8.0,0.0,0.0
842c119ffffffff,2.0,0.0,0.0
842c11dffffffff,4.0,0.0,0.0
842c129ffffffff,6.0,0.0,0.0
842c13bffffffff,51.0,0.0,0.0
842c13dffffffff,4.0,0.0,0.0
842c149ffffffff,2.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0
842c163ffffffff,4.0,0.0,0.0
842c18dffffffff,18.0,0.0,0.0
842c193ffffffff,38.0,0.0,0.0
842c197ffffffff,4.0,0.0,0.0
842c19dffffffff,4.0,0.0,0.0
842c1b3ffffffff,2.0,0.0,0.0
842c1cbffffffff,1.0,0.0,0.0
842c1e5ffffffff,2.0,0.0,0.0
842c1edffffffff,62.0,0.0,0.0
842c203ffffffff,131.0,0.0,0.0
842c20dffffffff,4.0,0.0,0.0
842c211ffffffff,1.0,0.0,0.0
842c219ffffffff,6.0,0.0,0.0
842c21dffffffff,7.0,0.0,0.0
842c22dffffffff,2.0,0.0,0.0
842c233ffffffff,3.0,2.0,0.0
842c237ffffffff,6.0,0.0,0.0
842c245ffffffff,4.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c26bffffffff,7.0,0.0,0.0
842c283ffffffff,3.0,0.0,0.0
842c2a1ffffffff,122.0,0.0,0.0
842c2a3ffffffff,117.0,0.0,0.0
842c2a7ffffffff,2.0,0.0,0.0
842c2a9ffffffff,2.0,0.0,0.0
842c2abffffffff,18.0,0.0,0.0
842c2e5ffffffff,18.0,0.0,0.0
842c30dffffffff,2.0,0.0,0.0
842c317ffffffff,5.0,2.0,0.0
842c323ffffffff,3.0,0.0,0.0
842c333ffffffff,2.0,0.0,0.0
842c363ffffffff,1.0,0.0,0.0
842c365ffffffff,2.0,0.0,0.0
842c36bffffffff,2.0,0.0,0.0
842c56dffffffff,32.0,0.0,0.0
842c725ffffffff,14.0,0.0,0.0
842c823ffffffff,8.0,0.0,0.0
842c831ffffffff,3.0,0.0,0.0
842c833ffffffff,6.0,0.0,0.0
842c835ffffffff,14.0,0.0,0.0
842c8d7ffffffff,3.0,0.0,0.0
842c8dbffffffff,1.0,0.0,0.0
842c8e5ffffffff,3.0,0.0,0.0
842c8edffffffff,6.0,0.0,0.0
842c933ffffffff,6.0,0.0,0.0
842c937ffffffff,59.0,13.0,0.0
842c93bffffffff,886.0,64.0,0.0
842c98dffffffff,3.0,0.0,0.0
842c9c1ffffffff,2.0,0.0,0.0
842c9c5ffffffff,2.0,0.0,0.0
842c9c7ffffffff,2.0,0.0,0.0
842c9c9ffffffff,35.0,0.0,0.0
842c9cbffffffff,8.0,0.0,0.0
842c9d9ffffffff,3.0,0.0,0.0
842ca13ffffffff,2.0,0.0,0.0
842ca4dffffffff,10.0,0.0,0.0
842ca85ffffffff,4.0,0.0,0.0
842ca8bffffffff,2.0,0.0,0.0
842cac1ffffffff,10.0,0.0,0.0
842cac3ffffffff,73.0,0.0,0.0
842cac7ffffffff,1.0,0.0,0.0
842cac9ffffffff,9.0,0.0,0.0
842cacdffffffff,2.0,0.0,0.0
842cadbffffffff,6.0,0.0,0.0
842cae3ffffffff,2.0,0.0,0.0
842caebffffffff,2.0,0.0,0.0
842cc03ffffffff,8.0,0.0,0.0
842cc05ffffffff,32.0,0.0,0.0
842cc07ffffffff,19.0,0.0,0.0
842cc13ffffffff,3.0,0.0,0.0
842cc15ffffffff,27.0,0.0,0.0
842cc31ffffffff,6.0,0.0,0.0
842cc37ffffffff,1.0,0.0,0.0
842cc63ffffffff,5.0,0.0,0.0
842cc6bffffffff,2.0,0.0,0.0
842ccb7ffffffff,1.0,0.0,0.0
842cd49ffffffff,1.0,0.0,0.0
842ce41ffffffff,4.0,0.0,0.0
842ce45ffffffff,13.0,0.0,0.0
842ce49ffffffff,15.0,0.0,0.0
842ce4bffffffff,44.0,0.0,0.0
842ce51ffffffff,8.0,0.0,0.0
842ce59ffffffff,7.0,0.0,0.0
842cf07ffffffff,30.0,0.0,0.0
842cf31ffffffff,5.0,0.0,0.0
842cf35ffffffff,169.0,0.0,0.0
842cf37ffffffff,7.0,0.0,0.0
842cf3dffffffff,1.0,0.0,0.0
842cf57ffffffff,2.0,0.0,0.0
842cf59ffffffff,29.0,0.0,0.0
842cf67ffffffff,3.0,0.0,0.0
842d00bffffffff,7.0,0.0,0.0
842d015ffffffff,3.0,0.0,0.0
842d01dffffffff,21.0,2.0,0.0
842d021ffffffff,5.0,0.0,0.0
842d027ffffffff,3.0,0.0,0.0
842d029ffffffff,2.0,0.0,0.0
842d02dffffffff,3.0,0.0,0.0
842d033ffffffff,11.0,0.0,0.0
842d035ffffffff,2.0,0.0,0.0
842d03bffffffff,127.0,6.0,0.0
842d03dffffffff,38.0,3.0,0.0
842d049ffffffff,4.0,0.0,0.0
842d055ffffffff,2.0,0.0,0.0
842d065ffffffff,4.0,0.0,0.0
842d069ffffffff,7.0,0.0,0.0
842d06bffffffff,3.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0
842d0edffffffff,55.0,1.0,0.0
842d103ffffffff,5.0,0.0,0.0
842d105ffffffff,4.0,0.0,0.0
842d107ffffffff,97.0,2.0,0.0
842d109ffffffff,3.0,0.0,0.0
842d10bffffffff,3.0,0.0,0.0
842d10dffffffff,3.0,0.0,0.0
842d115ffffffff,5.0,0.0,0.0
842d121ffffffff,14.0,6.0,0.0
842d125ffffffff,201.0,2.0,0.0
842d127ffffffff,12.0,0.0,0.0
842d12dffffffff,2.0,0.0,0.0
842d139ffffffff,14.0,0.0,0.0
842d13dffffffff,2.0,0.0,0.0
842d14bffffffff,65.0,10.0,0.0
842d14dffffffff,2.0,0.0,0.0
842d151ffffffff,2.0,0.0,0.0
842d157ffffffff,4.0,0.0,0.0
842d159ffffffff,3.0,0.0,0.0
842d15bffffffff,3.0,0.0,0.0
842d15dffffffff,4.0,0.0,0.0
842d161ffffffff,3.0,0.0,0.0
842d16dffffffff,2.0,0.0,0.0
842d181ffffffff,2.0,0.0,0.0
842d18dffffffff,2.0,0.0,0.0
842d199ffffffff,1.0,0.0,0.0
842d1b3ffffffff,5.0,0.0,0.0
842d1b7ffffffff,2.0,0.0,0.0
842d1c3ffffffff,2.0,0.0,0.0
842d1c9ffffffff,7.0,0.0,0.0
842d1cdffffffff,5.0,0.0,0.0
842d1d9ffffffff,3.0,0.0,0.0
842d1e3ffffffff,2.0,0.0,0.0
842d1ebffffffff,5.0,0.0,0.0
842d1edffffffff,2.0,0.0,0.0
842d227ffffffff,121.0,0.0,0.0
842d289ffffffff,9.0,0.0,0.0
842d293ffffffff,6.0,0.0,0.0
842d2d1ffffffff,6.0,0.0,0.0
842d2d9ffffffff,5.0,0.0,0.0
842d303ffffffff,29.0,2.0,0.0
842d309ffffffff,7.0,0.0,0.0
842d311ffffffff,36.0,2.0,0.0
842d315ffffffff,13.0,0.0,0.0
842d317ffffffff,8.0,0.0,0.0
842d319ffffffff,5.0,0.0,0.0
842d31bffffffff,2.0,0.0,0.0
842d31dffffffff,3.0,0.0,0.0
842d323ffffffff,9.0,0.0,0.0
842d325ffffffff,9.0,2.0,0.0
842d32bffffffff,60.0,2.0,0.0
842d32dffffffff,3.0,0.0,0.0
842d331ffffffff,224.0,16.0,0.0
842d333ffffffff,305.0,18.0,0.0
842d337ffffffff,21.0,0.0,0.0
842d33bffffffff,12.0,2.0,0.0
842d33dffffffff,19.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0
842d345ffffffff,1.0,0.0,0.0
842d347ffffffff,2.0,0.0,0.0
842d349ffffffff,2.0,0.0,0.0
842d34bffffffff,8.0,0.0,0.0
842d351ffffffff,39.0,2.0,0.0
842d357ffffffff,9.0,0.0,0.0
842d359ffffffff,2.0,0.0,0.0
842d35dffffffff,64.0,0.0,0.0
842d361ffffffff,4.0,0.0,0.0
842d367ffffffff,3.0,2.0,0.0
842d36dffffffff,1.0,0.0,0.0
842d561ffffffff,5.0,0.0,0.0
842d5c3ffffffff,2.0,0.0,0.0
842d5cbffffffff,3.0,0.0,0.0
842d641ffffffff,2.0,0.0,0.0
842d64dffffffff,26.0,0.0,0.0
842d663ffffffff,2.0,0.0,0.0
842d729ffffffff,9.0,0.0,0.0
842d735ffffffff,6.0,0.0,0.0
842d769ffffffff,5.0,0.0,0.0
842d849ffffffff,5.0,0.0,0.0
842d8c7ffffffff,1.0,0.0,0.0
842da13ffffffff,2.0,0.0,0.0
842da17ffffffff,227.0,1.0,0.0
842da19ffffffff,23.0,0.0,0.0
842da1bffffffff,21.0,0.0,0.0
842da27ffffffff,4.0,0.0,0.0
842da3bffffffff,2.0,0.0,0.0
842da45ffffffff,55.0,7.0,0.0
842da47ffffffff,1.0,0.0,0.0
842da4dffffffff,4.0,0.0,0.0
842da53ffffffff,6.0,0.0,0.0
842da5dffffffff,69.0,2.0,0.0
842da69ffffffff,24.0,3.0,0.0
842da6bffffffff,17.0,3.0,0.0
842da81ffffffff,259.0,21.0,0.0
842da89ffffffff,2.0,0.0,0.0
842da8dffffffff,37.0,0.0,0.0
842da95ffffffff,2.0,0.0,0.0
842dab1ffffffff,4.0,0.0,0.0
842dac3ffffffff,1.0,0.0,0.0
842dac5ffffffff,34.0,1.0,0.0
842dac9ffffffff,27.0,2.0,0.0
842dacdffffffff,3.0,0.0,0.0
842dae3ffffffff,5.0,0.0,0.0
842dae9ffffffff,71.0,3.0,0.0
842db01ffffffff,656.0,117.0,0.0
842db03ffffffff,945.0,222.0,0.0
842db05ffffffff,1217.0,231.0,0.0
842db07ffffffff,9.0,0.0,0.0
842db0bffffffff,681.0,116.0,0.0
842db0dffffffff,28.0,2.0,0.0
842db11ffffffff,140.0,25.0,0.0
842db15ffffffff,153.0,19.0,0.0
842db1bffffffff,57.0,0.0,0.0
842db1dffffffff,315.0,49.0,0.0
842db21ffffffff,28.0,2.0,0.0
842db25ffffffff,312.0,79.0,0.0
842db29ffffffff,35.0,2.0,0.0
842db2bffffffff,26.0,2.0,0.0
842db2dffffffff,271.0,28.0,0.0
842db37ffffffff,16.0,0.0,0.0
842db3dffffffff,10.0,0.0,0.0
842db57ffffffff,2.0,0.0,0.0
842db63ffffffff,413.0,46.0,0.0
842db65ffffffff,10.0,0.0,0.0
842db67ffffffff,531.0,22.0,0.0
842e0c9ffffffff,9.0,0.0,0.0
842e0d1ffffffff,5.0,0.0,0.0
842e135ffffffff,4.0,0.0,0.0
842e137ffffffff,2.0,0.0,0.0
842e191ffffffff,2.0,0.0,0.0
842e1b1ffffffff,4.0,0.0,0.0
842e1b5ffffffff,17.0,2.0,0.0
842e1bdffffffff,2.0,0.0,0.0
842e1e7ffffffff,1.0,0.0,0.0
842e297ffffffff,2.0,0.0,0.0
842e299ffffffff,2.0,0.0,0.0
842e29bffffffff,2.0,0.0,0.0
842e2b5ffffffff,2.0,0.0,0.0
842e449ffffffff,36.0,12.0,0.0
842e44dffffffff,29.0,1.0,0.0
842e605ffffffff,5.0,0.0,0.0
842e60bffffffff,45.0,0.0,0.0
842e611ffffffff,168.0,2.0,0.0
842e613ffffffff,17.0,3.0,0.0
842e615ffffffff,67.0,0.0,0.0
842e619ffffffff,53.0,0.0,0.0
842e61bffffffff,4.0,1.0,0.0
842e627ffffffff,2.0,0.0,0.0
842e631ffffffff,2.0,0.0,0.0
842e639ffffffff,41.0,3.0,0.0
842e63dffffffff,4.0,0.0,0.0
842e669ffffffff,2.0,0.0,0.0
842e685ffffffff,5.0,0.0,0.0
842e689ffffffff,272.0,0.0,0.0
842e68bffffffff,2.0,0.0,0.0
842e68dffffffff,2.0,0.0,0.0
842e699ffffffff,8.0,0.0,0.0
842e69bffffffff,7.0,0.0,0.0
842e69dffffffff,2.0,0.0,0.0
842e6b9ffffffff,11.0,0.0,0.0
842e6bbffffffff,5.0,0.0,0.0
842e6c3ffffffff,2.0,0.0,0.0
842e6c5ffffffff,3.0,0.0,0.0
842e6c7ffffffff,12.0,0.0,0.0
842e6d5ffffffff,93.0,0.0,0.0
842e6d7ffffffff,12.0,0.0,0.0
842e6ddffffffff,2.0,0.0,0.0
842e6e5ffffffff,1.0,0.0,0.0
842e729ffffffff,2.0,0.0,0.0
842e72bffffffff,2.0,0.0,0.0
842e749ffffffff,35.0,2.0,0.0
842e751ffffffff,3.0,0.0,0.0
842e755ffffffff,3.0,0.0,0.0
842e757ffffffff,5.0,0.0,0.0
842e759ffffffff,9.0,0.0,0.0
842e75bffffffff,5.0,0.0,0.0
842e75dffffffff,27.0,10.0,0.0
842e767ffffffff,7.0,0.0,0.0
842eac7ffffffff,4.0,0.0,0.0
842eac9ffffffff,7.0,0.0,0.0
842ead5ffffffff,4.0,0.0,0.0
842ead9ffffffff,16.0,1.0,0.0
842ec03ffffffff,1.0,0.0,0.0
842ec95ffffffff,6.0,0.0,0.0
842ecb9ffffffff,1.0,0.0,0.0
842ed53ffffffff,1.0,0.0,0.0
842ee69ffffffff,2.0,0.0,0.0
842ef49ffffffff,2.0,0.0,0.0
842ef67ffffffff,4.0,0.0,0.0
842f585ffffffff,2.0,0.0,0.0
842f587ffffffff,2.0,0.0,0.0
842f595ffffffff,1.0,0.0,0.0
842f597ffffffff,4.0,2.0,0.0
842f5a1ffffffff,95.0,11.0,0.0
842f5a3ffffffff,357.0,21.0,0.0
842f5a5ffffffff,45.0,29.0,0.0
842f5a7ffffffff,1.0,0.0,0.0
842f5a9ffffffff,13.0,0.0,0.0
842f5abffffffff,281.0,27.0,0.0
842f5adffffffff,29.0,16.0,0.0
842f5b1ffffffff,6.0,0.0,0.0
842f5b5ffffffff,10.0,0.0,0.0
842f5b9ffffffff,7.0,0.0,0.0
842f5bbffffffff,3.0,0.0,0.0
842f5bdffffffff,139.0,12.0,0.0
842f5d7ffffffff,23.0,5.0,0.0
843000dffffffff,2.0,0.0,0.0
8430045ffffffff,1.0,0.0,0.0
8430063ffffffff,1.0,0.0,0.0
8430115ffffffff,15.0,8.0,0.0
8430123ffffffff,2.0,0.0,0.0
843012dffffffff,7.0,0.0,0.0
843015bffffffff,2.0,0.0,0.0
843016dffffffff,4.0,0.0,0.0
84301ebffffffff,2.0,2.0,0.0
8430229ffffffff,5.0,0.0,0.0
843022dffffffff,3.0,0.0,0.0
8430251ffffffff,3.0,0.0,0.0
8430253ffffffff,2.0,0.0,0.0
8430259ffffffff,17.0,0.0,0.0
843025dffffffff,39.0,0.0,0.0
84302b7ffffffff,80.0,10.0,0.0
84302ebffffffff,2.0,0.0,0.0
8430301ffffffff,2.0,0.0,0.0
8430305ffffffff,35.0,14.0,0.0
8430325ffffffff,23.0,0.0,0.0
8430329ffffffff,5.0,0.0,0.0
843032dffffffff,1.0,0.0,0.0
8430815ffffffff,37.0,0.0,0.0
8430827ffffffff,2.0,0.0,0.0
8430833ffffffff,129.0,36.0,0.0
8430839ffffffff,2.0,0.0,0.0
843083bffffffff,4.0,0.0,0.0
843084bffffffff,32.0,0.0,0.0
8430855ffffffff,1.0,1.0,0.0
8430905ffffffff,3.0,2.0,0.0
8430911ffffffff,50.0,3.0,0.0
8430913ffffffff,2.0,0.0,0.0
8430915ffffffff,8.0,0.0,0.0
8430919ffffffff,2.0,0.0,0.0
843091bffffffff,5.0,0.0,0.0
843091dffffffff,13.0,0.0,0.0
8430921ffffffff,3.0,1.0,0.0
8430923ffffffff,8.0,0.0,0.0
8430929ffffffff,16.0,1.0,0.0
843093bffffffff,2.0,2.0,0.0
8430963ffffffff,8.0,0.0,0.0
8430981ffffffff,34.0,0.0,0.0
8430983ffffffff,9.0,0.0,0.0
8430985ffffffff,18.0,0.0,0.0
8430987ffffffff,34.0,9.0,0.0
8430989ffffffff,220.0,0.0,0.0
843098bffffffff,1.0,0.0,0.0
843098dffffffff,78.0,3.0,0.0
8430991ffffffff,128.0,16.0,0.0
8430995ffffffff,200.0,58.0,0.0
8430997ffffffff,19.0,6.0,0.0
843099dffffffff,4.0,0.0,0.0
84309a1ffffffff,1.0,1.0,0.0
84309a3ffffffff,26.0,17.0,0.0
84309a5ffffffff,207.0,149.0,0.0
84309a7ffffffff,5.0,5.0,0.0
84309abffffffff,2.0,2.0,0.0
84309adffffffff,26.0,25.0,0.0
84309b1ffffffff,12.0,6.0,0.0
84309b3ffffffff,25.0,10.0,0.0
84309b5ffffffff,22.0,10.0,0.0
84309b9ffffffff,24.0,7.0,0.0
84309bbffffffff,66.0,10.0,0.0
84309bdffffffff,3.0,2.0,0.0
84309d3ffffffff,26.0,3.0,0.0
84309d5ffffffff,8.0,0.0,0.0
84309d9ffffffff,110.0,22.0,0.0
84309e1ffffffff,7.0,0.0,0.0
84309e3ffffffff,3.0,0.0,0.0
84309e5ffffffff,4.0,4.0,0.0
84309e7ffffffff,15.0,1.0,0.0
84309ebffffffff,6.0,0.0,0.0
8430a13ffffffff,6.0,0.0,0.0
8430a27ffffffff,6.0,0.0,0.0
8430a31ffffffff,3.0,2.0,0.0
8430a3bffffffff,4.0,0.0,0.0
8430acdffffffff,13.0,0.0,0.0
8430b03ffffffff,2.0,0.0,0.0
8430b1bffffffff,2.0,0.0,0.0
8430b5dffffffff,3.0,0.0,0.0
8430c05ffffffff,11.0,0.0,0.0
8430c0bffffffff,7.0,0.0,0.0
8430c13ffffffff,14.0,0.0,0.0
8430c15ffffffff,12.0,0.0,0.0
8430c17ffffffff,16.0,0.0,0.0
8430c19ffffffff,8.0,0.0,0.0
8430c1bffffffff,6.0,0.0,0.0
8430c1dffffffff,2.0,0.0,0.0
8430c29ffffffff,4.0,0.0,0.0
8430c2dffffffff,7.0,0.0,0.0
8430c39ffffffff,1.0,0.0,0.0
8430c3bffffffff,1.0,0.0,0.0
8430c41ffffffff,38.0,0.0,0.0
8430c45ffffffff,2.0,0.0,0.0
8430c49ffffffff,10.0,0.0,0.0
8430c4dffffffff,6.0,0.0,0.0
8430c57ffffffff,2.0,0.0,0.0
8430c61ffffffff,4.0,0.0,0.0
8430c63ffffffff,13.0,0.0,0.0
8430c65ffffffff,4.0,0.0,0.0
8430c67ffffffff,4.0,0.0,0.0
8430c6bffffffff,2.0,0.0,0.0
8430ca7ffffffff,2.0,0.0,0.0
8430cb3ffffffff,1.0,0.0,0.0
8430d03ffffffff,14.0,0.0,0.0
8430d11ffffffff,39.0,0.0,0.0
8430d15ffffffff,20.0,0.0,0.0
8430d17ffffffff,2.0,0.0,0.0
8430d1dffffffff,7.0,0.0,0.0
8430d5bffffffff,4.0,0.0,0.0
8430d91ffffffff,1.0,0.0,0.0
8430d93ffffffff,4.0,0.0,0.0
8430d97ffffffff,16.0,2.0,0.0
8430d9bffffffff,9.0,0.0,0.0
8430dabffffffff,2.0,0.0,0.0
8430dbbffffffff,2.0,0.0,0.0
8430e01ffffffff,37.0,0.0,0.0
8430e03ffffffff,36.0,2.0,0.0
8430e05ffffffff,4.0,0.0,0.0
8430e07ffffffff,78.0,3.0,0.0
8430e09ffffffff,42.0,13.0,0.0
8430e0bffffffff,117.0,10.0,0.0
8430e11ffffffff,3.0,0.0,0.0
8430e15ffffffff,13.0,0.0,0.0
8430e17ffffffff,2.0,0.0,0.0
8430e19ffffffff,3.0,0.0,0.0
8430e1dffffffff,196.0,13.0,0.0
8430e25ffffffff,23.0,0.0,0.0
8430e2bffffffff,157.0,6.0,0.0
8430e31ffffffff,13.0,0.0,0.0
8430e35ffffffff,1.0,0.0,0.0
8430e37ffffffff,18.0,1.0,0.0
8430e39ffffffff,8.0,0.0,0.0
8430e3dffffffff,3.0,0.0,0.0
8430e43ffffffff,7.0,0.0,0.0
8430e53ffffffff,5.0,0.0,0.0
8430e55ffffffff,4.0,0.0,0.0
8430e57ffffffff,6.0,0.0,0.0
8430e89ffffffff,27.0,0.0,0.0
8430ea7ffffffff,5.0,0.0,0.0
8430eadffffffff,2.0,0.0,0.0
8430ec3ffffffff,5.0,0.0,0.0
8430ecbffffffff,10.0,0.0,0.0
8430ee7ffffffff,1.0,0.0,0.0
8430eedffffffff,4.0,0.0,0.0
8430f31ffffffff,2.0,0.0,0.0
84310b5ffffffff,2.0,0.0,0.0
8431123ffffffff,1.0,0.0,0.0
8431135ffffffff,5.0,0.0,0.0
8431183ffffffff,4.0,0.0,0.0
84312c7ffffffff,2.0,2.0,0.0
84312edffffffff,2.0,0.0,0.0
843142dffffffff,2.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0
8431597ffffffff,6.0,0.0,0.0
84315b7ffffffff,19.0,2.0,0.0
8431649ffffffff,8.0,6.0,0.0
84316c1ffffffff,7.0,0.0,0.0
84316c5ffffffff,2.0,0.0,0.0
84316c7ffffffff,1.0,0.0,0.0
84316cdffffffff,3.0,0.0,0.0
84316e1ffffffff,5.0,0.0,0.0
84316e5ffffffff,3.0,0.0,0.0
84316e7ffffffff,18.0,0.0,0.0
8431767ffffffff,2.0,0.0,0.0
843180bffffffff,2.0,0.0,0.0
8431819ffffffff,126.0,12.0,0.0
843181dffffffff,2.0,0.0,0.0
8431821ffffffff,1.0,0.0,0.0
8431827ffffffff,1.0,1.0,0.0
8431851ffffffff,27.0,0.0,0.0
8431853ffffffff,36.0,16.0,0.0
8431857ffffffff,117.0,13.0,0.0
8431859ffffffff,30.0,0.0,0.0
843185bffffffff,396.0,72.0,0.0
8431881ffffffff,2.0,0.0,0.0
8431889ffffffff,46.0,0.0,0.0
8431897ffffffff,2.0,0.0,0.0
84318c1ffffffff,7.0,0.0,0.0
84318c3ffffffff,4.0,0.0,0.0
84318c7ffffffff,33.0,0.0,0.0
84318c9ffffffff,1.0,0.0,0.0
84318cbffffffff,1.0,0.0,0.0
84318d1ffffffff,109.0,2.0,0.0
84318d3ffffffff,6.0,0.0,0.0
84318d5ffffffff,1.0,0.0,0.0
84318d7ffffffff,13.0,3.0,0.0
8431909ffffffff,10.0,0.0,0.0
8431923ffffffff,3.0,0.0,0.0
8431927ffffffff,10.0,0.0,0.0
8431997ffffffff,2.0,0.0,0.0
84319c9ffffffff,1.0,0.0,0.0
84319ddffffffff,7.0,0.0,0.0
8431a37ffffffff,2.0,0.0,0.0
8431a85ffffffff,106.0,16.0,0.0
8431aa1ffffffff,160.0,5.0,0.0
8431aa3ffffffff,1.0,0.0,0.0
8431aa5ffffffff,775.0,69.0,0.0
8431aa7ffffffff,85.0,18.0,0.0
8431aa9ffffffff,93.0,20.0,0.0
8431aabffffffff,59.0,5.0,0.0
8431aadffffffff,481.0,63.0,0.0
8431ab5ffffffff,2.0,0.0,0.0
8431abdffffffff,5.0,0.0,0.0
8431ae3ffffffff,21.0,2.0,0.0
8431b11ffffffff,2.0,0.0,0.0
8431b47ffffffff,2.0,0.0,0.0
8438029ffffffff,1.0,0.0,0.0
843814dffffffff,4.0,0.0,0.0
8438161ffffffff,7.0,0.0,0.0
8438169ffffffff,2.0,0.0,0.0
843816dffffffff,8.0,0.0,0.0
