cell_id,Oriolus chinensis,Oriolus chinensis diffusus,Oriolus chinensis [maculatus Group],Oriolus chinensis [chinensis Group],Oriolus chinensis melanisticus,Oriolus chinensis [frontalis Group],Oriolus chinensis broderipi/boneratensis
8465b57ffffffff,23.0,4.0,0.0,0.0,0.0,0.0,0.0
8465b61ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8465b6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8468193ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8468197ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468281ffffffff,60.0,0.0,0.0,7.0,0.0,0.0,0.0
8468285ffffffff,144.0,0.0,0.0,40.0,0.0,0.0,0.0
846829dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84682a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84682d1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8468407ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846841bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
846842bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846842dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8468433ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8468435ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
8468439ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
8468447ffffffff,149.0,0.0,0.0,3.0,0.0,0.0,0.0
8468459ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468461ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
846846bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
846846dffffffff,103.0,0.0,0.0,14.0,0.0,0.0,0.0
84684e5ffffffff,155.0,0.0,0.0,21.0,0.0,0.0,0.0
8468555ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
846856bffffffff,21.0,0.0,0.0,5.0,0.0,0.0,0.0
8468583ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
8468589ffffffff,37.0,0.0,0.0,3.0,0.0,0.0,0.0
846858bffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0
846858dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
846859dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84685c3ffffffff,34.0,0.0,0.0,10.0,0.0,0.0,0.0
84685c7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84685c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84685d5ffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0
84685d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84685d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84685dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84685ddffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84685e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84685e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84685e9ffffffff,38.0,0.0,0.0,8.0,0.0,0.0,0.0
846860dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468615ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468633ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468651ffffffff,28.0,0.0,0.0,27.0,0.0,0.0,0.0
8468655ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468657ffffffff,4.0,0.0,0.0,1.0,0.0,0.0,0.0
8468659ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846865bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
846865dffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8468665ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
846866dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84686e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84686e9ffffffff,5.0,0.0,0.0,1.0,0.0,0.0,0.0
8468711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846871dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8468751ffffffff,9.0,0.0,0.0,8.0,0.0,0.0,0.0
8468763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8468767ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468c8bffffffff,209.0,0.0,0.0,0.0,0.0,67.0,0.0
8468ca9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8468cd9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8468ce7ffffffff,84.0,0.0,0.0,0.0,0.0,38.0,0.0
8468d13ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8468d23ffffffff,8.0,0.0,0.0,0.0,0.0,6.0,0.0
8468d29ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8468d2bffffffff,61.0,0.0,0.0,0.0,0.0,25.0,0.0
8468d83ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8468d85ffffffff,9.0,0.0,0.0,0.0,0.0,5.0,0.0
8468d87ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8468d8bffffffff,6.0,0.0,0.0,0.0,0.0,6.0,0.0
8468dcdffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8468ddbffffffff,37.0,0.0,0.0,0.0,0.0,13.0,0.0
8468e45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846932dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8469341ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8469345ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846940bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8469411ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8469415ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
8469417ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8469419ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
846941dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8469433ffffffff,225.0,0.0,0.0,2.0,0.0,0.0,0.0
8469439ffffffff,527.0,0.0,0.0,50.0,0.0,0.0,0.0
846943bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8469451ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8469457ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846945dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84694a5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84694abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84694adffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0
84694b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84694b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84694cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84694e1ffffffff,248.0,0.0,0.0,19.0,0.0,0.0,0.0
84694e5ffffffff,123.0,0.0,0.0,2.0,0.0,0.0,0.0
84694e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84694e9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84694ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84694edffffffff,1335.0,0.0,0.0,67.0,0.0,0.0,0.0
8469583ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8469585ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8469589ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
846958bffffffff,48.0,0.0,0.0,2.0,0.0,0.0,0.0
8469593ffffffff,11.0,0.0,0.0,7.0,0.0,0.0,0.0
846959dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84695a9ffffffff,10.0,0.0,0.0,10.0,0.0,0.0,0.0
84695d1ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84695d9ffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0
84695dbffffffff,32.0,0.0,0.0,2.0,0.0,0.0,0.0
84695e3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8469683ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84696a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84696a5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
84696c1ffffffff,18.0,0.0,0.0,8.0,0.0,0.0,0.0
84696c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84696cbffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
84696d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84696dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8473b09ffffffff,19.0,0.0,0.0,0.0,2.0,0.0,0.0
8473b61ffffffff,25.0,0.0,0.0,0.0,0.0,4.0,0.0
8473b6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848c101ffffffff,124.0,0.0,2.0,0.0,0.0,0.0,0.0
848c107ffffffff,44.0,0.0,11.0,0.0,0.0,0.0,0.0
848c13bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
848c13dffffffff,22.0,0.0,1.0,0.0,0.0,0.0,0.0
848c141ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848c147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
848c1edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848c881ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848c993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848cad5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
848caddffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0
848cc27ffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
848cd55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
848cd8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848d881ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
848d8c1ffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0
848d8cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848da25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
848da2dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
848da6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848daa5ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
848db53ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
848db59ffffffff,153.0,0.0,4.0,0.0,0.0,0.0,0.0
848db5bffffffff,7.0,0.0,3.0,0.0,0.0,0.0,0.0
849421bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,10.0
8494257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849500bffffffff,17.0,0.0,0.0,0.0,0.0,4.0,0.0
8495055ffffffff,15.0,0.0,0.0,0.0,0.0,8.0,0.0
84950a5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,7.0
84950abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84950d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8495129ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
849512dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8495185ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,7.0
84951a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84951abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0
84951ddffffffff,15.0,0.0,0.0,0.0,0.0,0.0,4.0
84951e3ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,39.0
84951e5ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,11.0
84951e7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8495527ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849554dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8495605ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8495661ffffffff,11.0,0.0,0.0,0.0,0.0,2.0,0.0
8495725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8495a41ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a49ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a4dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
8495a59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a5dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,2.0
8495a91ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8495a99ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,11.0
8495a9bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0
8495ad7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
