cell_id,Pernis ptilorhynchus,Pernis ptilorhynchus orientalis,Pernis ptilorhynchus ruficollis/philippensis,Pernis ptilorhynchus [ptilorhynchus Group]
846088dffffffff,35.0,0.0,0.0,0.0
8460895ffffffff,5.0,0.0,0.0,0.0
846089dffffffff,14.0,0.0,0.0,0.0
84608a1ffffffff,3.0,0.0,0.0,0.0
84608a3ffffffff,39.0,0.0,0.0,0.0
84608a7ffffffff,10.0,0.0,0.0,0.0
84608a9ffffffff,2.0,0.0,0.0,0.0
84608abffffffff,42.0,0.0,0.0,0.0
84608b1ffffffff,16.0,0.0,0.0,0.0
84608b5ffffffff,815.0,0.0,0.0,0.0
84608b7ffffffff,10.0,0.0,0.0,0.0
84608b9ffffffff,122.0,0.0,0.0,0.0
84608bdffffffff,302.0,0.0,0.0,0.0
84608c3ffffffff,3.0,0.0,0.0,0.0
84608cdffffffff,2.0,0.0,0.0,0.0
84608d1ffffffff,25.0,0.0,0.0,0.0
84608d5ffffffff,19.0,0.0,0.0,0.0
84608d7ffffffff,9.0,0.0,0.0,0.0
84608dbffffffff,4.0,0.0,0.0,0.0
84608ddffffffff,16.0,0.0,0.0,0.0
84608e3ffffffff,25.0,0.0,0.0,0.0
84608e5ffffffff,89.0,0.0,0.0,0.0
84608e9ffffffff,26.0,0.0,0.0,0.0
84608ebffffffff,10.0,0.0,0.0,0.0
8460901ffffffff,122.0,0.0,0.0,0.0
8460903ffffffff,4.0,0.0,0.0,0.0
846090bffffffff,1.0,0.0,0.0,0.0
846090dffffffff,7.0,0.0,0.0,0.0
8460913ffffffff,21.0,0.0,0.0,0.0
8460915ffffffff,32.0,0.0,0.0,0.0
8460919ffffffff,5.0,0.0,0.0,0.0
846091dffffffff,2.0,0.0,0.0,0.0
8460921ffffffff,2.0,0.0,0.0,0.0
8460925ffffffff,93.0,0.0,0.0,0.0
8460927ffffffff,73.0,0.0,0.0,0.0
8460929ffffffff,2.0,0.0,0.0,0.0
846092dffffffff,2.0,0.0,0.0,0.0
8460931ffffffff,24.0,0.0,0.0,0.0
8460939ffffffff,13.0,0.0,0.0,0.0
846093bffffffff,14.0,0.0,0.0,0.0
846093dffffffff,1.0,0.0,0.0,0.0
8460945ffffffff,2.0,0.0,0.0,0.0
8460947ffffffff,7.0,0.0,0.0,0.0
846094bffffffff,19.0,0.0,0.0,0.0
846094dffffffff,135.0,0.0,0.0,0.0
8460957ffffffff,2.0,0.0,0.0,0.0
8460961ffffffff,243.0,0.0,0.0,0.0
8460963ffffffff,7.0,0.0,0.0,0.0
8460965ffffffff,280.0,0.0,0.0,0.0
8460969ffffffff,59.0,0.0,0.0,0.0
846096bffffffff,47.0,0.0,0.0,0.0
846096dffffffff,10.0,0.0,0.0,0.0
8460983ffffffff,3.0,0.0,0.0,0.0
8460985ffffffff,9.0,0.0,0.0,0.0
8460987ffffffff,7.0,0.0,0.0,0.0
8460989ffffffff,2.0,0.0,0.0,0.0
846098dffffffff,3.0,0.0,0.0,0.0
8460997ffffffff,22.0,0.0,0.0,0.0
8460999ffffffff,23.0,0.0,0.0,0.0
846099bffffffff,27.0,0.0,0.0,0.0
846099dffffffff,1.0,0.0,0.0,0.0
84609a9ffffffff,8.0,0.0,0.0,0.0
84609b3ffffffff,1.0,0.0,0.0,0.0
84609b5ffffffff,6.0,0.0,0.0,0.0
84609b7ffffffff,23.0,0.0,0.0,0.0
84609c7ffffffff,3.0,0.0,0.0,0.0
84609d5ffffffff,2.0,0.0,0.0,0.0
84609d7ffffffff,2.0,0.0,0.0,0.0
84609dbffffffff,1.0,0.0,0.0,0.0
84609ddffffffff,4.0,0.0,0.0,0.0
84609e1ffffffff,107.0,0.0,0.0,0.0
84609e3ffffffff,54.0,0.0,0.0,0.0
84609e7ffffffff,2.0,0.0,0.0,0.0
84609e9ffffffff,19.0,0.0,0.0,0.0
84609ebffffffff,22.0,0.0,0.0,0.0
84609edffffffff,3.0,0.0,0.0,0.0
8460a07ffffffff,1.0,0.0,0.0,0.0
8460a09ffffffff,1.0,0.0,0.0,0.0
8460a0dffffffff,37.0,0.0,0.0,0.0
8460a13ffffffff,36.0,0.0,0.0,0.0
8460a1bffffffff,40.0,0.0,0.0,0.0
8460a21ffffffff,3.0,0.0,0.0,0.0
8460a25ffffffff,325.0,0.0,0.0,0.0
8460a27ffffffff,71.0,0.0,0.0,0.0
8460a39ffffffff,22.0,0.0,0.0,0.0
8460a45ffffffff,8.0,0.0,0.0,0.0
8460a47ffffffff,4.0,0.0,0.0,0.0
8460a49ffffffff,14.0,0.0,0.0,0.0
8460a59ffffffff,16.0,0.0,0.0,0.0
8460a5bffffffff,8.0,0.0,0.0,0.0
8460a61ffffffff,126.0,0.0,0.0,0.0
8460a63ffffffff,26.0,0.0,0.0,0.0
8460a67ffffffff,1.0,0.0,0.0,0.0
8460a69ffffffff,2.0,0.0,0.0,0.0
8460a83ffffffff,61.0,0.0,0.0,0.0
8460a89ffffffff,55.0,0.0,0.0,0.0
8460a8bffffffff,69.0,0.0,0.0,0.0
8460a91ffffffff,341.0,0.0,0.0,0.0
8460a95ffffffff,78.0,0.0,0.0,0.0
8460a97ffffffff,90.0,0.0,0.0,0.0
8460a99ffffffff,173.0,0.0,0.0,0.0
8460a9bffffffff,1.0,0.0,0.0,0.0
8460a9dffffffff,224.0,0.0,0.0,0.0
8460aa3ffffffff,29.0,0.0,0.0,0.0
8460aadffffffff,3.0,0.0,0.0,0.0
8460ab3ffffffff,4.0,0.0,0.0,0.0
8460ab5ffffffff,11.0,0.0,0.0,0.0
8460ab7ffffffff,5.0,0.0,0.0,0.0
8460abbffffffff,10.0,0.0,0.0,0.0
8460ac9ffffffff,3.0,0.0,0.0,0.0
8460acbffffffff,4.0,0.0,0.0,0.0
8460acdffffffff,15.0,0.0,0.0,0.0
8460ad1ffffffff,22.0,0.0,0.0,0.0
8460ad3ffffffff,67.0,0.0,0.0,0.0
8460ad5ffffffff,5.0,0.0,0.0,0.0
8460ad7ffffffff,268.0,0.0,0.0,0.0
8460ad9ffffffff,7.0,0.0,0.0,0.0
8460adbffffffff,28.0,0.0,0.0,0.0
8460addffffffff,3.0,0.0,0.0,0.0
8460ae1ffffffff,5.0,0.0,0.0,0.0
8460ae3ffffffff,1.0,0.0,0.0,0.0
8460b09ffffffff,1.0,0.0,0.0,0.0
8460b11ffffffff,16.0,0.0,0.0,0.0
8460b17ffffffff,12.0,0.0,0.0,0.0
8460b19ffffffff,58.0,0.0,0.0,0.0
8460b1bffffffff,144.0,0.0,0.0,0.0
8460b27ffffffff,13.0,0.0,0.0,0.0
8460b29ffffffff,24.0,0.0,0.0,0.0
8460b37ffffffff,6.0,0.0,0.0,0.0
8460b3bffffffff,3.0,0.0,0.0,0.0
8460b3dffffffff,18.0,0.0,0.0,0.0
8460b41ffffffff,1.0,0.0,0.0,0.0
8460b47ffffffff,5.0,0.0,0.0,0.0
8460b49ffffffff,4.0,0.0,0.0,0.0
8460b4dffffffff,4.0,0.0,0.0,0.0
8460b53ffffffff,23.0,0.0,0.0,0.0
8460b57ffffffff,2.0,0.0,0.0,0.0
8460b61ffffffff,3.0,0.0,0.0,0.0
8460b6dffffffff,5.0,0.0,0.0,0.0
8460f6dffffffff,4.0,0.0,0.0,0.0
8461005ffffffff,6.0,0.0,0.0,0.0
8461007ffffffff,1.0,0.0,0.0,0.0
8461021ffffffff,86.0,6.0,2.0,0.0
8461023ffffffff,129.0,2.0,0.0,0.0
8461025ffffffff,94.0,2.0,0.0,0.0
8461027ffffffff,161.0,17.0,0.0,0.0
8461029ffffffff,16.0,0.0,0.0,0.0
846102bffffffff,62.0,0.0,3.0,0.0
846102dffffffff,14.0,0.0,0.0,0.0
8461035ffffffff,8.0,0.0,0.0,0.0
846103dffffffff,9.0,0.0,0.0,0.0
8461067ffffffff,102.0,6.0,1.0,0.0
846110bffffffff,2.0,0.0,0.0,0.0
8461111ffffffff,2.0,0.0,0.0,0.0
8461113ffffffff,10.0,0.0,0.0,0.0
8461115ffffffff,1.0,0.0,0.0,0.0
8461117ffffffff,37.0,0.0,0.0,0.0
8461119ffffffff,20.0,0.0,0.0,0.0
846111bffffffff,28.0,0.0,0.0,0.0
846113bffffffff,2.0,0.0,0.0,0.0
8461157ffffffff,2.0,0.0,0.0,0.0
846118dffffffff,3.0,0.0,0.0,0.0
84611a1ffffffff,7.0,0.0,0.0,0.0
84611adffffffff,34.0,0.0,0.0,0.0
84611b1ffffffff,9.0,0.0,0.0,0.0
84611b3ffffffff,22.0,0.0,0.0,0.0
84611b5ffffffff,43.0,0.0,0.0,0.0
84611b7ffffffff,5.0,0.0,0.0,0.0
84611bbffffffff,26.0,0.0,0.0,0.0
84611c1ffffffff,20.0,0.0,0.0,0.0
84611c5ffffffff,4.0,0.0,0.0,0.0
84611c7ffffffff,9.0,0.0,0.0,0.0
84611c9ffffffff,79.0,0.0,0.0,0.0
84611cbffffffff,88.0,1.0,0.0,0.0
84611cdffffffff,11.0,0.0,0.0,0.0
84611e1ffffffff,17.0,0.0,0.0,0.0
84611e7ffffffff,15.0,0.0,0.0,0.0
84611e9ffffffff,3.0,0.0,0.0,0.0
84611ebffffffff,15.0,0.0,0.0,0.0
84611edffffffff,4.0,0.0,2.0,0.0
8461881ffffffff,2.0,0.0,0.0,0.0
8461885ffffffff,70.0,0.0,0.0,0.0
8461887ffffffff,14.0,0.0,0.0,0.0
8461889ffffffff,5.0,0.0,0.0,0.0
846188bffffffff,17.0,0.0,0.0,0.0
846188dffffffff,2.0,0.0,0.0,0.0
8461891ffffffff,62.0,0.0,0.0,0.0
8461893ffffffff,1114.0,0.0,0.0,0.0
8461895ffffffff,14.0,0.0,2.0,0.0
8461897ffffffff,19.0,0.0,0.0,0.0
8461899ffffffff,1.0,0.0,0.0,0.0
846189bffffffff,70.0,0.0,0.0,0.0
846189dffffffff,5.0,0.0,0.0,0.0
84618abffffffff,3.0,0.0,0.0,0.0
84618b1ffffffff,11.0,0.0,0.0,0.0
84618b3ffffffff,13.0,0.0,0.0,0.0
84618b9ffffffff,84.0,0.0,0.0,0.0
84618bbffffffff,8.0,0.0,0.0,0.0
84618c1ffffffff,63.0,0.0,0.0,0.0
84618c3ffffffff,5.0,0.0,0.0,0.0
84618c5ffffffff,259.0,0.0,4.0,0.0
84618c7ffffffff,62.0,0.0,4.0,0.0
84618cbffffffff,20.0,0.0,0.0,0.0
84618d1ffffffff,31.0,0.0,0.0,0.0
84618d3ffffffff,2.0,0.0,0.0,0.0
84618d7ffffffff,14.0,0.0,0.0,0.0
84618d9ffffffff,1.0,0.0,0.0,0.0
84618ddffffffff,13.0,0.0,0.0,0.0
84618e1ffffffff,7.0,0.0,0.0,0.0
84618e3ffffffff,2.0,0.0,0.0,0.0
84618ebffffffff,5.0,0.0,0.0,0.0
8461985ffffffff,7.0,0.0,0.0,0.0
8461987ffffffff,1.0,0.0,0.0,0.0
84619a5ffffffff,44.0,0.0,0.0,0.0
84619abffffffff,8.0,0.0,0.0,0.0
84619e5ffffffff,4.0,0.0,0.0,0.0
8461a91ffffffff,14.0,0.0,0.0,0.0
8461a93ffffffff,3.0,0.0,0.0,0.0
8461a97ffffffff,4.0,0.0,0.0,0.0
8461a9dffffffff,12.0,0.0,0.0,0.0
8461ab1ffffffff,2.0,0.0,0.0,0.0
8461ab3ffffffff,1.0,0.0,0.0,0.0
8461ab7ffffffff,11.0,0.0,0.0,0.0
8461ab9ffffffff,1.0,0.0,0.0,0.0
8461abbffffffff,12.0,0.0,1.0,0.0
8461ad3ffffffff,2.0,0.0,0.0,0.0
8461ad7ffffffff,2.0,0.0,0.0,0.0
846330bffffffff,2.0,0.0,0.0,0.0
8463321ffffffff,33.0,0.0,0.0,0.0
8463323ffffffff,2.0,0.0,0.0,0.0
8463325ffffffff,45.0,0.0,0.0,0.0
8464121ffffffff,6.0,0.0,0.0,0.0
8464125ffffffff,2.0,0.0,0.0,0.0
8464129ffffffff,2.0,0.0,0.0,0.0
846414dffffffff,2.0,0.0,0.0,0.0
8464161ffffffff,6.0,0.0,0.0,0.0
8464165ffffffff,26.0,2.0,0.0,0.0
846416dffffffff,664.0,31.0,0.0,0.0
8464225ffffffff,6.0,0.0,0.0,0.0
846422dffffffff,22.0,1.0,0.0,0.0
8464265ffffffff,18.0,3.0,0.0,0.0
8464267ffffffff,7.0,0.0,0.0,0.0
8464307ffffffff,3.0,2.0,0.0,0.0
8464309ffffffff,5.0,0.0,0.0,0.0
846430bffffffff,9.0,0.0,0.0,0.0
8464313ffffffff,9.0,0.0,0.0,0.0
8464319ffffffff,97.0,2.0,0.0,7.0
846431dffffffff,18.0,1.0,0.0,3.0
8464323ffffffff,386.0,170.0,0.0,4.0
8464327ffffffff,57.0,34.0,0.0,0.0
846432bffffffff,61.0,11.0,0.0,0.0
8464339ffffffff,2.0,0.0,0.0,0.0
846433dffffffff,14.0,2.0,0.0,0.0
8464343ffffffff,90.0,7.0,0.0,17.0
8464347ffffffff,9.0,0.0,0.0,0.0
8464349ffffffff,17.0,14.0,0.0,0.0
846434bffffffff,8.0,0.0,0.0,0.0
8464353ffffffff,15.0,4.0,0.0,0.0
8464355ffffffff,5.0,0.0,0.0,0.0
8464357ffffffff,38.0,2.0,0.0,12.0
8464359ffffffff,51.0,6.0,0.0,1.0
846435bffffffff,22.0,0.0,0.0,0.0
8464803ffffffff,2.0,0.0,0.0,0.0
8464805ffffffff,15.0,0.0,0.0,0.0
846480bffffffff,12.0,2.0,0.0,0.0
846480dffffffff,41.0,0.0,0.0,0.0
8464811ffffffff,2.0,0.0,0.0,0.0
8464821ffffffff,29.0,2.0,0.0,0.0
8464825ffffffff,103.0,1.0,0.0,0.0
8464827ffffffff,4.0,0.0,0.0,0.0
8464829ffffffff,126.0,2.0,0.0,0.0
846482bffffffff,338.0,5.0,4.0,0.0
846482dffffffff,57.0,0.0,0.0,0.0
8464839ffffffff,2.0,0.0,0.0,0.0
8464841ffffffff,9.0,3.0,0.0,0.0
8464843ffffffff,2.0,0.0,0.0,0.0
8464847ffffffff,2.0,0.0,0.0,0.0
846484bffffffff,9.0,4.0,0.0,0.0
846484dffffffff,2.0,0.0,0.0,0.0
846485dffffffff,2.0,0.0,0.0,0.0
846488bffffffff,1.0,0.0,0.0,0.0
846488dffffffff,2.0,0.0,0.0,0.0
84648b5ffffffff,5.0,0.0,0.0,0.0
84648c1ffffffff,18.0,0.0,0.0,0.0
84648c9ffffffff,42.0,2.0,0.0,0.0
84648d9ffffffff,3.0,0.0,0.0,0.0
84648ddffffffff,6.0,0.0,0.0,0.0
84648ebffffffff,4.0,0.0,0.0,0.0
8464901ffffffff,101.0,11.0,0.0,0.0
8464903ffffffff,25.0,0.0,0.0,0.0
8464909ffffffff,5.0,0.0,0.0,0.0
846490bffffffff,8.0,0.0,0.0,0.0
8464911ffffffff,301.0,9.0,0.0,0.0
8464919ffffffff,2.0,0.0,0.0,0.0
846491bffffffff,12.0,0.0,0.0,0.0
846491dffffffff,15.0,0.0,0.0,0.0
8464921ffffffff,1.0,0.0,0.0,0.0
8464929ffffffff,1.0,0.0,0.0,0.0
8464949ffffffff,2.0,0.0,0.0,0.0
846494bffffffff,13.0,0.0,0.0,0.0
8464951ffffffff,10.0,0.0,0.0,0.0
8464953ffffffff,4.0,0.0,0.0,0.0
8464955ffffffff,4.0,1.0,0.0,0.0
8464959ffffffff,7.0,0.0,0.0,0.0
8464981ffffffff,3.0,0.0,0.0,0.0
8464983ffffffff,24.0,3.0,2.0,0.0
8464987ffffffff,3.0,0.0,0.0,0.0
8464999ffffffff,3.0,0.0,0.0,0.0
84649a1ffffffff,1.0,0.0,0.0,0.0
84649b7ffffffff,4.0,0.0,0.0,0.0
84649cdffffffff,2.0,0.0,0.0,0.0
84649d7ffffffff,2.0,0.0,0.0,0.0
84649e3ffffffff,3.0,0.0,0.0,0.0
8464a05ffffffff,4.0,0.0,0.0,0.0
8464a07ffffffff,10.0,4.0,0.0,0.0
8464a09ffffffff,2.0,0.0,0.0,0.0
8464a11ffffffff,9.0,0.0,0.0,0.0
8464a15ffffffff,5.0,0.0,0.0,0.0
8464a17ffffffff,1.0,0.0,0.0,0.0
8464a21ffffffff,2.0,0.0,0.0,0.0
8464a23ffffffff,2.0,0.0,0.0,0.0
8464a25ffffffff,9.0,0.0,0.0,0.0
8464a27ffffffff,1.0,0.0,0.0,0.0
8464a29ffffffff,6.0,0.0,0.0,0.0
8464a2dffffffff,6.0,2.0,0.0,0.0
8464a31ffffffff,4.0,0.0,0.0,0.0
8464a35ffffffff,36.0,4.0,3.0,0.0
8464a3dffffffff,26.0,6.0,3.0,0.0
8464a41ffffffff,4.0,4.0,0.0,0.0
8464a43ffffffff,2.0,0.0,0.0,0.0
8464a45ffffffff,24.0,1.0,0.0,0.0
8464a49ffffffff,9.0,0.0,0.0,0.0
8464a4bffffffff,35.0,9.0,0.0,0.0
8464a4dffffffff,7.0,0.0,0.0,0.0
8464a51ffffffff,6.0,0.0,0.0,0.0
8464a57ffffffff,112.0,0.0,0.0,0.0
8464a59ffffffff,8.0,2.0,0.0,0.0
8464a5bffffffff,19.0,0.0,0.0,0.0
8464a5dffffffff,2.0,0.0,0.0,0.0
8464a61ffffffff,3.0,3.0,0.0,0.0
8464a69ffffffff,2.0,0.0,0.0,0.0
8464a6bffffffff,1.0,0.0,0.0,0.0
8464a6dffffffff,2.0,0.0,0.0,0.0
8464b03ffffffff,6.0,0.0,0.0,0.0
8464b07ffffffff,2.0,0.0,0.0,0.0
8464b0bffffffff,7.0,0.0,0.0,0.0
8464b13ffffffff,6.0,0.0,0.0,0.0
8464b15ffffffff,2.0,0.0,0.0,0.0
8464b1bffffffff,2.0,0.0,0.0,0.0
8464b25ffffffff,9.0,0.0,0.0,0.0
8464b29ffffffff,10.0,0.0,0.0,0.0
8464b31ffffffff,9.0,6.0,0.0,0.0
8464b33ffffffff,2.0,0.0,0.0,0.0
8464b37ffffffff,4.0,0.0,0.0,0.0
8464b45ffffffff,2.0,0.0,0.0,0.0
8464b49ffffffff,1.0,0.0,0.0,0.0
8464b4dffffffff,8.0,0.0,0.0,0.0
8464b51ffffffff,2.0,0.0,0.0,0.0
8464b53ffffffff,4.0,4.0,0.0,0.0
8464b55ffffffff,7.0,0.0,0.0,0.0
8464b57ffffffff,13.0,5.0,0.0,0.0
8464b59ffffffff,6.0,0.0,0.0,0.0
8464b5dffffffff,4.0,0.0,0.0,0.0
8464b61ffffffff,4.0,0.0,0.0,0.0
8464b63ffffffff,24.0,0.0,0.0,0.0
8465005ffffffff,33.0,1.0,0.0,3.0
8465009ffffffff,8.0,0.0,0.0,0.0
846500bffffffff,89.0,3.0,0.0,3.0
846500dffffffff,4.0,0.0,0.0,0.0
8465011ffffffff,1.0,0.0,0.0,0.0
8465015ffffffff,3.0,0.0,0.0,0.0
8465019ffffffff,4.0,0.0,0.0,0.0
8465029ffffffff,5.0,0.0,0.0,0.0
846502bffffffff,11.0,0.0,0.0,0.0
846502dffffffff,2.0,0.0,0.0,0.0
8465033ffffffff,19.0,2.0,0.0,5.0
8465039ffffffff,8.0,0.0,0.0,0.0
846503bffffffff,3.0,0.0,0.0,0.0
846503dffffffff,2.0,0.0,0.0,0.0
8465047ffffffff,2.0,0.0,0.0,0.0
8465051ffffffff,51.0,4.0,0.0,0.0
8465053ffffffff,6.0,0.0,0.0,2.0
8465055ffffffff,75.0,0.0,0.0,8.0
8465057ffffffff,56.0,0.0,0.0,0.0
8465059ffffffff,23.0,0.0,0.0,0.0
846505dffffffff,24.0,0.0,0.0,0.0
8465063ffffffff,5.0,0.0,0.0,2.0
8465099ffffffff,2.0,0.0,0.0,0.0
84650d1ffffffff,1.0,0.0,0.0,0.0
8465181ffffffff,3.0,0.0,0.0,0.0
8465183ffffffff,26.0,6.0,0.0,2.0
8465187ffffffff,4.0,0.0,0.0,0.0
8465189ffffffff,55.0,2.0,0.0,5.0
846518bffffffff,12.0,0.0,0.0,5.0
8465191ffffffff,2.0,0.0,0.0,0.0
8465195ffffffff,4.0,2.0,0.0,0.0
8465199ffffffff,1.0,0.0,0.0,0.0
846519dffffffff,2.0,0.0,0.0,0.0
84651b1ffffffff,5.0,0.0,0.0,0.0
84651b3ffffffff,26.0,16.0,0.0,4.0
84651b7ffffffff,4.0,0.0,0.0,0.0
84651b9ffffffff,5.0,0.0,0.0,0.0
84651bbffffffff,6.0,0.0,0.0,0.0
84651bdffffffff,8.0,0.0,0.0,0.0
84651c1ffffffff,20.0,0.0,0.0,2.0
84651c3ffffffff,3.0,0.0,0.0,0.0
84651c9ffffffff,22.0,0.0,0.0,12.0
84651cbffffffff,6.0,0.0,0.0,4.0
84651cdffffffff,34.0,0.0,0.0,6.0
84651d7ffffffff,2.0,0.0,0.0,0.0
84651d9ffffffff,3.0,2.0,0.0,0.0
84651dbffffffff,10.0,0.0,0.0,2.0
84651ddffffffff,3.0,0.0,0.0,0.0
84651ebffffffff,4.0,0.0,0.0,0.0
8465201ffffffff,1.0,0.0,0.0,0.0
8465205ffffffff,2.0,0.0,0.0,0.0
846520dffffffff,1040.0,4.0,0.0,9.0
846521bffffffff,2.0,0.0,0.0,0.0
8465221ffffffff,3.0,0.0,0.0,0.0
8465223ffffffff,1.0,0.0,0.0,0.0
8465225ffffffff,9.0,0.0,0.0,0.0
8465227ffffffff,3.0,0.0,0.0,0.0
8465229ffffffff,69.0,2.0,0.0,0.0
8465233ffffffff,2.0,0.0,0.0,0.0
846523dffffffff,10.0,0.0,0.0,0.0
8465257ffffffff,10.0,0.0,0.0,0.0
8465263ffffffff,264.0,4.0,0.0,0.0
846526bffffffff,132.0,0.0,0.0,0.0
8465295ffffffff,1.0,0.0,0.0,0.0
84652d9ffffffff,4.0,0.0,0.0,0.0
84652e5ffffffff,2.0,0.0,0.0,0.0
846552bffffffff,2.0,0.0,0.0,0.0
8465545ffffffff,23.0,0.0,0.0,1.0
8465801ffffffff,2.0,0.0,0.0,0.0
8465803ffffffff,13.0,0.0,0.0,0.0
8465805ffffffff,3.0,0.0,0.0,0.0
8465807ffffffff,1.0,0.0,0.0,0.0
8465813ffffffff,1.0,0.0,0.0,0.0
8465815ffffffff,1.0,0.0,0.0,0.0
8465817ffffffff,1.0,0.0,0.0,0.0
8465821ffffffff,2.0,0.0,0.0,0.0
8465827ffffffff,1.0,0.0,0.0,0.0
8465835ffffffff,4.0,0.0,0.0,0.0
8465847ffffffff,2.0,0.0,0.0,0.0
8465849ffffffff,2.0,0.0,0.0,0.0
8465851ffffffff,14.0,0.0,0.0,0.0
8465859ffffffff,4.0,2.0,0.0,0.0
8465861ffffffff,3.0,0.0,0.0,0.0
8465863ffffffff,2.0,0.0,0.0,0.0
8465867ffffffff,1.0,0.0,0.0,0.0
846586bffffffff,4.0,0.0,0.0,0.0
846586dffffffff,1.0,0.0,0.0,0.0
8465885ffffffff,5.0,0.0,0.0,0.0
8465887ffffffff,9.0,0.0,0.0,0.0
8465891ffffffff,1.0,1.0,0.0,0.0
8465893ffffffff,2.0,0.0,0.0,0.0
8465897ffffffff,4.0,0.0,0.0,0.0
846589bffffffff,4.0,0.0,0.0,0.0
84658a1ffffffff,5.0,0.0,0.0,0.0
84658a3ffffffff,11.0,0.0,0.0,0.0
84658a7ffffffff,2.0,2.0,0.0,0.0
84658a9ffffffff,28.0,1.0,0.0,0.0
84658abffffffff,17.0,0.0,0.0,0.0
84658b1ffffffff,6.0,0.0,0.0,0.0
84658b3ffffffff,44.0,2.0,0.0,0.0
84658b5ffffffff,16.0,5.0,0.0,0.0
84658b7ffffffff,3.0,0.0,0.0,0.0
84658bbffffffff,4.0,1.0,0.0,0.0
84658e1ffffffff,2.0,0.0,0.0,0.0
84658e3ffffffff,4.0,0.0,0.0,0.0
84658e9ffffffff,2.0,0.0,0.0,0.0
8465907ffffffff,2.0,0.0,0.0,0.0
8465909ffffffff,5.0,0.0,0.0,0.0
846590bffffffff,2.0,0.0,0.0,0.0
8465911ffffffff,91.0,6.0,0.0,0.0
8465915ffffffff,9.0,0.0,0.0,0.0
8465917ffffffff,1.0,0.0,0.0,0.0
8465919ffffffff,2.0,0.0,0.0,0.0
846591bffffffff,49.0,0.0,0.0,0.0
846591dffffffff,6.0,0.0,0.0,0.0
8465959ffffffff,4.0,0.0,0.0,0.0
846595dffffffff,2.0,0.0,0.0,0.0
846596dffffffff,2.0,0.0,0.0,0.0
8465983ffffffff,2.0,0.0,0.0,0.0
846598bffffffff,4.0,0.0,0.0,0.0
8465991ffffffff,5.0,0.0,0.0,0.0
8465993ffffffff,324.0,5.0,4.0,0.0
8465997ffffffff,2.0,0.0,0.0,0.0
8465999ffffffff,4.0,0.0,0.0,0.0
846599bffffffff,15.0,2.0,0.0,0.0
846599dffffffff,12.0,0.0,0.0,0.0
84659b5ffffffff,2.0,0.0,0.0,0.0
84659c1ffffffff,6.0,0.0,0.0,0.0
84659c3ffffffff,2.0,0.0,0.0,0.0
84659c9ffffffff,31.0,0.0,0.0,0.0
84659dbffffffff,1.0,0.0,0.0,0.0
84659e9ffffffff,5.0,0.0,0.0,0.0
8465a27ffffffff,1.0,0.0,0.0,0.0
8465b01ffffffff,41.0,0.0,7.0,0.0
8465b09ffffffff,3.0,0.0,0.0,0.0
8465b0bffffffff,8.0,0.0,2.0,0.0
8465b25ffffffff,1.0,0.0,0.0,0.0
8465b2bffffffff,29.0,2.0,0.0,0.0
8465b33ffffffff,4.0,0.0,0.0,0.0
8465b39ffffffff,21.0,1.0,0.0,0.0
8465b3dffffffff,14.0,0.0,0.0,0.0
8465b61ffffffff,12.0,0.0,3.0,0.0
8465b65ffffffff,5.0,0.0,0.0,0.0
8465b67ffffffff,8.0,0.0,3.0,0.0
8465b6bffffffff,2.0,0.0,0.0,0.0
846802dffffffff,17.0,17.0,0.0,0.0
8468101ffffffff,2.0,0.0,0.0,0.0
8468103ffffffff,2.0,0.0,0.0,0.0
8468111ffffffff,4.0,0.0,0.0,0.0
8468113ffffffff,1.0,0.0,0.0,0.0
8468115ffffffff,5.0,3.0,0.0,0.0
8468119ffffffff,118.0,3.0,0.0,16.0
846811bffffffff,17.0,5.0,0.0,5.0
8468123ffffffff,16.0,2.0,0.0,2.0
8468125ffffffff,2.0,0.0,0.0,0.0
8468129ffffffff,5.0,0.0,0.0,0.0
846812bffffffff,1.0,0.0,0.0,1.0
8468139ffffffff,4.0,0.0,0.0,0.0
8468153ffffffff,9.0,0.0,0.0,4.0
8468157ffffffff,11.0,0.0,0.0,2.0
8468181ffffffff,5.0,0.0,0.0,0.0
8468189ffffffff,29.0,0.0,0.0,13.0
846818bffffffff,8.0,0.0,0.0,0.0
846818dffffffff,110.0,0.0,0.0,44.0
846819dffffffff,20.0,0.0,0.0,8.0
84681c3ffffffff,77.0,0.0,0.0,22.0
84681c5ffffffff,16.0,0.0,0.0,10.0
84681d5ffffffff,19.0,0.0,0.0,7.0
84681e3ffffffff,1.0,0.0,0.0,0.0
84681edffffffff,7.0,0.0,0.0,0.0
8468281ffffffff,15.0,1.0,0.0,0.0
8468285ffffffff,42.0,0.0,0.0,0.0
8468299ffffffff,3.0,0.0,0.0,0.0
84682a9ffffffff,2.0,0.0,0.0,0.0
8468415ffffffff,1.0,0.0,1.0,0.0
846841bffffffff,2.0,0.0,2.0,0.0
8468423ffffffff,13.0,0.0,0.0,0.0
8468435ffffffff,79.0,0.0,27.0,0.0
846843dffffffff,3.0,0.0,0.0,0.0
846846dffffffff,8.0,0.0,0.0,0.0
84684e5ffffffff,18.0,0.0,1.0,0.0
846856bffffffff,5.0,0.0,2.0,0.0
84685c7ffffffff,10.0,0.0,8.0,0.0
84685d1ffffffff,6.0,0.0,0.0,0.0
84685d7ffffffff,1.0,0.0,0.0,0.0
