cell_id,Elanus caeruleus,Elanus caeruleus caeruleus,Elanus caeruleus [vociferus Group]
8454f6bffffffff,12.0,1.0,0.0
8458517ffffffff,6.0,2.0,0.0
8458585ffffffff,4.0,0.0,0.0
8458587ffffffff,1.0,0.0,0.0
84585d5ffffffff,2.0,0.0,0.0
845886dffffffff,2.0,0.0,0.0
8458883ffffffff,2.0,0.0,0.0
845890bffffffff,3.0,0.0,0.0
845890dffffffff,20.0,0.0,0.0
845891dffffffff,1.0,0.0,0.0
8458945ffffffff,1.0,0.0,0.0
8458949ffffffff,2.0,0.0,0.0
8458963ffffffff,6.0,0.0,0.0
8458969ffffffff,12.0,1.0,0.0
845896bffffffff,6.0,0.0,0.0
8458a4dffffffff,5.0,0.0,0.0
8458b35ffffffff,2.0,0.0,0.0
8458b51ffffffff,2.0,0.0,0.0
8458d13ffffffff,3.0,0.0,0.0
8458e2dffffffff,17.0,2.0,0.0
8458e49ffffffff,8.0,0.0,0.0
8458e67ffffffff,6.0,0.0,0.0
8458f5bffffffff,7.0,3.0,0.0
8459985ffffffff,12.0,1.0,0.0
84599a5ffffffff,24.0,0.0,0.0
84599b1ffffffff,1.0,0.0,0.0
84599e5ffffffff,15.0,0.0,0.0
84599e7ffffffff,4.0,2.0,0.0
8460021ffffffff,5.0,0.0,0.0
8460025ffffffff,49.0,0.0,0.0
8460027ffffffff,6.0,0.0,0.0
846002dffffffff,65.0,0.0,0.0
8460045ffffffff,1.0,0.0,0.0
846004dffffffff,9.0,0.0,0.0
8460061ffffffff,12.0,0.0,0.0
8460065ffffffff,143.0,0.0,0.0
8460067ffffffff,5.0,0.0,0.0
8460069ffffffff,27.0,0.0,0.0
846006dffffffff,17.0,0.0,0.0
8460081ffffffff,6.0,0.0,0.0
84600c7ffffffff,25.0,0.0,0.0
8460101ffffffff,9.0,0.0,0.0
8460103ffffffff,35.0,0.0,0.0
8460105ffffffff,12.0,0.0,0.0
8460107ffffffff,19.0,0.0,0.0
8460109ffffffff,4.0,0.0,0.0
846010bffffffff,19.0,0.0,0.0
846010dffffffff,5.0,0.0,0.0
8460111ffffffff,30.0,0.0,0.0
8460113ffffffff,24.0,0.0,0.0
8460115ffffffff,16.0,0.0,0.0
8460117ffffffff,27.0,0.0,0.0
8460119ffffffff,21.0,0.0,0.0
846011bffffffff,9.0,0.0,0.0
846011dffffffff,25.0,0.0,0.0
8460121ffffffff,26.0,0.0,0.0
8460125ffffffff,2.0,0.0,0.0
8460127ffffffff,2.0,0.0,0.0
8460129ffffffff,14.0,0.0,0.0
846012bffffffff,25.0,0.0,0.0
8460131ffffffff,6.0,0.0,0.0
8460133ffffffff,2.0,0.0,0.0
8460135ffffffff,8.0,0.0,0.0
8460139ffffffff,4.0,0.0,0.0
846013dffffffff,12.0,0.0,0.0
8460141ffffffff,39.0,0.0,0.0
8460143ffffffff,65.0,0.0,0.0
8460145ffffffff,963.0,0.0,0.0
8460147ffffffff,65.0,0.0,0.0
8460149ffffffff,89.0,0.0,0.0
846014bffffffff,140.0,0.0,0.0
846014dffffffff,863.0,0.0,0.0
8460151ffffffff,87.0,0.0,0.0
8460153ffffffff,64.0,0.0,0.0
8460155ffffffff,59.0,0.0,0.0
8460157ffffffff,29.0,0.0,0.0
8460159ffffffff,83.0,0.0,0.0
846015bffffffff,108.0,0.0,0.0
846015dffffffff,494.0,0.0,0.0
8460161ffffffff,304.0,0.0,0.0
8460163ffffffff,16.0,0.0,0.0
8460165ffffffff,56.0,0.0,0.0
8460167ffffffff,10.0,0.0,0.0
8460169ffffffff,2192.0,0.0,0.0
846016bffffffff,38.0,0.0,0.0
846016dffffffff,243.0,0.0,0.0
84601e1ffffffff,6.0,0.0,0.0
84601e5ffffffff,2.0,0.0,0.0
84601e7ffffffff,2.0,0.0,0.0
84601e9ffffffff,127.0,0.0,0.0
8460221ffffffff,3.0,0.0,0.0
8460225ffffffff,39.0,0.0,0.0
8460227ffffffff,58.0,0.0,0.0
846022dffffffff,7.0,0.0,0.0
8460261ffffffff,25.0,0.0,0.0
8460263ffffffff,14.0,0.0,0.0
8460265ffffffff,1.0,0.0,0.0
8460267ffffffff,12.0,0.0,0.0
8460269ffffffff,13.0,0.0,0.0
846026dffffffff,168.0,0.0,0.0
8460301ffffffff,52.0,0.0,0.0
8460303ffffffff,117.0,0.0,0.0
8460305ffffffff,29.0,0.0,0.0
8460307ffffffff,97.0,0.0,0.0
8460309ffffffff,25.0,0.0,0.0
846030bffffffff,59.0,0.0,0.0
846030dffffffff,6.0,0.0,0.0
8460311ffffffff,110.0,0.0,0.0
8460313ffffffff,112.0,0.0,0.0
8460315ffffffff,132.0,0.0,0.0
8460317ffffffff,29.0,0.0,0.0
8460319ffffffff,96.0,0.0,0.0
846031bffffffff,11.0,0.0,0.0
846031dffffffff,359.0,0.0,0.0
8460321ffffffff,362.0,0.0,0.0
8460323ffffffff,64.0,0.0,0.0
8460325ffffffff,13.0,0.0,0.0
8460327ffffffff,56.0,0.0,0.0
8460329ffffffff,9.0,0.0,0.0
846032bffffffff,13.0,0.0,0.0
846032dffffffff,37.0,0.0,0.0
8460331ffffffff,144.0,0.0,0.0
8460333ffffffff,211.0,0.0,0.0
8460335ffffffff,64.0,0.0,0.0
8460337ffffffff,113.0,0.0,0.0
8460339ffffffff,360.0,0.0,0.0
846033bffffffff,437.0,0.0,0.0
846033dffffffff,72.0,0.0,0.0
8460341ffffffff,9.0,0.0,0.0
8460343ffffffff,100.0,0.0,0.0
8460345ffffffff,18.0,0.0,0.0
8460347ffffffff,15.0,0.0,0.0
8460349ffffffff,22.0,0.0,0.0
846034bffffffff,16.0,0.0,0.0
846034dffffffff,11.0,0.0,0.0
8460351ffffffff,108.0,0.0,0.0
8460353ffffffff,169.0,0.0,0.0
8460355ffffffff,24.0,0.0,0.0
8460357ffffffff,47.0,0.0,0.0
8460359ffffffff,26.0,0.0,0.0
846035bffffffff,40.0,0.0,0.0
846035dffffffff,38.0,0.0,0.0
8460361ffffffff,57.0,0.0,0.0
8460363ffffffff,25.0,0.0,0.0
8460365ffffffff,51.0,0.0,0.0
8460367ffffffff,145.0,0.0,0.0
8460369ffffffff,57.0,0.0,0.0
846036bffffffff,14.0,0.0,0.0
846036dffffffff,47.0,0.0,0.0
8460803ffffffff,2.0,0.0,0.0
8460805ffffffff,17.0,0.0,0.0
8460807ffffffff,16.0,0.0,0.0
846080bffffffff,3.0,0.0,0.0
8460811ffffffff,3.0,0.0,0.0
8460813ffffffff,19.0,0.0,0.0
8460815ffffffff,4.0,0.0,0.0
8460817ffffffff,9.0,0.0,0.0
846081dffffffff,34.0,0.0,0.0
8460821ffffffff,3.0,0.0,0.0
8460823ffffffff,2.0,0.0,0.0
8460827ffffffff,2.0,0.0,0.0
8460829ffffffff,8.0,0.0,0.0
846082bffffffff,2.0,0.0,0.0
8460841ffffffff,24.0,0.0,0.0
8460843ffffffff,2.0,0.0,0.0
8460845ffffffff,121.0,0.0,0.0
8460849ffffffff,16.0,0.0,0.0
846084bffffffff,9.0,0.0,0.0
846084dffffffff,82.0,0.0,0.0
8460853ffffffff,4.0,0.0,0.0
8460857ffffffff,32.0,0.0,0.0
8460859ffffffff,2.0,0.0,0.0
846085bffffffff,6.0,0.0,0.0
846085dffffffff,6.0,0.0,0.0
8460867ffffffff,4.0,0.0,0.0
846086bffffffff,2.0,0.0,0.0
846086dffffffff,14.0,0.0,0.0
8460881ffffffff,145.0,0.0,0.0
8460883ffffffff,13.0,0.0,0.0
8460885ffffffff,261.0,0.0,0.0
8460887ffffffff,170.0,0.0,0.0
8460889ffffffff,57.0,0.0,0.0
846088bffffffff,5.0,0.0,0.0
846088dffffffff,453.0,0.0,0.0
8460895ffffffff,1.0,0.0,0.0
846089dffffffff,12.0,0.0,0.0
84608a1ffffffff,11.0,0.0,0.0
84608a3ffffffff,42.0,0.0,0.0
84608a5ffffffff,12.0,0.0,0.0
84608a7ffffffff,8.0,0.0,0.0
84608a9ffffffff,7.0,0.0,0.0
84608abffffffff,45.0,0.0,0.0
84608adffffffff,1.0,0.0,0.0
84608b1ffffffff,167.0,0.0,0.0
84608b5ffffffff,466.0,0.0,0.0
84608b7ffffffff,21.0,0.0,0.0
84608b9ffffffff,49.0,0.0,0.0
84608bdffffffff,488.0,0.0,0.0
84608c1ffffffff,26.0,0.0,0.0
84608c3ffffffff,25.0,0.0,0.0
84608c5ffffffff,2.0,0.0,0.0
84608c9ffffffff,6.0,0.0,0.0
84608cbffffffff,1.0,0.0,0.0
84608cdffffffff,22.0,0.0,0.0
84608d1ffffffff,12.0,0.0,0.0
84608d5ffffffff,14.0,0.0,0.0
84608d7ffffffff,13.0,0.0,0.0
84608d9ffffffff,1.0,0.0,0.0
84608dbffffffff,3.0,0.0,0.0
84608ddffffffff,20.0,0.0,0.0
84608e1ffffffff,5.0,0.0,0.0
84608e3ffffffff,74.0,0.0,0.0
84608e5ffffffff,609.0,0.0,0.0
84608e9ffffffff,344.0,0.0,0.0
84608ebffffffff,132.0,0.0,0.0
84608edffffffff,13.0,0.0,0.0
8460901ffffffff,185.0,0.0,0.0
8460903ffffffff,27.0,0.0,0.0
8460905ffffffff,22.0,0.0,0.0
8460907ffffffff,2.0,0.0,0.0
8460909ffffffff,2.0,0.0,0.0
846090bffffffff,11.0,0.0,0.0
846090dffffffff,4.0,0.0,0.0
8460911ffffffff,4.0,0.0,0.0
8460913ffffffff,6.0,0.0,0.0
8460915ffffffff,58.0,0.0,0.0
8460917ffffffff,9.0,0.0,0.0
8460919ffffffff,10.0,0.0,0.0
846091bffffffff,2.0,0.0,0.0
846091dffffffff,21.0,0.0,0.0
8460921ffffffff,16.0,0.0,0.0
8460923ffffffff,6.0,0.0,0.0
8460925ffffffff,176.0,0.0,0.0
8460927ffffffff,142.0,0.0,0.0
8460929ffffffff,8.0,0.0,0.0
846092bffffffff,2.0,0.0,0.0
846092dffffffff,8.0,0.0,0.0
8460931ffffffff,30.0,0.0,0.0
8460935ffffffff,4.0,0.0,0.0
8460937ffffffff,9.0,0.0,0.0
8460939ffffffff,48.0,0.0,0.0
846093bffffffff,43.0,0.0,0.0
846093dffffffff,5.0,0.0,0.0
8460941ffffffff,6.0,0.0,0.0
8460943ffffffff,13.0,0.0,0.0
8460945ffffffff,6.0,0.0,0.0
8460947ffffffff,14.0,0.0,0.0
8460949ffffffff,3.0,0.0,0.0
846094bffffffff,19.0,0.0,0.0
846094dffffffff,132.0,0.0,0.0
8460955ffffffff,14.0,0.0,0.0
8460957ffffffff,4.0,0.0,0.0
8460961ffffffff,283.0,0.0,0.0
8460963ffffffff,16.0,0.0,0.0
8460965ffffffff,129.0,0.0,0.0
8460967ffffffff,4.0,0.0,0.0
8460969ffffffff,71.0,0.0,0.0
846096bffffffff,35.0,0.0,0.0
846096dffffffff,16.0,0.0,0.0
8460981ffffffff,4.0,0.0,0.0
8460983ffffffff,17.0,0.0,0.0
8460985ffffffff,27.0,0.0,0.0
8460987ffffffff,43.0,0.0,0.0
8460989ffffffff,2.0,0.0,0.0
846098bffffffff,10.0,0.0,0.0
846098dffffffff,3.0,0.0,0.0
8460991ffffffff,5.0,0.0,0.0
8460993ffffffff,14.0,0.0,0.0
8460997ffffffff,6.0,0.0,0.0
8460999ffffffff,69.0,0.0,0.0
846099bffffffff,64.0,0.0,0.0
84609a5ffffffff,8.0,0.0,0.0
84609a9ffffffff,2.0,0.0,0.0
84609abffffffff,6.0,0.0,0.0
84609b1ffffffff,2.0,0.0,0.0
84609b3ffffffff,1.0,0.0,0.0
84609b5ffffffff,2.0,0.0,0.0
84609b7ffffffff,16.0,0.0,0.0
84609b9ffffffff,2.0,0.0,0.0
84609c3ffffffff,3.0,0.0,0.0
84609c7ffffffff,50.0,0.0,0.0
84609c9ffffffff,8.0,0.0,0.0
84609cbffffffff,4.0,0.0,0.0
84609d3ffffffff,5.0,0.0,0.0
84609d5ffffffff,7.0,0.0,0.0
84609d7ffffffff,14.0,0.0,0.0
84609dbffffffff,9.0,0.0,0.0
84609ddffffffff,6.0,0.0,0.0
84609e1ffffffff,230.0,0.0,0.0
84609e3ffffffff,173.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0
84609e7ffffffff,2.0,0.0,0.0
84609e9ffffffff,14.0,0.0,0.0
84609ebffffffff,83.0,0.0,0.0
84609edffffffff,3.0,0.0,0.0
8460a01ffffffff,13.0,0.0,0.0
8460a03ffffffff,6.0,0.0,0.0
8460a05ffffffff,17.0,0.0,0.0
8460a07ffffffff,1.0,0.0,0.0
8460a09ffffffff,23.0,0.0,0.0
8460a0dffffffff,153.0,0.0,0.0
8460a13ffffffff,63.0,0.0,0.0
8460a15ffffffff,6.0,0.0,0.0
8460a17ffffffff,5.0,0.0,0.0
8460a19ffffffff,8.0,0.0,0.0
8460a1bffffffff,71.0,0.0,0.0
8460a21ffffffff,19.0,0.0,0.0
8460a25ffffffff,1265.0,0.0,0.0
8460a27ffffffff,378.0,0.0,0.0
8460a29ffffffff,3.0,0.0,0.0
8460a2bffffffff,4.0,0.0,0.0
8460a2dffffffff,4.0,0.0,0.0
8460a31ffffffff,8.0,0.0,0.0
8460a33ffffffff,4.0,0.0,0.0
8460a39ffffffff,91.0,0.0,0.0
8460a3bffffffff,15.0,0.0,0.0
8460a3dffffffff,7.0,0.0,0.0
8460a41ffffffff,3.0,0.0,0.0
8460a47ffffffff,6.0,0.0,0.0
8460a49ffffffff,20.0,0.0,0.0
8460a4bffffffff,1.0,0.0,0.0
8460a51ffffffff,30.0,0.0,0.0
8460a55ffffffff,25.0,0.0,0.0
8460a59ffffffff,88.0,0.0,0.0
8460a5bffffffff,18.0,0.0,0.0
8460a61ffffffff,346.0,0.0,0.0
8460a63ffffffff,28.0,0.0,0.0
8460a65ffffffff,4.0,0.0,0.0
8460a67ffffffff,22.0,0.0,0.0
8460a6bffffffff,3.0,0.0,0.0
8460a83ffffffff,27.0,0.0,0.0
8460a85ffffffff,1.0,0.0,0.0
8460a89ffffffff,200.0,0.0,0.0
8460a8bffffffff,37.0,0.0,0.0
8460a8dffffffff,1.0,0.0,0.0
8460a91ffffffff,176.0,0.0,0.0
8460a95ffffffff,12.0,0.0,0.0
8460a97ffffffff,15.0,0.0,0.0
8460a99ffffffff,25.0,0.0,0.0
8460a9dffffffff,15.0,0.0,0.0
8460aa1ffffffff,1.0,0.0,0.0
8460aa3ffffffff,32.0,0.0,0.0
8460aa7ffffffff,3.0,0.0,0.0
8460aadffffffff,20.0,0.0,0.0
8460ab1ffffffff,7.0,0.0,0.0
8460ab3ffffffff,3.0,0.0,0.0
8460ab5ffffffff,5.0,0.0,0.0
8460ab7ffffffff,4.0,0.0,0.0
8460abbffffffff,1.0,0.0,0.0
8460ac3ffffffff,32.0,0.0,0.0
8460ac5ffffffff,6.0,0.0,0.0
8460ac7ffffffff,7.0,0.0,0.0
8460ac9ffffffff,10.0,0.0,0.0
8460acbffffffff,11.0,0.0,0.0
8460acdffffffff,44.0,0.0,0.0
8460ad1ffffffff,4.0,0.0,0.0
8460ad3ffffffff,9.0,0.0,0.0
8460ad5ffffffff,13.0,0.0,0.0
8460ad7ffffffff,34.0,0.0,0.0
8460addffffffff,5.0,0.0,0.0
8460ae1ffffffff,15.0,0.0,0.0
8460ae3ffffffff,6.0,0.0,0.0
8460ae7ffffffff,5.0,0.0,0.0
8460ae9ffffffff,5.0,0.0,0.0
8460aebffffffff,6.0,0.0,0.0
8460aedffffffff,2.0,0.0,0.0
8460b01ffffffff,3.0,0.0,0.0
8460b03ffffffff,1.0,0.0,0.0
8460b05ffffffff,2.0,0.0,0.0
8460b09ffffffff,29.0,0.0,0.0
8460b0dffffffff,3.0,0.0,0.0
8460b11ffffffff,68.0,0.0,0.0
8460b13ffffffff,3.0,0.0,0.0
8460b15ffffffff,4.0,0.0,0.0
8460b17ffffffff,58.0,0.0,0.0
8460b19ffffffff,234.0,0.0,0.0
8460b1bffffffff,635.0,0.0,0.0
8460b1dffffffff,3.0,0.0,0.0
8460b21ffffffff,3.0,0.0,0.0
8460b27ffffffff,10.0,0.0,0.0
8460b29ffffffff,31.0,0.0,0.0
8460b2bffffffff,6.0,0.0,0.0
8460b31ffffffff,2.0,0.0,0.0
8460b39ffffffff,1.0,0.0,0.0
8460b3bffffffff,17.0,0.0,0.0
8460b3dffffffff,41.0,0.0,0.0
8460b41ffffffff,16.0,0.0,0.0
8460b43ffffffff,2.0,0.0,0.0
8460b45ffffffff,4.0,0.0,0.0
8460b47ffffffff,53.0,0.0,0.0
8460b4dffffffff,5.0,0.0,0.0
8460b51ffffffff,17.0,0.0,0.0
8460b53ffffffff,84.0,0.0,0.0
8460b55ffffffff,2.0,0.0,0.0
8460b57ffffffff,13.0,0.0,0.0
8460b5bffffffff,2.0,0.0,0.0
8460b5dffffffff,9.0,0.0,0.0
8460b69ffffffff,1.0,0.0,0.0
8460b6bffffffff,10.0,0.0,0.0
8460b6dffffffff,7.0,0.0,0.0
8461005ffffffff,4.0,0.0,2.0
8461021ffffffff,89.0,0.0,1.0
8461023ffffffff,3.0,0.0,0.0
8461025ffffffff,35.0,0.0,1.0
8461027ffffffff,16.0,0.0,1.0
8461029ffffffff,21.0,0.0,1.0
846102dffffffff,8.0,0.0,0.0
846103dffffffff,2.0,0.0,0.0
8461067ffffffff,45.0,0.0,2.0
846110bffffffff,1.0,0.0,0.0
8461111ffffffff,5.0,0.0,0.0
8461113ffffffff,2.0,0.0,0.0
8461117ffffffff,12.0,0.0,0.0
8461119ffffffff,2.0,0.0,0.0
846111bffffffff,2.0,0.0,0.0
8461151ffffffff,3.0,0.0,0.0
8461197ffffffff,2.0,0.0,0.0
84611a1ffffffff,6.0,0.0,0.0
84611a3ffffffff,17.0,0.0,0.0
84611adffffffff,4.0,0.0,0.0
84611b1ffffffff,21.0,0.0,0.0
84611b3ffffffff,61.0,0.0,0.0
84611b5ffffffff,33.0,0.0,0.0
84611b7ffffffff,12.0,0.0,0.0
84611bbffffffff,15.0,0.0,0.0
84611c1ffffffff,1.0,0.0,0.0
84611c7ffffffff,1.0,0.0,0.0
84611cbffffffff,3.0,0.0,0.0
84611cdffffffff,2.0,0.0,0.0
84611e1ffffffff,14.0,0.0,0.0
84611e5ffffffff,4.0,0.0,0.0
84611e7ffffffff,4.0,0.0,0.0
84611e9ffffffff,7.0,0.0,0.0
84611ebffffffff,5.0,0.0,0.0
84611edffffffff,3.0,0.0,0.0
8461881ffffffff,3.0,0.0,0.0
8461883ffffffff,3.0,0.0,0.0
8461885ffffffff,432.0,0.0,0.0
8461887ffffffff,37.0,0.0,0.0
8461889ffffffff,42.0,0.0,0.0
846188bffffffff,23.0,0.0,0.0
846188dffffffff,5.0,0.0,0.0
8461891ffffffff,84.0,0.0,0.0
8461893ffffffff,1322.0,0.0,0.0
8461895ffffffff,27.0,0.0,0.0
8461897ffffffff,68.0,0.0,0.0
8461899ffffffff,19.0,0.0,0.0
846189bffffffff,70.0,0.0,0.0
846189dffffffff,5.0,0.0,0.0
84618a3ffffffff,4.0,0.0,0.0
84618a7ffffffff,10.0,0.0,0.0
84618abffffffff,13.0,0.0,0.0
84618adffffffff,1.0,0.0,0.0
84618b1ffffffff,27.0,0.0,0.0
84618b3ffffffff,34.0,0.0,0.0
84618b5ffffffff,1.0,0.0,0.0
84618b9ffffffff,75.0,0.0,0.0
84618bbffffffff,10.0,0.0,0.0
84618c1ffffffff,204.0,0.0,0.0
84618c3ffffffff,46.0,0.0,0.0
84618c5ffffffff,354.0,0.0,0.0
84618c7ffffffff,328.0,0.0,0.0
84618cbffffffff,75.0,0.0,0.0
84618d1ffffffff,78.0,0.0,0.0
84618d3ffffffff,19.0,0.0,0.0
84618d5ffffffff,6.0,0.0,0.0
84618d7ffffffff,12.0,0.0,0.0
84618d9ffffffff,4.0,0.0,0.0
84618dbffffffff,5.0,0.0,0.0
84618ddffffffff,27.0,0.0,0.0
84618e1ffffffff,142.0,0.0,0.0
84618e3ffffffff,53.0,0.0,0.0
84618ebffffffff,136.0,0.0,0.0
8461985ffffffff,5.0,0.0,0.0
8461987ffffffff,8.0,0.0,0.0
846198dffffffff,5.0,0.0,0.0
8461991ffffffff,2.0,0.0,0.0
8461995ffffffff,12.0,0.0,0.0
8461999ffffffff,4.0,0.0,0.0
846199dffffffff,11.0,0.0,0.0
84619a5ffffffff,37.0,0.0,0.0
84619a9ffffffff,12.0,0.0,0.0
84619abffffffff,39.0,0.0,0.0
84619adffffffff,6.0,0.0,0.0
84619b3ffffffff,2.0,0.0,0.0
84619b5ffffffff,4.0,0.0,0.0
84619b7ffffffff,2.0,0.0,0.0
84619b9ffffffff,8.0,0.0,0.0
84619bdffffffff,18.0,0.0,0.0
84619d3ffffffff,3.0,0.0,0.0
84619e1ffffffff,3.0,0.0,0.0
84619e3ffffffff,4.0,0.0,0.0
84619e7ffffffff,1.0,0.0,0.0
8461a91ffffffff,17.0,0.0,0.0
8461a93ffffffff,4.0,0.0,0.0
8461a95ffffffff,17.0,0.0,0.0
8461a97ffffffff,8.0,0.0,0.0
8461a9bffffffff,4.0,0.0,0.0
8461a9dffffffff,22.0,0.0,0.0
8461ab1ffffffff,6.0,0.0,0.0
8461ab3ffffffff,7.0,0.0,0.0
8461ab7ffffffff,141.0,0.0,0.0
8461ab9ffffffff,4.0,0.0,0.0
8461abbffffffff,37.0,0.0,0.0
8461ad3ffffffff,6.0,0.0,0.0
8464121ffffffff,2.0,0.0,0.0
846414dffffffff,2.0,0.0,0.0
846416dffffffff,20.0,0.0,0.0
846422dffffffff,4.0,0.0,0.0
8464267ffffffff,3.0,0.0,0.0
8464309ffffffff,2.0,0.0,2.0
8464319ffffffff,2.0,0.0,2.0
8464323ffffffff,19.0,0.0,5.0
8464327ffffffff,9.0,0.0,7.0
8464339ffffffff,1.0,0.0,0.0
8464343ffffffff,1.0,0.0,1.0
8464349ffffffff,32.0,0.0,29.0
846434bffffffff,3.0,0.0,0.0
8464355ffffffff,2.0,0.0,2.0
8464359ffffffff,5.0,0.0,3.0
846435bffffffff,1.0,0.0,1.0
8464805ffffffff,2.0,0.0,0.0
8464807ffffffff,2.0,0.0,2.0
846480dffffffff,18.0,0.0,17.0
8464813ffffffff,2.0,0.0,0.0
8464825ffffffff,28.0,0.0,7.0
8464829ffffffff,134.0,0.0,57.0
846482bffffffff,10.0,0.0,4.0
846482dffffffff,12.0,0.0,2.0
8464841ffffffff,15.0,0.0,11.0
8464845ffffffff,18.0,0.0,18.0
8464847ffffffff,4.0,0.0,0.0
8464849ffffffff,24.0,0.0,17.0
846484bffffffff,3.0,0.0,0.0
846484dffffffff,42.0,0.0,42.0
8464855ffffffff,2.0,0.0,0.0
846485dffffffff,4.0,0.0,0.0
8464869ffffffff,15.0,0.0,15.0
846486dffffffff,2.0,0.0,2.0
84648b5ffffffff,2.0,0.0,2.0
84648c1ffffffff,9.0,0.0,0.0
84648c9ffffffff,14.0,0.0,0.0
84648cbffffffff,4.0,0.0,2.0
84648cdffffffff,3.0,0.0,0.0
84648ddffffffff,16.0,0.0,4.0
8464901ffffffff,34.0,0.0,13.0
8464903ffffffff,14.0,0.0,2.0
846490bffffffff,7.0,0.0,4.0
8464911ffffffff,25.0,0.0,7.0
846491dffffffff,70.0,0.0,18.0
8464921ffffffff,1.0,0.0,0.0
8464925ffffffff,9.0,0.0,0.0
8464927ffffffff,2.0,0.0,0.0
846494bffffffff,2.0,0.0,0.0
8464951ffffffff,3.0,0.0,0.0
8464955ffffffff,3.0,0.0,0.0
8464957ffffffff,2.0,0.0,2.0
8464959ffffffff,2.0,0.0,2.0
8464981ffffffff,42.0,0.0,7.0
8464983ffffffff,21.0,0.0,4.0
8464985ffffffff,4.0,0.0,4.0
8464987ffffffff,10.0,0.0,0.0
8464997ffffffff,1.0,0.0,0.0
8464999ffffffff,2.0,0.0,0.0
84649b7ffffffff,17.0,0.0,2.0
84649d7ffffffff,1.0,0.0,0.0
84649dbffffffff,1.0,0.0,0.0
8464a01ffffffff,15.0,0.0,13.0
8464a05ffffffff,32.0,0.0,30.0
8464a07ffffffff,4.0,0.0,2.0
8464a09ffffffff,12.0,0.0,12.0
8464a0bffffffff,1.0,0.0,0.0
8464a0dffffffff,74.0,0.0,66.0
8464a19ffffffff,2.0,0.0,0.0
8464a21ffffffff,31.0,0.0,31.0
8464a23ffffffff,22.0,0.0,19.0
8464a25ffffffff,52.0,0.0,46.0
8464a27ffffffff,24.0,0.0,24.0
8464a29ffffffff,199.0,0.0,63.0
8464a2bffffffff,22.0,0.0,17.0
8464a2dffffffff,59.0,0.0,42.0
8464a35ffffffff,3.0,0.0,2.0
8464a3dffffffff,7.0,0.0,0.0
8464a41ffffffff,116.0,0.0,25.0
8464a43ffffffff,31.0,0.0,24.0
8464a45ffffffff,45.0,0.0,24.0
8464a47ffffffff,61.0,0.0,53.0
8464a49ffffffff,119.0,0.0,33.0
8464a4bffffffff,12.0,0.0,9.0
8464a4dffffffff,77.0,0.0,40.0
8464a55ffffffff,2.0,0.0,2.0
8464a57ffffffff,13.0,0.0,0.0
8464a59ffffffff,37.0,0.0,26.0
8464a5bffffffff,11.0,0.0,11.0
8464a5dffffffff,34.0,0.0,10.0
8464a61ffffffff,2.0,0.0,2.0
8464a63ffffffff,3.0,0.0,2.0
8464a65ffffffff,1.0,0.0,1.0
8464a67ffffffff,10.0,0.0,7.0
8464a69ffffffff,3.0,0.0,3.0
8464a6bffffffff,28.0,0.0,24.0
8464a6dffffffff,3.0,0.0,0.0
8464ab5ffffffff,3.0,0.0,0.0
8464ab7ffffffff,6.0,0.0,4.0
8464abbffffffff,7.0,0.0,0.0
8464b01ffffffff,2.0,0.0,0.0
8464b03ffffffff,2.0,0.0,2.0
8464b07ffffffff,2.0,0.0,0.0
8464b11ffffffff,2.0,0.0,2.0
8464b13ffffffff,32.0,0.0,30.0
8464b17ffffffff,6.0,0.0,6.0
8464b1bffffffff,89.0,0.0,80.0
8464b1dffffffff,2.0,0.0,2.0
8464b21ffffffff,5.0,0.0,0.0
8464b25ffffffff,2.0,0.0,0.0
8464b29ffffffff,3.0,0.0,0.0
8464b31ffffffff,2.0,0.0,0.0
8464b37ffffffff,2.0,0.0,0.0
8464b41ffffffff,2.0,0.0,0.0
8464b49ffffffff,44.0,0.0,12.0
8464b4dffffffff,35.0,0.0,4.0
8464b51ffffffff,2.0,0.0,2.0
8464b53ffffffff,6.0,0.0,6.0
8464b55ffffffff,3.0,0.0,0.0
8464b57ffffffff,5.0,0.0,5.0
8464b59ffffffff,12.0,0.0,10.0
8464b5dffffffff,3.0,0.0,0.0
8464b61ffffffff,105.0,0.0,0.0
8464b63ffffffff,2.0,0.0,0.0
8464b67ffffffff,8.0,0.0,0.0
8464b6dffffffff,2.0,0.0,2.0
846500bffffffff,2.0,0.0,1.0
8465015ffffffff,24.0,0.0,0.0
8465017ffffffff,2.0,0.0,0.0
8465019ffffffff,42.0,0.0,0.0
846501dffffffff,3.0,0.0,0.0
8465029ffffffff,3.0,0.0,0.0
8465033ffffffff,5.0,0.0,0.0
846504bffffffff,1.0,0.0,0.0
846504dffffffff,3.0,0.0,0.0
8465051ffffffff,26.0,0.0,0.0
8465053ffffffff,33.0,0.0,0.0
8465055ffffffff,4.0,0.0,0.0
8465057ffffffff,31.0,0.0,0.0
8465059ffffffff,4.0,0.0,0.0
84650c1ffffffff,2.0,0.0,0.0
84650d1ffffffff,6.0,0.0,0.0
84650d5ffffffff,4.0,0.0,0.0
84650d9ffffffff,3.0,0.0,0.0
8465113ffffffff,6.0,0.0,3.0
8465181ffffffff,3.0,0.0,3.0
8465183ffffffff,5.0,0.0,2.0
8465187ffffffff,7.0,0.0,2.0
846518bffffffff,14.0,0.0,0.0
